Term,P-value,Adjusted P-value,Combined Score,Genes
Calcium Channel Regulator Activity (GO:0005246),0.329857472,0.527042941,2.843134691,GEM
Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111),0.330644864,0.527042941,1.539527511,RAB39A;GTPBP10;GEM;RAB8B
Carboxypeptidase Activity (GO:0004180),0.337074845,0.53328259,2.712170772,CPA4
"Catalytic Activity, Acting On A tRNA (GO:0140101)",0.344214844,0.540544792,2.589764338,TRNT1
Monoatomic Ion Gated Channel Activity (GO:0022839),0.351278297,0.547580874,2.475173881,TMC8
Sequence-Specific Double-Stranded DNA Binding (GO:1990837),0.362663521,0.552069455,1.197523317,FOXC1;EMX2;IRX5;TFEC;TAF9;NR1H3;RUNX3;NEUROG1;BATF
3'-5' Exonuclease Activity (GO:0008408),0.365178818,0.552069455,2.266865331,TOE1
Promoter-Specific Chromatin Binding (GO:1990841),0.365178818,0.552069455,2.266865331,FOXC1
Endopeptidase Regulator Activity (GO:0061135),0.365178818,0.552069455,2.266865331,NLRC4
GTP Binding (GO:0005525),0.36717827,0.552069455,1.40254203,RAB39A;GTPBP10;GEM
snRNA Binding (GO:0017069),0.372017495,0.555406401,2.172025213,TOE1
Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.376949813,0.557652515,1.265488838,CASP8;STAT2;AUP1;TANK
Phosphoric Diester Hydrolase Activity (GO:0008081),0.378782841,0.557652515,2.082740705,PLCB2
Hydro-Lyase Activity (GO:0016836),0.39209666,0.569345834,1.91916029,CA4
Cyclin-Dependent Protein Serine/Threonine Kinase Regulator Activity (GO:0016538),0.39209666,0.569345834,1.91916029,CCNE1
Pyrophosphatase Activity (GO:0016462),0.4115367,0.590601197,1.705961362,CILP
Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0004714),0.417878205,0.590601197,1.642279996,EFEMP1
S-adenosylmethionine-dependent Methyltransferase Activity (GO:0008757),0.417878205,0.590601197,1.642279996,KMT5A
Cholesterol Binding (GO:0015485),0.417878205,0.590601197,1.642279996,NR1H3
tRNA Binding (GO:0000049),0.424151686,0.591579984,1.581869322,TRNT1
E-box Binding (GO:0070888),0.424151686,0.591579984,1.581869322,NEUROG1
RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),0.431243093,0.596821136,0.91155594,FOXC1;EMX2;ZNF195;IRX5;HDAC1;STAT2;NR1H3;RUNX3;BATF;ZNF429;TFEC;E2F5;NEUROG1
Transcription Regulatory Region Nucleic Acid Binding (GO:0001067),0.433539882,0.596821136,1.046979854,FOXC1;TAF9;NR1H3
Serine-Type Endopeptidase Inhibitor Activity (GO:0004867),0.436497473,0.597015899,1.469996239,SERPING1
Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),0.442571208,0.597612077,1.418146434,NDUFB2
Protein-Lysine N-methyltransferase Activity (GO:0016279),0.442571208,0.597612077,1.418146434,KMT5A
Flavin Adenine Dinucleotide Binding (GO:0050660),0.448579779,0.601891855,1.36878901,NOS2
Serine-Type Peptidase Activity (GO:0008236),0.452560257,0.602244141,1.044616433,C1R;KLK7
"Hydrolase Activity, Acting On Carbon-Nitrogen (But Not Peptide) Bonds, In Linear Amides (GO:0016811)",0.45452388,0.602244141,1.321767223,HDAC1
Metalloexopeptidase Activity (GO:0008235),0.460404201,0.606246525,1.276936606,CPA4
Sterol Binding (GO:0032934),0.471976218,0.61385864,1.193325645,NR1H3
Receptor Tyrosine Kinase Binding (GO:0030971),0.471976218,0.61385864,1.193325645,ELMO2
UDP-glycosyltransferase Activity (GO:0008194),0.483301195,0.624343432,1.117005286,B4GALNT2
Endopeptidase Activity (GO:0004175),0.486803493,0.624343432,0.802098042,CASP8;C1R;HTRA4;KLK7
Nucleosome Binding (GO:0031491),0.488872687,0.624343432,1.081319385,HDAC1
Protein Serine/Threonine Kinase Activity (GO:0004674),0.502906779,0.638420582,0.749707188,CDK3;TSSK1B;PBK;STKLD1
Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),0.518876403,0.654772604,0.667785365,FOXC1;EMX2;ZNF195;IRX5;HDAC1;STAT2;ZNF429;TFEC;NR1H3;E2F5;RUNX3;BATF
Ligand-Gated Monoatomic Cation Channel Activity (GO:0099094),0.556086151,0.695355257,0.730427287,P2RX3
Ubiquitin Protein Ligase Binding (GO:0031625),0.559659419,0.695355257,0.598151456,CASP8;AUP1;TANK
Voltage-Gated Monoatomic Cation Channel Activity (GO:0022843),0.560876174,0.695355257,0.710118905,KCNV2
Phospholipase Activity (GO:0004620),0.565614749,0.697153062,0.690544621,PLCB2
Potassium Channel Activity (GO:0005267),0.574939746,0.702055869,0.65346442,KCNV2
Transcription Cis-Regulatory Region Binding (GO:0000976),0.579371074,0.702055869,0.535227277,FOXC1;HDAC1;TAF9;NR1H3;RUNX3
Voltage-Gated Potassium Channel Activity (GO:0005249),0.579527251,0.702055869,0.63589627,KCNV2
DNA-binding Transcription Factor Binding (GO:0140297),0.586680725,0.706265098,0.527594478,FOXC1;HDAC1;TAF9
Phosphatase Activity (GO:0016791),0.592996167,0.706265098,0.586741758,CILP
Chromatin DNA Binding (GO:0031490),0.592996167,0.706265098,0.586741758,HDAC1
Heme Binding (GO:0020037),0.61028897,0.722800345,0.528570615,NOS2
Guanyl-Nucleotide Exchange Factor Activity (GO:0005085),0.644130777,0.758642915,0.402405392,DENND2A;TNFRSF25
Sequence-Specific DNA Binding (GO:0043565),0.65493361,0.766345622,0.382656002,FOXC1;EMX2;IRX5;TFEC;RUNX3;NEUROG1;BATF
Protein Tyrosine Kinase Activity (GO:0004713),0.657900487,0.766345622,0.393046839,BLK
Metalloendopeptidase Activity (GO:0004222),0.665252442,0.77067496,0.374924464,KLK7
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),0.671693943,0.773908239,0.360175611,FOXC1;EMX2;ZNF195;IRX5;HDAC1;STAT2;ZNF429;TFEC;NR1H3;E2F5;RUNX3;BATF
Kinase Activity (GO:0016301),0.682951536,0.774255217,0.333983158,CCL15
Phosphatidylinositol Binding (GO:0035091),0.682951536,0.774255217,0.333983158,RCSD1
Cysteine-Type Endopeptidase Activity (GO:0004197),0.682951536,0.774255217,0.333983158,CASP8
Endopeptidase Inhibitor Activity (GO:0004866),0.702964965,0.787639356,0.291911525,SERPING1
Double-Stranded DNA Binding (GO:0003690),0.703272826,0.787639356,0.300357985,EMX2;IRX5;TFEC;RUNX3;NEUROG1;BATF
RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),0.705903196,0.787639356,0.283017704,FOXC1;HDAC1
Protein Homodimerization Activity (GO:0042803),0.719725399,0.798857511,0.275320252,NOS2;TRNT1;NLRC4;CD247;KIF20B;NEUROG1
Metallopeptidase Activity (GO:0008237),0.739297029,0.81517521,0.225629335,KLK7
Serine-Type Endopeptidase Activity (GO:0004252),0.742117054,0.81517521,0.220977528,C1R
RNA Binding (GO:0003723),0.7567529,0.826967087,0.235918219,TOE1;CCDC137;GTPBP10;RSRC2;TRNT1;HMGN5;NXF3;RAVER1;RPL7L1;RBM12B;PPIB;PPIL4;TRMT1L
Ubiquitin Protein Ligase Activity (GO:0061630),0.850228577,0.924351068,0.096023277,TRIM17;RNFT1
Ubiquitin-Like Protein Ligase Activity (GO:0061659),0.860047633,0.930255603,0.086940116,TRIM17;RNFT1
Protein Heterodimerization Activity (GO:0046982),0.872974236,0.939444356,0.065818662,CD247
Small GTPase Binding (GO:0031267),0.884858754,0.947424525,0.056547337,ASB15
"DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)",0.890914562,0.94911501,0.060933421,FOXC1;TFEC
GTPase Binding (GO:0051020),0.913327915,0.96812759,0.036995288,ASB15
Microtubule Binding (GO:0008017),0.925631003,0.969994261,0.029658849,KIF20B
Ubiquitin-Like Protein Transferase Activity (GO:0019787),0.926440117,0.969994261,0.029199333,TRIM17
"DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)",0.92881526,0.969994261,0.027866707,TFEC
G Protein-Coupled Receptor Activity (GO:0004930),0.934064564,0.970106,0.025007413,GHSR
Ubiquitin-Protein Transferase Activity (GO:0004842),0.938074198,0.970106,0.028365298,TRIM17;RNFT1
GTPase Regulator Activity (GO:0030695),0.944432882,0.971940636,0.024631098,DENND2A;TNFRSF25
DNA Binding (GO:0003677),0.952427218,0.975432706,0.026141233,MMS22L;FOXC1;TAF9;NR1H3;BATF
Tubulin Binding (GO:0015631),0.970060057,0.984994721,0.008612877,KIF20B
Protein Kinase Binding (GO:0019901),0.975098814,0.984994721,0.008966723,BORA;CD247
Zinc Ion Binding (GO:0008270),0.975702318,0.984994721,0.006573709,ZNF195
Transition Metal Ion Binding (GO:0046914),0.99316315,0.993458972,0.00136192,ZNF195
Kinase Binding (GO:0019900),0.993458972,0.993458972,0.001291177,BORA
Chemokine-Mediated Signaling Pathway (GO:0070098),3.31E-05,0.015499591,114.605402,CCL24;CXCL10;FOXC1;CCL23;CCL8;CCL15
Response To Interleukin-1 (GO:0070555),3.65E-05,0.015499591,86.88259546,CCL24;CCL23;CCL8;TAF9;CHI3L1;TANK;CCL15
Cellular Response To Chemokine (GO:1990869),4.03E-05,0.015499591,108.1469492,CCL24;CXCL10;FOXC1;CCL23;CCL8;CCL15
Lymphocyte Chemotaxis (GO:0048247),1.06E-04,0.019197715,110.3514141,CCL24;CXCL10;CCL23;CCL8;CCL15
Neutrophil Chemotaxis (GO:0030593),1.06E-04,0.019197715,80.9281116,CCL24;CXCL10;CCL23;CCL8;PPIB;CCL15
Eosinophil Chemotaxis (GO:0048245),1.17E-04,0.019197715,169.6825514,CCL24;CCL23;CCL8;CCL15
Eosinophil Migration (GO:0072677),1.17E-04,0.019197715,169.6825514,CCL24;CCL23;CCL8;CCL15
Granulocyte Chemotaxis (GO:0071621),1.34E-04,0.019382626,75.31275509,CCL24;CXCL10;CCL23;CCL8;PPIB;CCL15
Response To Tumor Necrosis Factor (GO:0034612),1.67E-04,0.0208411,57.02794777,CCL24;CCL23;CASP8;CCL8;CHI3L1;TANK;CCL15
Neutrophil Migration (GO:1990266),1.81E-04,0.0208411,68.69834678,CCL24;CXCL10;CCL23;CCL8;PPIB;CCL15
Inflammatory Response (GO:0006954),2.47E-04,0.025923526,35.06026366,TLR1;CCL24;CXCL10;CCL23;CCL8;NOS2;OLR1;CHI3L1;NLRC4;CCL15
Lymphocyte Migration (GO:0072676),9.63E-04,0.092525926,70.27507812,CCL24;CCL23;CCL8;CCL15
Monocyte Chemotaxis (GO:0002548),0.001055466,0.093611709,67.51881011,CCL24;CCL23;CCL8;CCL15
Skeletal System Development (GO:0001501),0.00116362,0.095832393,31.45270066,COMP;LECT2;RFLNB;STC1;CHI3L1;PPIB;DLL3
Negative Regulation Of Digestive System Process (GO:0060457),0.001677001,0.116776201,296.7497461,NR1H3;NEUROG1
Positive Regulation Of Multicellular Organism Growth (GO:0040018),0.001677001,0.116776201,296.7497461,GHSR;PPIB
Cellular Response To Interleukin-1 (GO:0071347),0.001810472,0.116776201,38.98682114,CCL24;CCL23;CCL8;TANK;CCL15
Cellular Response To Tumor Necrosis Factor (GO:0071356),0.001823046,0.116776201,31.52207936,CCL24;CCL23;CCL8;CHI3L1;TANK;CCL15
Blood Circulation (GO:0008015),0.00203115,0.123258742,50.42863493,CXCL10;MYL7;OLR1;SERPING1
Negative Regulation Of Macrophage Migration (GO:1905522),0.002331192,0.134393206,225.1530711,CD200R1;EMILIN1
Regulation Of Macrophage Migration (GO:1905521),0.003086284,0.161749359,178.9330101,CD200R1;EMILIN1
Glucosamine-Containing Compound Catabolic Process (GO:1901072),0.003086284,0.161749359,178.9330101,GNPDA1;CHI3L1
Negative Regulation Of Leukocyte Migration (GO:0002686),0.003940054,0.197516625,146.8841046,CD200R1;EMILIN1
UDP-N-acetylglucosamine Metabolic Process (GO:0006047),0.004890312,0.225541193,123.5017745,GNPDA1;B4GALNT2
Positive Regulation Of Defense Response To Bacterium (GO:1900426),0.004890312,0.225541193,123.5017745,EMILIN1;KLK7
Negative Regulation Of Double-Strand Break Repair (GO:2000780),0.00527023,0.233714431,48.88133658,OTUB2;KMT5A;SENP3
Cellular Response To Type II Interferon (GO:0071346),0.005563673,0.23758943,31.3077181,CCL24;CCL23;CCL8;CCL15
Cell-Matrix Adhesion (GO:0007160),0.006487481,0.267145179,22.69929869,VTN;COL3A1;ECM2;ITGA10;EMILIN1
Negative Regulation Of Secretion (GO:0051048),0.008298653,0.329943007,80.87949218,NR1H3;NEUROG1
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),0.009536801,0.335895938,23.81665817,HDAC1;CILP;HTRA4;EMILIN1
Odontogenesis Of Dentin-Containing Tooth (GO:0042475),0.009613674,0.335895938,71.85998402,FOXC1;HDAC1
Establishment Of Chromosome Localization (GO:0051303),0.009613674,0.335895938,71.85998402,CENPQ;GEM
Negative Regulation Of Chondrocyte Differentiation (GO:0032331),0.009613674,0.335895938,71.85998402,EFEMP1;RFLNB
Collagen Fibril Organization (GO:0030199),0.010333347,0.343243664,32.75986817,COL3A1;LOX;LUM
Response To Type II Interferon (GO:0034341),0.010872815,0.343243664,22.22849574,CCL24;CCL23;CCL8;CCL15
Alpha-Beta T Cell Activation (GO:0046631),0.011014758,0.343243664,64.38601921,CLEC4A;CD247
Regulation Of Multicellular Organism Growth (GO:0040014),0.011014758,0.343243664,64.38601921,GHSR;PPIB
Zymogen Activation (GO:0031638),0.012476595,0.360310197,29.16150716,CASP8;C1R;NLRC4
Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202),0.01249992,0.360310197,58.10675717,CASP8;NLRC4
Nuclear Chromosome Segregation (GO:0098813),0.01249992,0.360310197,58.10675717,CENPQ;GEM
Carboxylic Acid Catabolic Process (GO:0046395),0.014067209,0.395597366,52.76837358,GNPDA1;FMO1
Positive Regulation Of Protein Processing (GO:0010954),0.019242788,0.410004794,40.73650714,CLEC3B;NLRC4
Negative Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:2000042),0.021119692,0.410004794,37.68140404,KMT5A;SENP3
Positive Regulation Of Blood Coagulation (GO:0030194),0.021119692,0.410004794,37.68140404,VTN;EMILIN1
Regulation Of Mitotic Nuclear Division (GO:0007088),0.022372004,0.410004794,20.01971689,EPGN;BORA;KIF20B
Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947),0.023069432,0.410004794,34.97613325,VTN;EMILIN1
Protein Peptidyl-Prolyl Isomerization (GO:0000413),0.023069432,0.410004794,34.97613325,PPIB;PPIC
Calcium Ion Homeostasis (GO:0055074),0.024379637,0.410004794,14.14404811,CCL23;CCL8;STC1;CCL15
Regulation Of T Cell Migration (GO:2000404),0.025090239,0.410004794,32.5668692,CXCL10;CD200R1
Positive Regulation Of Proteolysis (GO:0045862),0.025633574,0.410004794,18.26587145,CASP8;NLRC4;TANK
Positive Regulation Of Response To External Stimulus (GO:0032103),0.026213491,0.410004794,11.34928271,VTN;NFKBIZ;PDCD4;EMILIN1;NLRC4
Positive Regulation Of Lipid Metabolic Process (GO:0045834),0.027180375,0.410004794,30.41005329,NR1H3;HSD17B13
Protein K48-linked Deubiquitination (GO:0071108),0.027180375,0.410004794,30.41005329,OTUB2;OTUD3
Positive Regulation Of Interleukin-8 Production (GO:0032757),0.027942135,0.410004794,17.21918507,TLR1;NOS2;CHI3L1
Regulation Of Chondrocyte Differentiation (GO:0032330),0.029338132,0.410004794,28.47008508,EFEMP1;GDF6
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),0.031922141,0.410004794,12.00868034,CILP;HDAC1;HTRA4;EMILIN1
Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),0.031922141,0.410004794,12.00868034,CILP;HDAC1;HTRA4;EMILIN1
Peptidyl-Proline Modification (GO:0018208),0.03384981,0.410004794,25.12820307,PPIB;PPIC
Respiratory Tube Development (GO:0030323),0.03384981,0.410004794,25.12820307,FGF7;CHI3L1
Regulation Of Interleukin-6 Production (GO:0032675),0.034707901,0.410004794,11.39569196,TLR1;GHSR;CD200R1;NOS2
Regulation Of Lipid Biosynthetic Process (GO:0046890),0.036200453,0.410004794,23.68142647,NR1H3;HSD17B13
Pyroptosis (GO:0070269),0.036200453,0.410004794,23.68142647,CASP8;NLRC4
Regulation Of Endopeptidase Activity (GO:0052548),0.038240672,0.410004794,13.79930726,VTN;HDAC1;SERPING1
Regulation Of Neuron Migration (GO:2001222),0.03861216,0.410004794,22.36002324,COL3A1;KIF20B
Regulation Of Blood Coagulation (GO:0030193),0.03861216,0.410004794,22.36002324,VTN;EMILIN1
Negative Regulation Of Multicellular Organismal Process (GO:0051241),0.039070719,0.410004794,8.091992528,CLEC4A;HDAC1;STC1;NR1H3;EMILIN1;NEUROG1
Extracellular Matrix Organization (GO:0030198),0.041774983,0.410004794,8.672156185,COL3A1;ECM2;LOX;LUM;KLK7
Regulation Of Cellular Localization (GO:0060341),0.04253546,0.410004794,12.76694781,BORA;TRIM17;MMD2
Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),0.043612506,0.410004794,20.03688473,CLEC4A;HLA-DQB2
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),0.044370266,0.410004794,8.359593177,CCL24;CCL23;CCL8;CHI3L1;CCL15
Protein Phosphorylation (GO:0006468),0.044455563,0.410004794,5.980134535,BLK;EFEMP1;CCNE1;GRK4;CDK3;TSSK1B;TAF9;PBK;GDF6;RUNX3
Positive Regulation Of Defense Response (GO:0031349),0.044984701,0.410004794,9.635019956,NFKBIZ;PDCD4;EMILIN1;NLRC4
Regulation Of Inflammatory Response (GO:0050727),0.045591871,0.410004794,7.406943103,GHSR;CD200R1;NFKBIZ;PDCD4;NR1H3;NLRC4
Regulation Of Mitotic Cell Cycle (GO:0007346),0.046096349,0.410004794,9.479699387,FOXC1;BORA;CDC26;KIF20B
Response To Cytokine (GO:0034097),0.046096349,0.410004794,9.479699387,COL3A1;CASP8;TAF9;CHI3L1
Respiratory System Development (GO:0060541),0.046198081,0.410004794,19.01189682,FGF7;CHI3L1
Regulation Of ERK1 And ERK2 Cascade (GO:0070372),0.048695332,0.410004794,7.125696379,CCL24;CCL23;CCL8;CHI3L1;EMILIN1;CCL15
Lung Development (GO:0030324),0.048838591,0.410004794,18.06510912,FGF7;CHI3L1
Cellular Response To Cytokine Stimulus (GO:0071345),0.049347099,0.410004794,6.554667454,CCL24;FOXC1;CCL23;CCL8;CHI3L1;TANK;CCL15
Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),0.050205332,0.410004794,11.27640848,CXCL10;FOXC1;EMILIN1
Negative Regulation Of Interleukin-6 Production (GO:0032715),0.05153257,0.410004794,17.18847891,GHSR;CD200R1
Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),0.051882917,0.410004794,8.751429287,COL3A1;HPGD;PDCD4;GDF6
Negative Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043569),0.052611638,0.410004794,68.05075155,CILP
Regulation Of Guanylate Cyclase Activity (GO:0031282),0.052611638,0.410004794,68.05075155,NOS2
Negative Regulation Of Neuron Migration (GO:2001223),0.052611638,0.410004794,68.05075155,COL3A1
Negative Regulation Of Relaxation Of Muscle (GO:1901078),0.052611638,0.410004794,68.05075155,NEUROG1
Regulation Of Monoatomic Anion Transport (GO:0044070),0.052611638,0.410004794,68.05075155,STC1
Regulation Of Protein Deubiquitination (GO:0090085),0.052611638,0.410004794,68.05075155,TANK
Peripheral Nervous System Neuron Development (GO:0048935),0.052611638,0.410004794,68.05075155,RUNX3
Phagosome Acidification (GO:0090383),0.052611638,0.410004794,68.05075155,RAB39A
Cerebral Cortex Cell Migration (GO:0021795),0.052611638,0.410004794,68.05075155,PEX13
Positive Regulation Of Killing Of Cells Of Another Organism (GO:0051712),0.052611638,0.410004794,68.05075155,NOS2
tRNA Catabolic Process (GO:0016078),0.052611638,0.410004794,68.05075155,TRNT1
Telencephalon Cell Migration (GO:0022029),0.052611638,0.410004794,68.05075155,PEX13
Positive Regulation Of Mitotic Cytokinesis (GO:1903490),0.052611638,0.410004794,68.05075155,KIF20B
Trigeminal Nerve Development (GO:0021559),0.052611638,0.410004794,68.05075155,NEUROG1
Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002455),0.052611638,0.410004794,68.05075155,C1R
Positive Regulation Of Sterol Transport (GO:0032373),0.052611638,0.410004794,68.05075155,NR1H3
Positive Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034137),0.052611638,0.410004794,68.05075155,TLR1
Ketone Body Biosynthetic Process (GO:0046951),0.052611638,0.410004794,68.05075155,SLC27A5
Lipoprotein Metabolic Process (GO:0042157),0.052611638,0.410004794,68.05075155,OLR1
Protein Localization To Non-Motile Cilium (GO:0097499),0.052611638,0.410004794,68.05075155,ARL13B
Mitochondrial RNA 3'-End Processing (GO:0000965),0.052611638,0.410004794,68.05075155,TRNT1
Purine Ribonucleoside Catabolic Process (GO:0046130),0.052611638,0.410004794,68.05075155,ADAL
Macrophage Activation (GO:0042116),0.054278574,0.410004794,16.37499929,TLR1;CD93
Intracellular Monoatomic Cation Homeostasis (GO:0030003),0.054698572,0.410004794,7.330242765,CCL23;CCL8;STC1;TMC8;CCL15
Antigen Receptor-Mediated Signaling Pathway (GO:0050851),0.056784876,0.410004794,8.221666435,BLK;IGKC;NFKBIZ;CD247
Regulation Of Interleukin-8 Production (GO:0032677),0.056791028,0.410004794,10.25528012,TLR1;NOS2;CHI3L1
Histone Modification (GO:0016570),0.056791028,0.410004794,10.25528012,HDAC1;TAF9;CPA4
Positive Regulation Of Signaling Receptor Activity (GO:2000273),0.057075186,0.410004794,15.61854007,EPGN;HDAC1
Cytokine-Mediated Signaling Pathway (GO:0019221),0.059665673,0.410004794,6.298211751,CCL24;CXCL10;FOXC1;CCL23;CCL8;CCL15
Type I Interferon-Mediated Signaling Pathway (GO:0060337),0.05992101,0.410004794,14.91371686,STAT2;TANK
Regulation Of Interleukin-1 Beta Production (GO:0032651),0.061985472,0.410004794,9.572671532,GHSR;CASP8;NLRC4
Regulation Of Collagen Fibril Organization (GO:1904026),0.062798587,0.410004794,51.16591868,EMILIN1
Regulation Of Extracellular Matrix Assembly (GO:1901201),0.062798587,0.410004794,51.16591868,EMILIN1
N-acetylneuraminate Catabolic Process (GO:0019262),0.062798587,0.410004794,51.16591868,GNPDA1
Negative Regulation Of Response To Type II Interferon (GO:0060331),0.062798587,0.410004794,51.16591868,NR1H3
Adenosine Metabolic Process (GO:0046085),0.062798587,0.410004794,51.16591868,ADAL
Adult Feeding Behavior (GO:0008343),0.062798587,0.410004794,51.16591868,GHSR
