Term,P-value,Adjusted P-value,Combined Score,Genes
Lysophosphatidic Acid Phosphatase Activity (GO:0052642),0.137731573,0.778112823,16.50226947,PLPPR1
[Heparan Sulfate]-Glucosamine 3-Sulfotransferase 1 Activity (GO:0008467),0.137731573,0.778112823,16.50226947,HS3ST3A1
Adenylate Cyclase Regulator Activity (GO:0010854),0.137731573,0.778112823,16.50226947,CALM2
"alpha-N-acetylneuraminate Alpha-2,8-Sialyltransferase Activity (GO:0003828)",0.137731573,0.778112823,16.50226947,ST8SIA3
"Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Activity (GO:0046934)",0.137731573,0.778112823,16.50226947,PIK3C2A
Cyclase Activator Activity (GO:0010853),0.137731573,0.778112823,16.50226947,CALM2
deNEDDylase Activity (GO:0019784),0.137731573,0.778112823,16.50226947,UCHL3
Cyclin-Dependent Protein Kinase Activity (GO:0097472),0.144204289,0.778112823,6.146111775,CDK3;CDKL1
Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0004693),0.144204289,0.778112823,6.146111775,CDK3;CDKL1
Monoatomic Anion Transmembrane Transporter Activity (GO:0008509),0.154423801,0.778112823,5.659020472,SLC4A8;SLC26A5
Chemorepellent Activity (GO:0045499),0.154423801,0.778112823,5.659020472,NRG3;SEMA3D
Glycerol Channel Activity (GO:0015254),0.162916072,0.778112823,12.08289875,AQP7P3
Telethonin Binding (GO:0031433),0.162916072,0.778112823,12.08289875,TTN
Vascular Endothelial Growth Factor Receptor Activity (GO:0005021),0.162916072,0.778112823,12.08289875,NELL1
Morphogen Activity (GO:0016015),0.162916072,0.778112823,12.08289875,GREM1
Oxysterol Binding (GO:0008142),0.162916072,0.778112823,12.08289875,OSBP
Aminophospholipid Flippase Activity (GO:0015247),0.162916072,0.778112823,12.08289875,ATP8A2
Aryl Hydrocarbon Receptor Binding (GO:0017162),0.162916072,0.778112823,12.08289875,NCOA2
Sodium Ion Binding (GO:0031402),0.162916072,0.778112823,12.08289875,CAPN3
Protein Tyrosine Kinase Activity (GO:0004713),0.163588717,0.778112823,3.213587749,CLK1;ALK;KIT;CLK4;TTN
Phosphatidylinositol-4-Phosphate Binding (GO:0070273),0.164776949,0.778112823,5.224672225,OSBP;LANCL2
Voltage-Gated Monoatomic Cation Channel Activity (GO:0022843),0.181803307,0.778112823,3.158834262,KCNC3;KCNMA1;CACNA1B;CACNA2D2
tRNA (Cytosine) Methyltransferase Activity (GO:0016427),0.187366223,0.778112823,9.292663267,NSUN3
tRNA-specific Adenosine Deaminase Activity (GO:0008251),0.187366223,0.778112823,9.292663267,ADAT2
CD4 Receptor Binding (GO:0042609),0.187366223,0.778112823,9.292663267,HLA-DRB1
Neutral L-amino Acid:Sodium Symporter Activity (GO:0005295),0.187366223,0.778112823,9.292663267,SLC38A4
Sodium Channel Inhibitor Activity (GO:0019871),0.187366223,0.778112823,9.292663267,SCN3B
Cell Adhesion Mediator Activity (GO:0098631),0.196477631,0.778112823,4.170174171,NRCAM;CD200
Glycerol Transmembrane Transporter Activity (GO:0015168),0.211103404,0.778112823,7.397426685,AQP7P3
Ubiquitin-Protein Transferase Inhibitor Activity (GO:0055105),0.211103404,0.778112823,7.397426685,GLMN
Urea Transmembrane Transporter Activity (GO:0015204),0.211103404,0.778112823,7.397426685,AQP7P3
Vascular Endothelial Growth Factor Receptor 2 Binding (GO:0043184),0.211103404,0.778112823,7.397426685,GREM1
L-aspartate Transmembrane Transporter Activity (GO:0015183),0.211103404,0.778112823,7.397426685,SLC1A6
L-glutamine Transmembrane Transporter Activity (GO:0015186),0.211103404,0.778112823,7.397426685,SLC38A1
Long-Chain Fatty Acid Binding (GO:0036041),0.211103404,0.778112823,7.397426685,FABP9
Adenylate Cyclase Binding (GO:0008179),0.211103404,0.778112823,7.397426685,CALM2
Phosphatidylinositol Bisphosphate Kinase Activity (GO:0052813),0.211103404,0.778112823,7.397426685,PIK3C2A
Potassium:Chloride Symporter Activity (GO:0015379),0.211103404,0.778112823,7.397426685,SLC12A2
Cyclic-Nucleotide Phosphodiesterase Activity (GO:0004112),0.211103404,0.778112823,7.397426685,PDE4D
GTPase Binding (GO:0051020),0.213220045,0.778112823,2.150164274,PAK1;ALS2CL;MYCBP2;BICDL1;ATG14;RAPGEF6;RAB11FIP4;RAP1GAP;MARCHF5
Potassium Ion Transmembrane Transporter Activity (GO:0015079),0.228836708,0.778112823,3.38795026,SLC12A2;KCNK9
1-Phosphatidylinositol-3-Kinase Activity (GO:0016303),0.234148371,0.778112823,6.04128222,PIK3C2A
Store-Operated Calcium Channel Activity (GO:0015279),0.234148371,0.778112823,6.04128222,TRPC5
Glycine Transmembrane Transporter Activity (GO:0015187),0.234148371,0.778112823,6.04128222,SLC38A1
G Protein-Coupled Purinergic Nucleotide Receptor Activity (GO:0045028),0.234148371,0.778112823,6.04128222,P2RY13
"Intramolecular Transferase Activity, Phosphotransferases (GO:0016868)",0.234148371,0.778112823,6.04128222,PGM5
MAP Kinase Tyrosine Phosphatase Activity (GO:0033550),0.234148371,0.778112823,6.04128222,DUSP4
MAP Kinase Tyrosine/Serine/Threonine Phosphatase Activity (GO:0017017),0.234148371,0.778112823,6.04128222,DUSP4
Oxalate Transmembrane Transporter Activity (GO:0019531),0.234148371,0.778112823,6.04128222,SLC26A5
Clathrin Heavy Chain Binding (GO:0032050),0.234148371,0.778112823,6.04128222,SNAP91
co-SMAD Binding (GO:0070410),0.234148371,0.778112823,6.04128222,USP9X
Protein Tyrosine/Threonine Phosphatase Activity (GO:0008330),0.234148371,0.778112823,6.04128222,DUSP4
Ubiquitin-Like Protein Peptidase Activity (GO:0019783),0.239708891,0.778112823,3.171776203,USP9X;UCHL3
Inorganic Anion Transmembrane Transporter Activity (GO:0015103),0.239708891,0.778112823,3.171776203,SLC4A8;SLC26A5
BMP Receptor Binding (GO:0070700),0.256521274,0.778112823,5.032222444,ELAPOR2
Transmembrane Receptor Protein Serine/Threonine Kinase Binding (GO:0070696),0.256521274,0.778112823,5.032222444,ELAPOR2
"Inositol 1,4,5 Trisphosphate Binding (GO:0070679)",0.256521274,0.778112823,5.032222444,TRPC5
Ligand-Gated Monoatomic Ion Channel Activity Involved In Regulation Of Presynaptic Membrane Potential (GO:0099507),0.256521274,0.778112823,5.032222444,GRIA1
Magnesium Ion Transmembrane Transporter Activity (GO:0015095),0.256521274,0.778112823,5.032222444,NIPA1
Ammonium Transmembrane Transporter Activity (GO:0008519),0.256521274,0.778112823,5.032222444,SLC12A2
cAMP-dependent Protein Kinase Regulator Activity (GO:0008603),0.256521274,0.778112823,5.032222444,PKIA
Calcium Channel Inhibitor Activity (GO:0019855),0.256521274,0.778112823,5.032222444,CALM2
Chloride Ion Binding (GO:0031404),0.256521274,0.778112823,5.032222444,NPR3
Purine Ribonucleotide Transmembrane Transporter Activity (GO:0005346),0.256521274,0.778112823,5.032222444,SLC35B3
Transmitter-Gated Monoatomic Ion Channel Activity Involved In Regulation Of Postsynaptic Membrane Potential (GO:1904315),0.261513447,0.778112823,2.792007022,GRIA1;GRIA2
Ubiquitin-Like Protein Conjugating Enzyme Binding (GO:0044390),0.261513447,0.778112823,2.792007022,TCERG1;ARIH1
PDZ Domain Binding (GO:0030165),0.271291572,0.778112823,2.210016891,GRIA1;CADM1;PDZK1
Ion Channel Inhibitor Activity (GO:0008200),0.272425162,0.778112823,2.624751153,SCN3B;CALM2
GABA Receptor Binding (GO:0050811),0.278241681,0.778112823,4.258219587,TRAK1
Monoamine Transmembrane Transporter Activity (GO:0008504),0.278241681,0.778112823,4.258219587,SLC18B1
Monoatomic Cation:Bicarbonate Symporter Activity (GO:0140410),0.278241681,0.778112823,4.258219587,SLC4A8
"UDP-galactose:beta-N-acetylglucosamine Beta-1,3-Galactosyltransferase Activity (GO:0008499)",0.278241681,0.778112823,4.258219587,B3GALT5
Phosphatidylinositol 3-Kinase Activity (GO:0035004),0.278241681,0.778112823,4.258219587,PIK3C2A
cAMP Binding (GO:0030552),0.278241681,0.778112823,4.258219587,PDE4D
Calcium-Activated Potassium Channel Activity (GO:0015269),0.278241681,0.778112823,4.258219587,KCNMA1
poly(A) RNA Polymerase Activity (GO:1990817),0.278241681,0.778112823,4.258219587,TENT2
Prostaglandin Transmembrane Transporter Activity (GO:0015132),0.278241681,0.778112823,4.258219587,SLCO2A1
Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0097153),0.278241681,0.778112823,4.258219587,CFLAR
Sequence-Specific mRNA Binding (GO:1990825),0.278241681,0.778112823,4.258219587,NOVA1
Dynactin Binding (GO:0034452),0.278241681,0.778112823,4.258219587,BICDL1
L-amino Acid Transmembrane Transporter Activity (GO:0015179),0.279257068,0.778112823,2.124866585,SLC38A1;SLC1A6;SLC38A4
Transmembrane Receptor Protein Kinase Activity (GO:0019199),0.29422015,0.778112823,2.328054821,ALK;KIT
Monoatomic Cation Transmembrane Transporter Activity (GO:0008324),0.29422015,0.778112823,2.328054821,DMAC2L;SLC12A2
5'-Nucleotidase Activity (GO:0008253),0.29932859,0.778112823,3.64986277,NT5E
Vascular Endothelial Growth Factor Receptor Binding (GO:0005172),0.29932859,0.778112823,3.64986277,GREM1
L-glutamate Transmembrane Transporter Activity (GO:0005313),0.29932859,0.778112823,3.64986277,SLC1A6
LRR Domain Binding (GO:0030275),0.29932859,0.778112823,3.64986277,ROBO1
Protein Kinase A Catalytic Subunit Binding (GO:0034236),0.29932859,0.778112823,3.64986277,PKIA
Sulfate Transmembrane Transporter Activity (GO:0015116),0.319800447,0.778112823,3.162047882,SLC26A5
"3',5'-cyclic-AMP Phosphodiesterase Activity (GO:0004115)",0.319800447,0.778112823,3.162047882,PDE4D
Heparan Sulfate Sulfotransferase Activity (GO:0034483),0.319800447,0.778112823,3.162047882,HS3ST3A1
Histone H3K4 Methyltransferase Activity (GO:0042800),0.319800447,0.778112823,3.162047882,SETBP1
K63-linked Deubiquitinase Activity (GO:0061578),0.319800447,0.778112823,3.162047882,USP9X
Sodium:Chloride Symporter Activity (GO:0015378),0.319800447,0.778112823,3.162047882,SLC12A2
Transmitter-Gated Monoatomic Ion Channel Activity (GO:0022824),0.326715617,0.778112823,1.960344861,GRIA1;GRIA2
Water Channel Activity (GO:0015250),0.339675161,0.778112823,2.764308023,AQP7P3
MAP Kinase Phosphatase Activity (GO:0033549),0.339675161,0.778112823,2.764308023,DUSP4
Muscle Alpha-Actinin Binding (GO:0051371),0.339675161,0.778112823,2.764308023,TTN
Myosin V Binding (GO:0031489),0.339675161,0.778112823,2.764308023,RAB3C
SUMO Binding (GO:0032183),0.339675161,0.778112823,2.764308023,HERC2
Nucleoside Diphosphate Kinase Activity (GO:0004550),0.339675161,0.778112823,2.764308023,CMPK2
Nucleotidase Activity (GO:0008252),0.339675161,0.778112823,2.764308023,NT5E
Adenine Nucleotide Transmembrane Transporter Activity (GO:0000295),0.339675161,0.778112823,2.764308023,SLC35B3
Alkali Metal Ion Binding (GO:0031420),0.339675161,0.778112823,2.764308023,CAPN3
"Beta-1,3-Galactosyltransferase Activity (GO:0048531)",0.339675161,0.778112823,2.764308023,B3GALT5
Calcium-Dependent Cysteine-Type Endopeptidase Activity (GO:0004198),0.339675161,0.778112823,2.764308023,CAPN3
Clathrin Adaptor Activity (GO:0035615),0.339675161,0.778112823,2.764308023,AP2B1
Purinergic Nucleotide Receptor Activity (GO:0001614),0.339675161,0.778112823,2.764308023,P2RY13
GTPase Regulator Activity (GO:0030695),0.357440694,0.778112823,1.171345514,STARD13;ELMOD1;MYCBP2;HTR2B;TBC1D8;KALRN;RAP1GAP;ARHGAP44;NELL1;HERC2;ALS2CL;RASGEF1A;EPS8L2;RAPGEF6
Sulfuric Ester Hydrolase Activity (GO:0008484),0.358970121,0.778112823,2.435391055,IDS
BMP Binding (GO:0036122),0.358970121,0.778112823,2.435391055,GREM1
CoA Hydrolase Activity (GO:0016289),0.358970121,0.778112823,2.435391055,ACOT2
K48-linked Deubiquitinase Activity (GO:1990380),0.358970121,0.778112823,2.435391055,USP9X
Acidic Amino Acid Transmembrane Transporter Activity (GO:0015172),0.358970121,0.778112823,2.435391055,SLC1A6
Adrenergic Receptor Binding (GO:0031690),0.358970121,0.778112823,2.435391055,PDE4D
Potassium Ion Leak Channel Activity (GO:0022841),0.358970121,0.778112823,2.435391055,KCNK9
Protein Phosphatase Activator Activity (GO:0072542),0.358970121,0.778112823,2.435391055,CALM2
Death Receptor Binding (GO:0005123),0.358970121,0.778112823,2.435391055,NTF3
Sodium-Independent Organic Anion Transmembrane Transporter Activity (GO:0015347),0.358970121,0.778112823,2.435391055,SLCO2A1
Small GTPase Binding (GO:0031267),0.362693209,0.778112823,1.231934131,PAK1;ALS2CL;MYCBP2;BICDL1;RAPGEF6;RAB11FIP4;RAP1GAP
Phosphatidylinositol Binding (GO:0035091),0.374426693,0.778112823,1.282845597,PXK;WDFY3;SNAP91;ANKS1B
"3',5'-Cyclic-Nucleotide Phosphodiesterase Activity (GO:0004114)",0.377702211,0.778112823,2.160064957,PDE4D
Glutamate Receptor Activity (GO:0008066),0.377702211,0.778112823,2.160064957,GRIA2
Ionotropic Glutamate Receptor Activity (GO:0004970),0.377702211,0.778112823,2.160064957,GRIA2
Water Transmembrane Transporter Activity (GO:0005372),0.377702211,0.778112823,2.160064957,AQP7P3
Phosphatidylinositol Kinase Activity (GO:0052742),0.377702211,0.778112823,2.160064957,PIK3C2A
Phosphatidylinositol-5-Phosphate Binding (GO:0010314),0.377702211,0.778112823,2.160064957,LANCL2
Proton Transmembrane Transporter Activity (GO:0015078),0.379876961,0.778112823,1.498543841,DMAC2L;SLC18B1
Guanyl-Nucleotide Exchange Factor Activity (GO:0005085),0.381797087,0.778112823,1.145474404,HERC2;ALS2CL;RASGEF1A;MYCBP2;EPS8L2;KALRN;RAPGEF6
Protein Tyrosine Phosphatase Activity (GO:0004725),0.383385035,0.778112823,1.311703973,DUSP4;PTPRD;PTPRZ1
RNA Polymerase Binding (GO:0070063),0.395887823,0.782029667,1.927156201,TCERG1
Phosphatase Activator Activity (GO:0019211),0.395887823,0.782029667,1.927156201,CALM2
Phosphatidylcholine Transporter Activity (GO:0008525),0.395887823,0.782029667,1.927156201,ATP10B
Cadherin Binding Involved In Cell-Cell Adhesion (GO:0098641),0.395887823,0.782029667,1.927156201,BAIAP2L1
Voltage-Gated Calcium Channel Activity (GO:0005245),0.400656562,0.782029667,1.35301246,CACNA1B;CACNA2D2
Calcium-Dependent Phospholipid Binding (GO:0005544),0.400656562,0.782029667,1.35301246,PCLO;CPNE4
Potassium Channel Activity (GO:0005267),0.407106269,0.782029667,1.180846838,KCNK9;KCNC3;KCNMA1
GABA-A Receptor Activity (GO:0004890),0.413542873,0.782029667,1.728302119,GABRQ
Leak Channel Activity (GO:0022840),0.413542873,0.782029667,1.728302119,KCNK9
Nucleobase-Containing Compound Kinase Activity (GO:0019205),0.413542873,0.782029667,1.728302119,CMPK2
Ankyrin Binding (GO:0030506),0.413542873,0.782029667,1.728302119,NRCAM
Calcium Activated Cation Channel Activity (GO:0005227),0.413542873,0.782029667,1.728302119,KCNMA1
Voltage-Gated Potassium Channel Activity (GO:0005249),0.414954517,0.782029667,1.140688065,KCNC3;KCNMA1;KCNJ14
GTPase Activator Activity (GO:0005096),0.420056897,0.783116227,0.990983868,ARHGAP44;NELL1;STARD13;ELMOD1;HTR2B;TBC1D8;RAP1GAP
Sterol Transfer Activity (GO:0120015),0.430682814,0.783116227,1.557132932,OSBP
Voltage-Gated Sodium Channel Activity (GO:0005248),0.430682814,0.783116227,1.557132932,SCN3B
Postsynaptic Neurotransmitter Receptor Activity (GO:0098960),0.430682814,0.783116227,1.557132932,GRIA1
Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0004714),0.431190915,0.783116227,1.166412189,NELL1;KIT
Actinin Binding (GO:0042805),0.447322651,0.783116227,1.408721143,TTN
acyl-CoA Hydrolase Activity (GO:0047617),0.447322651,0.783116227,1.408721143,ACOT2
"Oxidoreductase Activity, Acting On The Aldehyde Or Oxo Group Of Donors, NAD Or NADP As Acceptor (GO:0016620)",0.447322651,0.783116227,1.408721143,HSD17B12
Phosphatidic Acid Binding (GO:0070300),0.447322651,0.783116227,1.408721143,RAPGEF6
Sialyltransferase Activity (GO:0008373),0.447322651,0.783116227,1.408721143,ST8SIA3
Channel Activity (GO:0015267),0.451081083,0.783116227,1.059617238,SLC12A2;AQP7P3
Growth Factor Activity (GO:0008083),0.453647446,0.783116227,0.962319108,NRG3;IL7;NTF3
Monoatomic Anion Channel Activity (GO:0005253),0.460877059,0.783116227,1.010753513,ANO5;BEST1
Antiporter Activity (GO:0015297),0.460877059,0.783116227,1.010753513,SLC4A8;SLC18B1
Serine-Type Endopeptidase Inhibitor Activity (GO:0004867),0.460877059,0.783116227,1.010753513,SERPINI2;SPINK9
G Protein-Coupled Serotonin Receptor Activity (GO:0004993),0.463476951,0.783116227,1.27920217,HTR2B
GABA Receptor Activity (GO:0016917),0.463476951,0.783116227,1.27920217,GABRQ
Lipid Kinase Activity (GO:0001727),0.463476951,0.783116227,1.27920217,PIK3C2A
Lysophospholipase Activity (GO:0004622),0.463476951,0.783116227,1.27920217,ABHD4
Cyclic Nucleotide Binding (GO:0030551),0.463476951,0.783116227,1.27920217,PDE4D
Ephrin Receptor Binding (GO:0046875),0.463476951,0.783116227,1.27920217,ANKS1B
Myosin Binding (GO:0017022),0.470570101,0.791203651,0.964630147,RAB3C;TRAK1
poly(U) RNA Binding (GO:0008266),0.479159858,0.796122491,1.165507547,PABPC5
Semaphorin Receptor Binding (GO:0030215),0.479159858,0.796122491,1.165507547,SEMA3D
High Voltage-Gated Calcium Channel Activity (GO:0008331),0.494385104,0.796122491,1.065173797,CACNA1B
Zinc Ion Transmembrane Transporter Activity (GO:0005385),0.494385104,0.796122491,1.065173797,SLC30A4
Ligand-Gated Monoatomic Ion Channel Activity (GO:0015276),0.494385104,0.796122491,1.065173797,GRIA1
Alpha-Actinin Binding (GO:0051393),0.494385104,0.796122491,1.065173797,TTN
Calmodulin-Dependent Protein Kinase Activity (GO:0004683),0.494385104,0.796122491,1.065173797,CAMK1D
Protein Tyrosine/Serine/Threonine Phosphatase Activity (GO:0008138),0.494385104,0.796122491,1.065173797,DUSP4
Cyclosporin A Binding (GO:0016018),0.494385104,0.796122491,1.065173797,PPIF
Calcium Channel Activity (GO:0005262),0.498604171,0.799164629,0.78926506,TRPC5;CACNA1B;CACNA2D2
Notch Binding (GO:0005112),0.509166023,0.808536786,0.976203242,ATRNL1
Active Monoatomic Ion Transmembrane Transporter Activity (GO:0022853),0.509166023,0.808536786,0.976203242,SLC18B1
Receptor Tyrosine Kinase Binding (GO:0030971),0.517416785,0.81620835,0.769022262,NRG3;ALKAL2
Adenylyltransferase Activity (GO:0070566),0.52351556,0.81620835,0.896961114,TENT2
poly(A) Binding (GO:0008143),0.52351556,0.81620835,0.896961114,PABPC5
Poly-Pyrimidine Tract Binding (GO:0008187),0.52351556,0.81620835,0.896961114,PABPC5
Inward Rectifier Potassium Channel Activity (GO:0005242),0.537446284,0.826655047,0.826098456,KCNJ14
Bitter Taste Receptor Activity (GO:0033038),0.537446284,0.826655047,0.826098456,TAS2R50
Serotonin Receptor Activity (GO:0099589),0.537446284,0.826655047,0.826098456,HTR2B
Ubiquitin-Protein Transferase Activity (GO:0004842),0.544826841,0.8342661,0.605673488,HERC2;FBXO17;RNF38;MYCBP2;FBXO25;UBR4;KLHL21;TRIM14;BIRC6;RNF150;ARIH1;MARCHF5
ADP Binding (GO:0043531),0.550970399,0.837602663,0.762493641,MYO6
Calcium Ion Binding (GO:0005509),0.558117739,0.837602663,0.57694418,CRACR2A;PCLO;S100A16;CDHR3;IDS;CAPN3;HPCAL4;CALM2;LOXL2;TTN
Ubiquitin Protein Ligase Activity (GO:0061630),0.558183793,0.837602663,0.577614065,HERC2;MYCBP2;FBXO17;RNF38;UBR4;TRIM14;ARIH1;RNF150;MARCHF5
Chloride Channel Activity (GO:0005254),0.561425464,0.837602663,0.619255333,ANO5;BEST1
Ubiquitin Conjugating Enzyme Binding (GO:0031624),0.564099752,0.837602663,0.705207501,ARIH1
G Protein-Coupled Amine Receptor Activity (GO:0008227),0.564099752,0.837602663,0.705207501,HTR2B
Delayed Rectifier Potassium Channel Activity (GO:0005251),0.564099752,0.837602663,0.705207501,KCNC3
Gamma-Tubulin Binding (GO:0043015),0.576845848,0.849176506,0.653448535,PAK1
miRNA Binding (GO:0035198),0.576845848,0.849176506,0.653448535,ZC3H7A
Ubiquitin-Like Protein Ligase Activity (GO:0061659),0.588842547,0.859459547,0.510890483,HERC2;MYCBP2;FBXO17;RNF38;UBR4;TRIM14;ARIH1;RNF150;MARCHF5
Receptor Ligand Activity (GO:0048018),0.588842547,0.859459547,0.510890483,GREM1;MSTN;NRG3;IL7;SEMA3D;NTF3;ALKAL2;AMH;ZP3
Taste Receptor Activity (GO:0008527),0.601232619,0.867501944,0.563926843,TAS2R50
Poly-Purine Tract Binding (GO:0070717),0.601232619,0.867501944,0.563926843,PABPC5
Cysteine-Type Endopeptidase Activity (GO:0004197),0.601940125,0.867501944,0.491447286,USP9X;CAPN3;CFLAR
Protein Serine/Threonine Kinase Inhibitor Activity (GO:0030291),0.612894665,0.879593599,0.525101704,PKIA
Actin Binding (GO:0003779),0.621828381,0.888407315,0.443412865,TMOD1;MAP1B;MYO6;KCNMA1;EPS8L2
Transition Metal Ion Transmembrane Transporter Activity (GO:0046915),0.624216218,0.888407315,0.489648055,SLC30A4
Hsp70 Protein Binding (GO:0030544),0.635207202,0.889290083,0.457200661,SACS
Sodium Channel Regulator Activity (GO:0017080),0.635207202,0.889290083,0.457200661,SCN3B
Sodium Ion Transmembrane Transporter Activity (GO:0015081),0.635207202,0.889290083,0.457200661,SLC4A8
Solute:Sodium Symporter Activity (GO:0015370),0.635207202,0.889290083,0.457200661,SLC4A8
Endopeptidase Inhibitor Activity (GO:0004866),0.639136575,0.891153843,0.409411001,SERPINI2;BIRC6;SPINK9
Hsp90 Protein Binding (GO:0051879),0.645877253,0.89328991,0.427442235,SLC12A2
Chemoattractant Activity (GO:0042056),0.645877253,0.89328991,0.427442235,NTF3
Histone H3 Methyltransferase Activity (GO:0140938),0.656235726,0.896768343,0.400096041,SETBP1
Neuropeptide Receptor Activity (GO:0008188),0.656235726,0.896768343,0.400096041,TACR2
Non-Membrane Spanning Protein Tyrosine Kinase Activity (GO:0004715),0.656235726,0.896768343,0.400096041,CLK1
Methyltransferase Activity (GO:0008168),0.666291705,0.903312469,0.374919812,NSUN3
Calcium Channel Regulator Activity (GO:0005246),0.666291705,0.903312469,0.374919812,CALM2
Protein Serine/Threonine Kinase Activity (GO:0004674),0.670905327,0.905806737,0.358004475,CLK1;PAK1;CAMK1D;CDK3;CASK;STK32B;CLK4;CDKL1;TTN
Sulfotransferase Activity (GO:0008146),0.676054008,0.905806737,0.351700697,HS3ST3A1
Alpha-Tubulin Binding (GO:0043014),0.676054008,0.905806737,0.351700697,C9ORF24
Adenyl Ribonucleotide Binding (GO:0032559),0.684093235,0.911384499,0.334866242,PXK;PANK3;PPIP5K2;PDE4D;MYO6;LANCL2;MTHFS;SYN2
"Catalytic Activity, Acting On A tRNA (GO:0140101)",0.685531198,0.911384499,0.330251074,DTWD1
Phosphatidylinositol-3-Phosphate Binding (GO:0032266),0.694731588,0.92004994,0.310405029,LANCL2
Regulatory RNA Binding (GO:0061980),0.712334015,0.938560801,0.27495134,ZC3H7A
Protein Tyrosine Kinase Binding (GO:1990782),0.714181834,0.938560801,0.269441875,NRG3;ALKAL2
Ubiquitin Ligase-Substrate Adaptor Activity (GO:1990756),0.728923081,0.947047791,0.244345288,FBXO42
Kinase Activator Activity (GO:0019209),0.728923081,0.947047791,0.244345288,MOB3B
Signaling Receptor Complex Adaptor Activity (GO:0030159),0.728923081,0.947047791,0.244345288,NCOA2
Protein Kinase Activator Activity (GO:0030295),0.731927019,0.947362142,0.241045293,CALM2;MOB3B
Copper Ion Binding (GO:0005507),0.736855937,0.95015634,0.230605398,LOXL2
Hydro-Lyase Activity (GO:0016836),0.744557029,0.956490865,0.21779238,L3HYPDH
Cytokine Activity (GO:0005125),0.767091096,0.981762112,0.202220009,MSTN;IL7;ALKAL2;AMH
Nuclear Receptor Coactivator Activity (GO:0030374),0.773176029,0.985871293,0.174401666,NCOA2
E-box Binding (GO:0070888),0.779815844,0.989286925,0.165223859,MITF
