GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
50809,1,0.43991,0.1186,0.7723448,0.0916314,5818.41,HP1BP3,heterochromatin protein 1 binding protein 3
8672,1,0.046273,0.0491,-1.9928927,-0.0978229,4110.26,EIF4G3,eukaryotic translation initiation factor 4 gamma 3
105376830,1,0.816095,0.5624,-0.2325702,-0.1307926,47.73,LOC105376830,uncharacterized LOC105376830
105376829,1,0.980182,0.6415,0.0248412,0.0159356,13.36,LOC105376829,uncharacterized LOC105376829
1889,1,0.910845,0.2469,-0.1119722,-0.0276504,389.86,ECE1,endothelin converting enzyme 1
84224,1,0.398653,0.2486,0.8440288,0.2098173,259.86,NBPF3,NBPF member 3
249,1,0.13473,0.4384,-1.4957061,-0.6557521,241.23,ALPL,"alkaline phosphatase, biomineralization associated"
5909,1,0.40492,0.1845,0.8328667,0.1536823,924.28,RAP1GAP,RAP1 GTPase activating protein
84196,1,0.789741,0.0791,-0.2666474,-0.0210802,1619.66,USP48,ubiquitin specific peptidase 48
401944,1,0.919503,0.4963,-0.1010593,-0.0501599,50,LDLRAD2,low density lipoprotein receptor class A domain containing 2
3339,1,0.83581,0.4621,0.2072565,0.0957795,639.02,HSPG2,heparan sulfate proteoglycan 2
29092,1,0.522096,0.1829,-0.6401179,-0.1170667,65.22,LINC00339,long intergenic non-protein coding RNA 339
998,1,0.573531,0.1677,-0.5628593,-0.0943787,8002.42,CDC42,cell division cycle 42
54361,1,0.476879,0.5405,0.7113305,0.3844712,40.27,WNT4,Wnt family member 4
9923,1,0.835416,0.1617,-0.2077608,-0.033589,1262.17,ZBTB40,zinc finger and BTB domain containing 40
2048,1,0.236863,0.3313,1.1828631,0.3918546,727.91,EPHB2,EPH receptor B2
100422914,1,0.473121,0.4531,0.71741,0.3250317,14.38,MIR4253,microRNA 4253
23028,1,0.274724,0.0855,1.0922482,0.0934268,4834.03,KDM1A,lysine demethylase 1A
7798,1,0.725427,0.1507,0.3512146,0.0529109,1082.37,LUZP1,leucine zipper protein 1
3352,1,0.324762,0.7175,-0.9847192,-0.7065131,41.03,HTR1D,5-hydroxytryptamine receptor 1D
100996511,1,0.994745,0.3791,-0.0065868,-0.0024973,208.61,LINC01355,long intergenic non-protein coding RNA 1355
10236,1,0.363708,0.1524,0.9083227,0.1384346,8029.91,HNRNPR,heterogeneous nuclear ribonucleoprotein R
80818,1,0.9689,0.2432,-0.0389877,-0.0094802,4290.12,ZNF436,zinc finger protein 436
148898,1,0.948369,0.2292,-0.0647547,-0.0148411,209.8,ZNF436-AS1,ZNF436 antisense RNA 1
6920,1,0.124441,0.2844,-1.5363981,-0.4368824,134.37,TCEA3,transcription elongation factor A3
55616,1,0.324701,0.2397,-0.984843,-0.2360869,2321.71,ASAP3,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3"
1870,1,0.091191,0.4852,1.6891458,0.8196328,357.37,E2F2,E2F transcription factor 2
101928163,1,0.189497,0.6603,1.3120695,0.866385,13.49,LOC101928163,uncharacterized LOC101928163
3399,1,0.283823,0.3872,-1.0717699,-0.4150317,4304.54,ID3,inhibitor of DNA binding 3
6135,1,0.468845,0.1819,-0.7243592,-0.1317325,15229.81,RPL11,ribosomal protein L11
6924,1,0.575376,0.0841,0.5601518,0.0471292,1446.67,ELOA,elongin A
100506963,1,0.866822,0.1405,0.167697,0.0235598,147.86,ELOA-AS1,ELOA antisense RNA 1
57095,1,0.175203,0.1531,-1.3556729,-0.2076104,1148.25,PITHD1,PITH domain containing 1
105376860,1,0.438488,0.2652,-0.7747482,-0.2054563,25.95,LOC105376860,uncharacterized LOC105376860
11313,1,0.42276,0.153,-0.8016417,-0.1226487,649.12,LYPLA2,lysophospholipase 2
2582,1,0.930449,0.1624,-0.0872803,-0.0141736,335.79,GALE,UDP-galactose-4-epimerase
3155,1,0.227775,0.2218,-1.2061102,-0.2674983,365.32,HMGCL,3-hydroxy-3-methylglutaryl-CoA lyase
2517,1,0.664481,0.3224,0.4337343,0.139832,160.01,FUCA1,alpha-L-fucosidase 1
55629,1,0.788117,0.1345,-0.2687572,-0.0361377,3080.02,PNRC2,proline rich nuclear receptor coactivator 2
10772,1,0.568914,0.1437,0.5696519,0.0818475,3271.36,SRSF10,serine and arginine rich splicing factor 10
57822,1,0.336431,0.606,-0.961241,-0.5825133,114.77,GRHL3,grainyhead like transcription factor 3
90529,1,0.822452,0.5493,-0.2243918,-0.1232483,210.04,STPG1,sperm tail PG-rich repeat containing 1
57185,1,0.697499,0.4552,-0.3886992,-0.1769348,663.8,NIPAL3,NIPA like domain containing 3
11123,1,0.749493,0.4733,-0.3193085,-0.1511249,586.32,RCAN3,RCAN family member 3
100506985,1,0.993763,0.5844,0.0078171,0.004568,23.82,NCMAP-DT,NCMAP divergent transcript
10250,1,0.647421,0.2509,0.4573483,0.1147517,890.97,SRRM1,serine and arginine repetitive matrix 1
25932,1,0.162262,0.1317,1.3975053,0.1839938,4326.92,CLIC4,chloride intracellular channel 4
25949,1,0.490541,0.1227,-0.6894484,-0.0846022,1071.23,SYF2,SYF2 pre-mRNA splicing factor
57035,1,0.46386,0.1563,-0.732506,-0.114456,1613.59,RSRP1,arginine and serine rich protein 1
6007,1,0.72484,0.7181,-0.3519977,-0.2527528,14.2,RHD,Rh blood group D antigen
23585,1,0.544781,0.1656,-0.6055996,-0.1003058,1394.11,TMEM50A,transmembrane protein 50A
6006,1,0.943354,0.1559,-0.0710548,-0.0110777,709.57,RHCE,Rh blood group CcEe antigens
55219,1,0.51114,0.1339,0.6570635,0.0879593,923.33,MACO1,macoilin 1
26119,1,0.644305,0.2146,-0.4616886,-0.0990732,117.43,LDLRAP1,low density lipoprotein receptor adaptor protein 1
57134,1,0.209336,0.3812,-1.2553933,-0.4785066,3085.87,MAN1C1,mannosidase alpha class 1C member 1
57190,1,0.89098,0.1929,0.1370646,0.0264395,2712.78,SELENON,selenoprotein N
56181,1,0.768129,0.133,-0.2948233,-0.0392237,819.91,MTFR1L,mitochondrial fission regulator 1 like
646471,1,0.788272,0.1068,-0.2685558,-0.0286856,231.6,LOC646471,uncharacterized LOC646471
79000,1,0.190563,0.2514,1.3089153,0.3290801,127.34,AUNIP,aurora kinase A and ninein interacting protein
164091,1,0.721536,0.2103,-0.3564061,-0.0749501,358.98,PAQR7,progestin and adipoQ receptor family member 7
3925,1,0.138232,0.1446,1.4824077,0.2143094,9163.58,STMN1,stathmin 1
100500808,1,0.593277,0.3745,0.5340926,0.2000231,60.79,MIR3917,microRNA 3917
5051,1,0.983492,0.2571,-0.0206909,-0.0053188,227.93,PAFAH2,platelet activating factor acetylhydrolase 2
101928216,1,0.433169,0.5173,-0.7837807,-0.4054295,10.72,LOC101928216,
2134,1,0.510169,0.3779,-0.6585742,-0.2488612,47.95,EXTL1,exostosin like glycosyltransferase 1
149420,1,0.288874,0.0863,1.0605944,0.0915224,611.76,PDIK1L,PDLIM1 interacting kinase 1 like
51042,1,0.841348,0.1722,-0.2001696,-0.0344697,158.44,ZNF593,zinc finger protein 593
64793,1,0.240651,0.2866,1.1733622,0.3363375,423.65,CEP85,centrosomal protein 85
83442,1,0.957855,0.1963,0.0528451,0.0103719,1070.73,SH3BGRL3,SH3 domain binding glutamate rich protein like 3
91544,1,0.501958,0.1868,-0.6714119,-0.1254513,344.39,UBXN11,UBX domain protein 11
79727,1,0.908972,0.4952,-0.1143357,-0.0566206,9.57,LIN28A,lin-28 homolog A
79947,1,0.854779,0.113,0.1830237,0.0206726,691.51,DHDDS,dehydrodolichyl diphosphate synthase subunit
101928324,1,0.998645,0.4302,0.0016981,0.0007306,18.21,DHDDS-AS1,DHDDS antisense RNA 1
3151,1,0.150943,0.2768,1.4362102,0.3975882,2801.77,HMGN2,high mobility group nucleosomal binding domain 2
6195,1,0.321219,0.5361,0.9919559,0.5318216,92.74,RPS6KA1,ribosomal protein S6 kinase A1
101928728,1,0.849239,0.3247,0.190089,0.0617127,19.75,LOC101928728,uncharacterized LOC101928728
8289,1,0.373097,0.3714,0.8906871,0.3308187,1463.26,ARID1A,AT-rich interaction domain 1A
55650,1,0.906235,0.2485,-0.1177889,-0.0292697,151.36,PIGV,phosphatidylinositol glycan anchor biosynthesis class V
84243,1,0.982063,0.1316,0.022483,0.0029577,358.55,ZDHHC18,zinc finger DHHC-type palmitoyltransferase 18
2810,1,0.511886,0.6505,-0.6559044,-0.4266861,13.02,SFN,stratifin
54707,1,0.156544,0.1206,-1.41679,-0.1708447,818.09,GPN2,GPN-loop GTPase 2
63906,1,0.607951,0.1132,-0.5129998,-0.0580926,263.57,GPATCH3,G-patch domain containing 3
10726,1,0.664137,0.1651,-0.4342083,-0.0716845,1853.03,NUDC,"nuclear distribution C, dynein complex regulator"
388610,1,0.570141,0.2818,-0.5678446,-0.1600244,359.33,TRNP1,TMF1 regulated nuclear protein 1
115572,1,0.950489,0.3289,-0.0620923,-0.0204252,692.8,TENT5B,terminal nucleotidyltransferase 5B
6548,1,0.102976,0.2423,1.630595,0.3950966,124.74,SLC9A1,solute carrier family 9 member A1
23038,1,0.322701,0.1327,0.9889222,0.1312756,784.33,WDTC1,WD and tetratricopeptide repeats 1
84065,1,0.311762,0.1167,-1.0115308,-0.1180915,622.08,TMEM222,transmembrane protein 222
644961,1,0.446319,0.3252,0.7615654,0.2476427,53.58,ACTG1P20,actin gamma 1 pseudogene 20
9064,1,0.977664,0.1893,-0.0279981,-0.0052997,421.04,MAP3K6,mitogen-activated protein kinase kinase kinase 6
10163,1,0.988306,0.156,0.0146569,0.002286,1126.42,WASF2,WASP family member 2
27245,1,0.238854,0.2759,1.1778555,0.3250148,409.31,AHDC1,AT-hook DNA binding motif containing 1
2537,1,0.580218,0.2515,-0.5530657,-0.1390924,520.91,IFI6,interferon alpha inducible protein 6
199870,1,0.49846,0.1961,-0.6769148,-0.1327655,813.39,FAM76A,family with sequence similarity 76 member A
23673,1,0.724628,0.1522,-0.3522798,-0.0536105,2503.91,STX12,syntaxin 12
5511,1,0.622787,0.0853,-0.4919045,-0.0419589,1641.78,PPP1R8,protein phosphatase 1 regulatory subunit 8
677774,1,0.298269,0.1733,-1.0401519,-0.18025,131.27,SCARNA1,small Cajal body-specific RNA 1
9473,1,0.05886,0.4545,-1.8892348,-0.8586847,52.28,THEMIS2,thymocyte selection associated family member 2
6118,1,0.56854,0.1039,-0.5702035,-0.0592466,1148.66,RPA2,replication protein A2
55113,1,0.867171,0.3242,0.1672527,0.0542261,68.19,XKR8,XK related 8
2140,1,0.981314,0.0637,0.0234211,0.0014922,808.93,EYA3,EYA transcriptional coactivator and phosphatase 3
22826,1,0.551801,0.134,-0.5950628,-0.0797094,3245.56,DNAJC8,DnaJ heat shock protein family (Hsp40) member C8
93974,1,0.441035,0.2003,-0.7704462,-0.1543474,1358.04,ATP5IF1,ATP synthase inhibitory factor subunit 1
83667,1,0.185761,0.1461,-1.3232238,-0.1933375,664.63,SESN2,sestrin 2
54797,1,0.470957,0.2096,-0.7209227,-0.1510765,294.31,MED18,mediator complex subunit 18
65979,1,0.404354,0.2061,0.8338698,0.1718586,866.05,PHACTR4,phosphatase and actin regulator 4
1104,1,0.764026,0.176,0.3001988,0.0528273,847.2,RCC1,regulator of chromosome condensation 1
8420,1,0.291936,0.2046,-1.053884,-0.2156379,394.61,SNHG3,small nucleolar RNA host gene 3
6080,1,0.336242,0.2119,-0.9616177,-0.2038139,12088.85,SNORA73A,"small nucleolar RNA, H/ACA box 73A"
26768,1,0.263083,0.1763,-1.1191348,-0.1973163,10661.5,SNORA73B,"small nucleolar RNA, H/ACA box 73B"
54952,1,0.729351,0.1215,-0.3459891,-0.0420213,346.39,TRNAU1AP,tRNA selenocysteine 1 associated protein 1
85028,1,0.948386,0.1301,-0.0647337,-0.008419,256.12,SNHG12,small nucleolar RNA host gene 12
692212,1,0.961829,0.4832,0.0478583,0.0231258,10.55,SNORD99,"small nucleolar RNA, C/D box 99"
677838,1,0.774236,0.2104,-0.2868388,-0.0603568,57.43,SNORA61,"small nucleolar RNA, H/ACA box 61"
677825,1,0.900994,0.2829,-0.1244058,-0.0351896,23.57,SNORA44,"small nucleolar RNA, H/ACA box 44"
692073,1,0.715959,0.3048,0.3638641,0.110919,32.86,SNORA16A,"small nucleolar RNA, H/ACA box 16A"
115273,1,0.582474,0.4057,0.5497742,0.2230499,29.58,RAB42,"RAB42, member RAS oncogene family"
6883,1,0.550883,0.1028,-0.5964375,-0.0613219,5292.63,TAF12,TATA-box binding protein associated factor 12
105378616,1,0.662542,0.0924,-0.436406,-0.0403151,4801.05,TAF12-DT,TAF12 divergent transcript
26824,1,0.661882,0.0942,-0.4373156,-0.0412009,4735.03,RNU11,"RNA, U11 small nuclear"
10691,1,0.383286,0.1822,-0.8718568,-0.1588836,667.16,GMEB1,glucocorticoid modulatory element binding protein 1
51441,1,0.447542,0.0713,0.7595187,0.0541542,1558.62,YTHDF2,YTH N6-methyladenosine RNA binding protein 2
4985,1,0.098591,0.6031,1.6517241,0.9961323,71.97,OPRD1,opioid receptor delta 1
2035,1,0.212037,0.2413,1.2479827,0.3010773,541.82,EPB41,erythrocyte membrane protein band 4.1
399474,1,0.170013,0.3013,1.3721621,0.4133686,43.22,TMEM200B,transmembrane protein 200B
6429,1,0.628134,0.1193,0.4843548,0.057793,1742.84,SRSF4,serine and arginine rich splicing factor 4
51102,1,0.397057,0.1815,-0.846889,-0.1536721,242.93,MECR,mitochondrial trans-2-enoyl-CoA reductase
10076,1,0.10118,0.2599,-1.639162,-0.4259469,198.8,PTPRU,protein tyrosine phosphatase receptor type U
105378622,1,0.62478,0.5808,-0.489087,-0.2840819,12.47,LINC01778,long intergenic non-protein coding RNA 1778
9672,1,0.961607,0.2588,-0.0481371,-0.0124561,4040.13,SDC3,syndecan 3
9698,1,0.93193,0.0744,-0.0854174,-0.0063554,4438.48,PUM1,pumilio RNA binding family member 1
79570,1,0.762406,0.3639,-0.3023223,-0.1100201,52.69,NKAIN1,sodium/potassium transporting ATPase interacting 1
9410,1,0.70103,0.0929,0.3839304,0.0356813,828.17,SNRNP40,small nuclear ribonucleoprotein U5 subunit 40
51538,1,0.318132,0.1606,-0.9983041,-0.1603281,1300.3,ZCCHC17,zinc finger CCHC-type containing 17
2170,1,0.621467,0.1793,-0.4937717,-0.0885091,65.05,FABP3,fatty acid binding protein 3
347735,1,0.650369,0.5144,-0.4532499,-0.2331359,190.15,SERINC2,serine incorporator 2
3061,1,0.981172,0.2797,-0.0235999,-0.0066013,27.81,HCRTR1,hypocretin receptor 1
553115,1,0.721313,0.1163,0.3567039,0.0414805,730.63,PEF1,penta-EF-hand domain containing 1
1307,1,0.052767,0.5444,1.9368248,1.0543369,221.02,COL16A1,collagen type XVI alpha 1 chain
576,1,0.766203,0.1666,0.2973451,0.0495368,1906.65,ADGRB2,adhesion G protein-coupled receptor B2
8073,1,0.831086,0.1856,-0.2133095,-0.0395838,3636.48,PTP4A2,protein tyrosine phosphatase 4A2
10657,1,0.371638,0.1545,0.8934098,0.1380027,3074.15,KHDRBS1,"KH RNA binding domain containing, signal transduction associated 1"
55116,1,0.321668,0.2341,0.9910367,0.2320381,255.6,TMEM39B,transmembrane protein 39B
23633,1,0.482574,0.1065,-0.7021682,-0.0747687,2595.82,KPNA6,karyopherin subunit alpha 6
200081,1,0.180322,0.0803,-1.3397652,-0.1075186,3478.77,TXLNA,taxilin alpha
79140,1,0.533966,0.1483,-0.621963,-0.0922287,458.88,CCDC28B,coiled-coil domain containing 28B
56063,1,0.388538,0.173,-0.8622713,-0.1491664,386.29,TMEM234,transmembrane protein 234
55721,1,0.870783,0.126,-0.1626642,-0.0204889,209.31,IQCC,IQ motif containing C
149069,1,0.25939,0.2485,-1.1278345,-0.2802541,70.43,DCDC2B,doublecortin domain containing 2B
8668,1,0.34413,0.1959,-0.9460358,-0.185355,2572.58,EIF3I,eukaryotic translation initiation factor 3 subunit I
339483,1,0.356794,0.3406,0.9214908,0.3138627,64.66,MTMR9LP,"myotubularin related protein 9 like, pseudogene"
3065,1,0.563523,0.199,0.5776165,0.1149463,998.99,HDAC1,histone deacetylase 1
65108,1,0.546319,0.1201,-0.6032856,-0.0724759,6224.97,MARCKSL1,MARCKS like 1
105378629,1,0.22343,0.3667,-1.217459,-0.4464046,18,LOC105378629,uncharacterized LOC105378629
81629,1,0.536079,0.2438,0.6187532,0.150875,97.28,TSSK3,testis specific serine kinase 3
100128071,1,0.254025,0.4698,-1.1406283,-0.5359219,12.94,FAM229A,family with sequence similarity 229 member A
55108,1,0.82641,0.1161,-0.2193084,-0.0254635,1819.06,BSDC1,BSD domain containing 1
728116,1,0.194968,0.173,1.2960204,0.2241504,278.25,ZBTB8B,zinc finger and BTB domain containing 8B
653121,1,0.199001,0.1288,1.2844029,0.1654742,712.22,ZBTB8A,zinc finger and BTB domain containing 8A
339487,1,0.871432,0.0927,-0.1618398,-0.0149986,466.02,ZBTB8OS,zinc finger and BTB domain containing 8 opposite strand
5928,1,0.299308,0.0727,1.0379191,0.0755025,4541.78,RBBP4,"RB binding protein 4, chromatin remodeling factor"
81493,1,0.938015,0.1265,-0.0777653,-0.009841,1501.48,SYNC,"syncoilin, intermediate filament protein"
57648,1,0.72327,0.4867,-0.3540913,-0.1723307,140.07,KIAA1522,KIAA1522
8565,1,0.954826,0.121,-0.0566473,-0.0068528,933.24,YARS1,tyrosyl-tRNA synthetase 1
64766,1,0.398638,0.0787,-0.8440554,-0.0664208,1108.17,S100PBP,S100P binding protein
252995,1,0.18426,0.4026,1.3277512,0.534497,167.18,FNDC5,fibronectin type III domain containing 5
3208,1,0.279879,0.4178,1.0805907,0.4515132,20.65,HPCA,hippocalcin
113452,1,0.443767,0.3317,0.7658473,0.254008,200.57,TMEM54,transmembrane protein 54
127544,1,0.579534,0.1115,-0.5540659,-0.0617673,623.11,RNF19B,ring finger protein 19B
204,1,0.834402,0.0844,-0.209059,-0.0176373,1542.93,AK2,adenylate kinase 2
113451,1,0.470001,0.347,-0.7224781,-0.2506797,169.88,AZIN2,antizyme inhibitor 2
55223,1,0.500334,0.4608,0.6739645,0.3105696,72.97,TRIM62,tripartite motif containing 62
149076,1,0.403141,0.1787,0.8360248,0.1493787,783.91,ZNF362,zinc finger protein 362
1912,1,0.425979,0.2185,0.7960913,0.1739261,3508.41,PHC2,polyhomeotic homolog 2
100500853,1,0.724596,0.2348,0.3523231,0.0827224,92.85,MIR3605,microRNA 3605
7579,1,0.541397,0.171,-0.6107022,-0.1043998,580.21,ZSCAN20,zinc finger and SCAN domain containing 20
114784,1,0.205116,0.3207,1.267111,0.4064015,496.25,CSMD2,CUB and Sushi multiple domains 2
84970,1,0.361948,0.441,0.9116593,0.4020795,18.57,C1orf94,chromosome 1 open reading frame 94
113444,1,0.438971,0.1641,-0.7739314,-0.1269733,716.44,SMIM12,small integral membrane protein 12
58512,1,0.618989,0.7653,0.4972839,0.3805555,15.52,DLGAP3,DLG associated protein 3
653160,1,0.55055,0.3248,0.5969366,0.1938895,30.91,GPR199P,"G protein-coupled receptor 199, pseudogene"
100506144,1,0.685699,0.2129,-0.4046981,-0.086161,90.15,TMEM35B,transmembrane protein 35B
9204,1,0.409727,0.0922,-0.8243747,-0.0759768,703.07,ZMYM6,zinc finger MYM-type containing 6
79830,1,0.376079,0.0987,-0.8851448,-0.0873501,819.05,ZMYM1,zinc finger MYM-type containing 1
6421,1,0.449609,0.195,0.756067,0.1473979,13853.08,SFPQ,splicing factor proline and glutamine rich
9202,1,0.832946,0.0632,-0.2109246,-0.013338,4085.19,ZMYM4,zinc finger MYM-type containing 4
100861513,1,0.774181,0.1801,0.2869108,0.0516587,69.81,ZMYM4-AS1,ZMYM4 antisense RNA 1
79932,1,0.510016,0.1688,-0.6588121,-0.1112308,1547.18,KIAA0319L,KIAA0319 like
23154,1,0.728711,0.2367,-0.3468411,-0.0820944,491.4,NCDN,neurochondrin
339488,1,0.487934,0.3936,0.6935992,0.2729753,31.86,TFAP2E,transcription factor AP-2 epsilon
5690,1,0.612439,0.0881,0.5065957,0.0446486,2013.23,PSMB2,proteasome 20S subunit beta 2
127703,1,0.376847,0.1775,-0.8837204,-0.1568424,555.33,C1orf216,chromosome 1 open reading frame 216
63967,1,0.245397,0.3166,1.1616018,0.3677145,810.83,CLSPN,claspin
192670,1,0.409507,0.1536,0.8247619,0.1266518,1146.81,AGO4,argonaute RISC component 4
26523,1,0.975435,0.0896,-0.0307929,-0.0027602,2107.18,AGO1,argonaute RISC component 1
192669,1,0.323523,0.1912,-0.987244,-0.1887126,3120.81,AGO3,argonaute RISC catalytic component 3
27285,1,0.635856,0.3612,-0.4735001,-0.1710158,348.27,TEKT2,tektin 2
54936,1,0.078281,0.1988,-1.7607462,-0.3499817,681.59,ADPRS,ADP-ribosylserine hydrolase
1296,1,0.850397,0.8471,-0.188612,-0.159778,217.27,COL8A2,collagen type VIII alpha 2 chain
27095,1,0.281636,0.2756,-1.0766507,-0.2967293,967.16,TRAPPC3,trafficking protein particle complex subunit 3
55700,1,0.656427,0.1185,-0.4448515,-0.0526947,2962.65,MAP7D1,MAP7 domain containing 1
9967,1,0.329739,0.101,-0.9746406,-0.0984337,6138.23,THRAP3,thyroid hormone receptor associated protein 3
79729,1,0.300394,0.2951,-1.0355898,-0.305624,88.49,SH3D21,SH3 domain containing 21
55194,1,0.769926,0.2377,-0.2924723,-0.0695101,223.39,EVA1B,eva-1 homolog B
83931,1,0.693143,0.1548,-0.3945935,-0.0611,745.07,STK40,serine/threonine kinase 40
84967,1,0.540814,0.2378,-0.6115832,-0.1454544,187,LSM10,"LSM10, U7 small nuclear RNA associated"
127700,1,0.116827,0.2227,-1.5682337,-0.349233,489.73,OSCP1,organic solute carrier partner 1
109616970,1,0.778781,0.326,-0.2809076,-0.0915683,53.95,SNORA63C,"small nucleolar RNA, H/ACA box 63C"
64960,1,0.467771,0.1534,-0.7261107,-0.1113594,495.42,MRPS15,mitochondrial ribosomal protein S15
2899,1,0.364121,0.6339,0.9075414,0.575277,9387.91,GRIK3,glutamate ionotropic receptor kainate type subunit 3
728431,1,0.478705,0.5919,-0.7083867,-0.4192628,13.8,ZC3H12A-DT,ZC3H12A divergent transcript
80149,1,0.300783,0.3225,1.0347556,0.3337391,43.24,ZC3H12A,zinc finger CCCH-type containing 12A
64769,1,0.681145,0.0712,0.4109015,0.0292373,1135.78,MEAF6,MYST/Esa1 associated factor 6
105378649,1,0.840793,0.4097,0.2008789,0.082297,10.58,LOC105378649,uncharacterized LOC105378649
79753,1,0.67692,0.1096,-0.4166693,-0.0456702,452.23,SNIP1,Smad nuclear interacting protein 1
7802,1,0.568016,0.3629,-0.5709755,-0.2072113,1340.77,DNALI1,dynein axonemal light intermediate chain 1
29889,1,0.921493,0.0977,0.0985538,0.0096265,900.97,GNL2,G protein nucleolar 2
284654,1,0.930705,1.581,0.0869583,0.137479,57.83,RSPO1,R-spondin 1
54955,1,0.819997,0.1313,-0.2275487,-0.0298671,534.3,C1orf109,chromosome 1 open reading frame 109
55143,1,0.31873,0.3652,0.9970701,0.3641286,340.26,CDCA8,cell division cycle associated 8
149175,1,0.138887,0.237,1.4799487,0.3506963,259.96,MANEAL,mannosidase endo-alpha like
79693,1,0.907713,0.1456,0.115924,0.0168835,181.32,YRDC,yrdC N6-threonylcarbamoyltransferase domain containing
127687,1,0.777526,0.2108,-0.2825447,-0.059573,655.25,C1orf122,chromosome 1 open reading frame 122
4520,1,0.663984,0.1866,0.4344188,0.0810805,332.45,MTF1,metal regulatory transcription factor 1
