GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
63974,0.42442,5.20E-03,1.8708,-2.79438,-5.2278491,158.41,NEUROD6,neuronal differentiation 6
57586,0.42442,5.21E-03,0.7986,-2.793798,-2.2311104,46.42,SYT13,synaptotagmin 13
220107,0.42442,5.16E-03,0.4317,-2.796607,-1.2072991,13.58,DLEU7,deleted in lymphocytic leukemia 7
5649,0.42693,5.34E-03,0.6379,-2.785852,-1.7769914,19.47,RELN,reelin
100101266,0.42693,5.34E-03,0.2651,-2.786039,-0.7385941,61.47,HAVCR1P1,hepatitis A virus cellular receptor 1 pseudogene 1
646113,0.43478,5.46E-03,0.5308,-2.778627,-1.4749909,64.12,LINC00643,long intergenic non-protein coding RNA 643
100507053,0.43742,5.51E-03,0.1405,-2.775349,-0.3899717,205.55,LOC100507053,uncharacterized LOC100507053
3137,0.44211,5.60E-03,0.7527,-2.770571,-2.08545,25.16,HLA-J,"major histocompatibility complex, class I, J (pseudogene)"
121456,0.44302,5.63E-03,0.5034,2.768602,1.3936349,8.96,SLC9A7P1,solute carrier family 9 member 7 pseudogene 1
1855,0.4442,5.76E-03,0.0747,2.761298,0.2063423,1122.1,DVL1,dishevelled segment polarity protein 1
51294,0.4442,5.75E-03,0.3576,-2.761561,-0.9875872,36.21,PCDH12,protocadherin 12
399687,0.4442,5.73E-03,0.1592,2.762563,0.4396973,2142.48,MYO18A,myosin XVIIIA
79713,0.4442,5.70E-03,0.197,2.764402,0.5444755,96.6,IGFLR1,IGF like family receptor 1
26152,0.4442,5.72E-03,0.115,-2.763499,-0.3178871,1369.13,ZNF337,zinc finger protein 337
102724364,0.44467,5.85E-03,0.2531,2.756268,0.6974886,34517.76,SEC22B4P,"SEC22 homolog B4, pseudogene"
105374674,0.44467,5.93E-03,0.35,-2.751772,-0.963036,15.79,LOC105374674,
30818,0.44467,5.89E-03,0.1651,-2.753993,-0.4545932,147.26,KCNIP3,potassium voltage-gated channel interacting protein 3
151194,0.44467,5.94E-03,0.1005,2.750962,0.2765106,345.46,METTL21A,"methyltransferase 21A, HSPA lysine"
3109,0.44467,5.86E-03,0.2512,-2.755534,-0.6922415,136.26,HLA-DMB,"major histocompatibility complex, class II, DM beta"
3297,0.44467,5.97E-03,0.0958,2.749651,0.2633635,582.74,HSF1,heat shock transcription factor 1
107987183,0.44467,5.86E-03,0.4317,-2.755285,-1.1894432,11.57,LOC107987183,
105370356,0.44467,5.85E-03,0.39,-2.756318,-1.0750036,23.65,LOC105370356,uncharacterized LOC105370356
80764,0.44467,5.97E-03,0.1076,2.749684,0.2959812,455.14,THAP7,THAP domain containing 7
100499484,0.44568,6.00E-03,0.2365,-2.747671,-0.6498536,46.74,SUGT1P4-STRA6LP,SUGT1P4-STRA6LP readthrough
105373608,0.44738,6.07E-03,0.2892,-2.74397,-0.7935067,38.24,LOC105373608,uncharacterized LOC105373608
401024,0.44738,6.06E-03,0.4327,-2.744579,-1.1875824,2260.43,FSIP2,fibrous sheath interacting protein 2
3096,0.44829,6.15E-03,0.1266,-2.739907,-0.3468779,688.31,HIVEP1,HIVEP zinc finger 1
105370353,0.44829,6.17E-03,0.5297,-2.738434,-1.450541,43.09,LOC105370353,uncharacterized LOC105370353
9912,0.44829,6.17E-03,0.7341,-2.738873,-2.0104836,82.49,ARHGAP44,Rho GTPase activating protein 44
57333,0.44829,6.16E-03,0.3309,2.738974,0.9063207,95.01,RCN3,reticulocalbin 3
54629,0.44969,6.22E-03,0.0948,2.736203,0.2593871,1105.85,MINDY2,MINDY lysine 48 deubiquitinase 2
140545,0.45589,6.32E-03,0.2112,-2.730482,-0.5767059,80.23,RNF32,ring finger protein 32
105374013,0.46623,6.57E-03,0.2067,-2.718057,-0.5618749,221.48,LOC105374013,
8362,0.46623,6.52E-03,0.1541,2.720478,0.4193058,6337.29,H4C12,H4 clustered histone 12
115207,0.46623,6.59E-03,0.287,2.717104,0.7798082,2069.71,KCTD12,potassium channel tetramerization domain containing 12
8650,0.46623,6.50E-03,0.0692,2.7215,0.1882184,597.23,NUMB,NUMB endocytic adaptor protein
5923,0.46623,6.57E-03,0.5089,-2.718085,-1.3831232,20.89,RASGRF1,Ras protein specific guanine nucleotide releasing factor 1
283643,0.46722,6.64E-03,0.1222,2.714188,0.3315558,150.14,TEDC1,tubulin epsilon and delta complex 1
727866,0.46722,6.65E-03,0.131,-2.714038,-0.3556028,291.45,FAM156B,family with sequence similarity 156 member B
8363,0.47655,6.89E-03,0.1551,2.702101,0.4191445,6317.85,H4C11,H4 clustered histone 11
317760,0.47655,6.91E-03,0.3575,-2.701119,-0.9656444,55.78,ADAM20P1,ADAM metallopeptidase domain 20 pseudogene 1
100189168,0.47655,6.92E-03,0.2324,2.700458,0.6275036,100.56,TRR-CCT3-1,tRNA-Arg (anticodon CCT) 3-1
105372976,0.47655,6.92E-03,0.2956,-2.700829,-0.7982644,50.06,LOC105372976,
8227,0.47655,6.87E-03,0.2085,2.703113,0.563723,669.78,AKAP17A,A-kinase anchoring protein 17A
3358,0.47655,6.81E-03,1.3172,2.70586,3.564191,65.72,HTR2C,5-hydroxytryptamine receptor 2C
654433,0.47712,6.96E-03,0.995,-2.698908,-2.6854537,63.14,PAX8-AS1,PAX8 antisense RNA 1
105378075,0.47754,7.00E-03,0.4902,-2.696688,-1.3218504,12.18,LOC105378075,uncharacterized LOC105378075
2958,0.47754,7.01E-03,0.0859,2.696307,0.2315367,723.9,GTF2A2,general transcription factor IIA subunit 2
151556,0.48622,7.25E-03,0.1684,-2.68536,-0.4521255,799.5,GPR155,G protein-coupled receptor 155
107986334,0.48622,7.21E-03,0.1682,-2.687096,-0.4519567,162.74,LOC107986334,uncharacterized LOC107986334
1634,0.48622,7.26E-03,0.88,2.684595,2.3624848,215.47,DCN,decorin
105372210,0.48622,7.17E-03,0.3899,-2.689014,-1.0484626,30.23,LOC105372210,uncharacterized LOC105372210
116448,0.48622,7.23E-03,0.2647,2.686206,0.7109728,85.31,OLIG1,oligodendrocyte transcription factor 1
94101,0.48687,7.32E-03,0.0773,-2.681888,-0.2072514,916.02,ORMDL1,ORMDL sphingolipid biosynthesis regulator 1
101927455,0.48687,7.32E-03,0.3936,-2.681954,-1.0555259,51.52,TMEM108-AS1,TMEM108 antisense RNA 1
55090,0.48724,7.35E-03,0.1271,2.680508,0.3408086,491.11,MED9,mediator complex subunit 9
107986168,0.49022,7.44E-03,0.3972,-2.676692,-1.0630652,27.24,LOC107986168,
153396,0.49022,7.45E-03,0.1099,-2.676224,-0.2941709,754.37,TMEM161B,transmembrane protein 161B
347344,0.4918,7.49E-03,0.0989,-2.674034,-0.2645879,857.9,ZNF81,zinc finger protein 81
259295,0.49424,7.58E-03,0.2214,-2.670184,-0.5912318,63.02,TAS2R20,taste 2 receptor member 20
102725201,0.49424,7.58E-03,0.1741,2.670152,0.4648454,53.05,CEP250-AS1,CEP250 antisense RNA 1
9592,0.49822,7.69E-03,0.1288,2.665242,0.3432915,241.99,IER2,immediate early response 2
105372733,0.49822,7.69E-03,0.3012,-2.665361,-0.8029067,26.8,LOC105372733,uncharacterized LOC105372733
7692,0.50226,7.78E-03,0.1009,-2.661423,-0.2684634,664.45,ZNF133,zinc finger protein 133
103611081,0.50305,7.82E-03,0.2187,-2.659798,-0.581616,94.34,LOC103611081,replaced by ID 399979
10724,0.51053,7.96E-03,0.194,-2.653724,-0.5148179,4660.83,OGA,O-GlcNAcase
64787,0.51207,8.01E-03,0.2501,-2.651615,-0.6632217,58.46,EPS8L2,EPS8 like 2
55160,0.51227,8.15E-03,0.1354,2.645612,0.3581034,972.02,ARHGEF10L,Rho guanine nucleotide exchange factor 10 like
9910,0.51227,8.27E-03,0.1066,-2.640906,-0.2814334,819.3,RABGAP1L,RAB GTPase activating protein 1 like
6262,0.51227,8.30E-03,0.6591,-2.639559,-1.7396304,19.46,RYR2,ryanodine receptor 2
130497,0.51227,8.17E-03,0.7782,-2.644847,-2.0583324,167.04,OSR1,odd-skipped related transcription factor 1
57448,0.51227,8.29E-03,0.0485,-2.639825,-0.1280262,7993.09,BIRC6,baculoviral IAP repeat containing 6
221584,0.51227,8.20E-03,0.1915,-2.643658,-0.5062865,52.9,ZSCAN12P1,zinc finger and SCAN domain containing 12 pseudogene 1
109616964,0.51227,8.25E-03,0.2004,2.641619,0.5294987,46.63,SNORA22B,"small nucleolar RNA, H/ACA box 22B"
219537,0.51227,8.30E-03,0.3791,-2.639627,-1.0008001,23.26,SMTNL1,smoothelin like 1
23109,0.51227,8.34E-03,0.8246,-2.637986,-2.1752292,94.4,DDN,dendrin
84189,0.51227,8.38E-03,0.9585,-2.636484,-2.5270403,27.73,SLITRK6,SLIT and NTRK like family member 6
79798,0.51227,8.36E-03,0.082,2.637021,0.2162747,386.58,ARMC5,armadillo repeat containing 5
84717,0.51227,8.20E-03,0.0759,2.643703,0.2006808,2011.88,HDGFL2,HDGF like 2
112268250,0.51227,8.26E-03,0.4099,-2.64127,-1.0826315,36.23,LOC112268250,uncharacterized LOC112268250
8195,0.51227,8.05E-03,0.077,2.650038,0.2040694,569.41,MKKS,MKKS centrosomal shuttling protein
107986015,0.51545,8.49E-03,0.4654,-2.631852,-1.2247788,19.05,LOC107986015,uncharacterized LOC107986015
22828,0.51545,8.58E-03,0.0541,2.628312,0.1421868,3826.01,SCAF8,SR-related CTD associated factor 8
4521,0.51545,8.51E-03,0.1475,2.630975,0.3881381,338.08,NUDT1,nudix hydrolase 1
107984567,0.51545,8.58E-03,0.3069,-2.628226,-0.8065595,46.57,LOC107984567,LINE-1 retrotransposable element ORF2 protein-like
105371129,0.51545,8.59E-03,0.3193,-2.628131,-0.8391421,23,LOC105371129,uncharacterized LOC105371129
4357,0.51545,8.46E-03,0.0871,2.633324,0.2292878,1006.54,MPST,mercaptopyruvate sulfurtransferase
56133,0.52118,8.71E-03,0.1065,2.623332,0.2793075,2562.26,PCDHB2,protocadherin beta 2
105370119,0.52138,8.74E-03,0.5152,-2.622171,-1.3508301,41.41,LOC105370119,uncharacterized LOC105370119
11169,0.52501,8.82E-03,0.1549,2.618776,0.4055556,783.22,WDHD1,WD repeat and HMG-box DNA binding protein 1
646480,0.52604,8.87E-03,0.4884,-2.617079,-1.2781646,9.85,FABP9,fatty acid binding protein 9
170960,0.5276,9.22E-03,0.09,-2.603959,-0.2344759,745.99,ZNF721,zinc finger protein 721
102546175,0.5276,9.24E-03,0.5824,2.603169,1.5161785,39.32,LINC01338,long intergenic non-protein coding RNA 1338
1627,0.5276,9.23E-03,0.1141,2.603382,0.2970164,9544.74,DBN1,drebrin 1
56260,0.5276,9.04E-03,0.1405,-2.610629,-0.3668039,118.71,C8orf44,chromosome 8 putative open reading frame 44
5532,0.5276,9.17E-03,0.0867,-2.605607,-0.2259278,929.35,PPP3CB,protein phosphatase 3 catalytic subunit beta
619207,0.5276,9.17E-03,0.2203,-2.605508,-0.5739228,45.71,SCART1,scavenger receptor family member expressed on T cells 1
54970,0.5276,9.24E-03,0.1708,-2.60297,-0.4444914,359.27,TTC12,tetratricopeptide repeat domain 12
23085,0.5276,9.05E-03,0.1036,-2.610076,-0.2703255,1751.29,ERC1,ELKS/RAB6-interacting/CAST family member 1
341880,0.5276,9.12E-03,0.6225,-2.607401,-1.6231249,31.75,SLC35F4,solute carrier family 35 member F4
55668,0.5276,8.96E-03,0.0638,-2.613649,-0.1667351,3157.19,GPATCH2L,G-patch domain containing 2 like
91039,0.5276,8.98E-03,0.1127,2.612724,0.2945729,481.27,DPP9,dipeptidyl peptidase 9
64849,0.5276,8.98E-03,0.288,-2.612893,-0.752483,81.62,SLC13A3,solute carrier family 13 member 3
3750,0.5276,9.22E-03,0.2635,-2.603782,-0.6861292,27.83,KCND1,potassium voltage-gated channel subfamily D member 1
55779,0.53323,9.37E-03,0.0926,-2.598334,-0.2405335,983.67,CFAP44,cilia and flagella associated protein 44
55683,0.53348,9.45E-03,0.0927,2.59538,0.2407041,1692.64,KANSL3,KAT8 regulatory NSL complex subunit 3
105378404,0.53348,9.46E-03,0.766,-2.595056,-1.9878284,106.87,LOC105378404,uncharacterized LOC105378404
100506697,0.53348,9.48E-03,0.3704,2.594236,0.9608151,16.26,LINC00327,long intergenic non-protein coding RNA 327
3661,0.53348,9.46E-03,0.0908,2.594813,0.235664,419.94,IRF3,interferon regulatory factor 3
7515,0.5343,9.52E-03,0.0922,2.592733,0.2390781,880.09,XRCC1,X-ray repair cross complementing 1
6936,0.53576,9.57E-03,0.1312,-2.590816,-0.3399141,1026.56,GCFC2,GC-rich sequence DNA-binding factor 2
201633,0.53887,9.66E-03,0.1982,-2.587849,-0.5130236,1843.62,TIGIT,T cell immunoreceptor with Ig and ITIM domains
3123,0.54414,1.00E-02,0.4308,-2.575041,-1.109412,636.25,HLA-DRB1,"major histocompatibility complex, class II, DR beta 1"
64928,0.54414,9.89E-03,0.0985,2.579698,0.2540155,353.92,MRPL14,mitochondrial ribosomal protein L14
101928316,0.54414,1.00E-02,0.7392,-2.574759,-1.9032231,17.44,LINC02859,long intergenic non-protein coding RNA 2859
5058,0.54414,1.00E-02,0.1887,-2.57463,-0.4858831,183.26,PAK1,p21 (RAC1) activated kinase 1
7443,0.54414,9.92E-03,0.1727,2.578659,0.4453599,661.75,VRK1,VRK serine/threonine kinase 1
677827,0.54414,9.89E-03,0.352,2.579642,0.9081007,23.64,SNORA46,"small nucleolar RNA, H/ACA box 46"
10725,0.54414,9.96E-03,0.1733,-2.577094,-0.4465603,1394.87,NFAT5,nuclear factor of activated T cells 5
9955,0.54414,9.87E-03,0.1737,-2.580185,-0.4481774,1087.98,HS3ST3A1,heparan sulfate-glucosamine 3-sulfotransferase 3A1
91107,0.54414,9.93E-03,0.3155,2.578257,0.8134186,1175,TRIM47,tripartite motif containing 47
10666,0.54414,1.01E-02,0.2626,-2.573923,-0.675993,60,CD226,CD226 molecule
55957,0.54414,9.92E-03,0.0866,2.578687,0.2233033,205.63,LIN37,lin-37 DREAM MuvB core complex component
23120,0.54512,1.01E-02,1.0152,-2.571842,-2.6109905,969.08,ATP10B,ATPase phospholipid transporting 10B (putative)
8499,0.54512,1.01E-02,0.4535,-2.571412,-1.1662544,192.74,PPFIA2,PTPRF interacting protein alpha 2
1139,0.55245,1.03E-02,0.218,-2.565837,-0.5593633,190.42,CHRNA7,cholinergic receptor nicotinic alpha 7 subunit
1936,0.55261,1.03E-02,0.0776,2.564794,0.1989717,7069.57,EEF1D,eukaryotic translation elongation factor 1 delta
90634,0.55326,1.04E-02,0.1985,-2.563323,-0.5089311,118.6,N4BP2L1,NEDD4 binding protein 2 like 1
107983974,0.55326,1.04E-02,0.3218,-2.562513,-0.8247422,132.66,LOC107983974,uncharacterized LOC107983974
55890,0.5539,1.04E-02,0.5916,2.561173,1.5151947,14.91,GPRC5C,G protein-coupled receptor class C group 5 member C
5336,0.55579,1.05E-02,0.2155,2.55825,0.5513873,721.42,PLCG2,phospholipase C gamma 2
55034,0.55579,1.05E-02,0.5391,2.558127,1.3789924,25.06,MOCOS,molybdenum cofactor sulfurase
6854,0.55715,1.06E-02,0.6819,-2.55542,-1.7424836,14.46,SYN2,synapsin II
349565,0.55715,1.06E-02,0.2397,2.556258,0.6126775,45.43,NMNAT3,nicotinamide nucleotide adenylyltransferase 3
2099,0.55715,1.06E-02,0.2853,-2.5545,-0.7287581,39.54,ESR1,estrogen receptor 1
1388,0.55795,1.07E-02,0.0901,2.553075,0.2301288,1064.92,ATF6B,activating transcription factor 6 beta
84722,0.56022,1.11E-02,0.1579,2.5393,0.4008447,4978.12,PSRC1,proline and serine rich coiled-coil 1
107986010,0.56022,1.10E-02,0.3473,-2.542679,-0.8831086,48.86,LOC107986010,uncharacterized LOC107986010
153572,0.56022,1.11E-02,0.6911,-2.539312,-1.7549833,377.13,IRX2,iroquois homeobox 2
93594,0.56022,1.10E-02,0.127,2.541183,0.3227415,463.17,TBC1D31,TBC1 domain family member 31
22876,0.56022,1.09E-02,0.1554,-2.544772,-0.3955138,2009.91,INPP5F,inositol polyphosphate-5-phosphatase F
56204,0.56022,1.08E-02,0.0988,-2.547675,-0.2517431,996.04,ATOSA,atos homolog A
1353,0.56022,1.09E-02,0.0754,-2.545423,-0.1919176,1122.82,COX11,cytochrome c oxidase copper chaperone COX11
753,0.56022,1.09E-02,0.2569,-2.547149,-0.6542507,4078.32,LDLRAD4,low density lipoprotein receptor class A domain containing 4
101929007,0.56022,1.11E-02,0.5713,-2.539003,-1.4506109,34.42,LOC101929007,uncharacterized LOC101929007
56259,0.56022,1.09E-02,0.1011,2.547097,0.2575667,537.77,CTNNBL1,catenin beta like 1
51497,0.56022,1.08E-02,0.0754,2.547674,0.1922008,1789.16,NELFCD,negative elongation factor complex member C/D
24148,0.56022,1.09E-02,0.0564,2.544753,0.1435368,1719.54,PRPF6,pre-mRNA processing factor 6
6525,0.56022,1.11E-02,0.3124,2.538963,0.7931331,146.08,SMTN,smoothelin
102723546,0.56022,1.10E-02,0.4641,-2.541973,-1.1798144,41.93,LOC102723546,uncharacterized LOC102723546
64121,0.56157,1.15E-02,0.1609,-2.526384,-0.4066091,274.51,RRAGC,Ras related GTP binding C
22854,0.56157,1.17E-02,0.3244,-2.520655,-0.8176912,477.71,NTNG1,netrin G1
107985783,0.56157,1.15E-02,0.2788,-2.528338,-0.7050137,165.78,LOC107985783,
220729,0.56157,1.15E-02,0.0851,-2.528243,-0.2152738,301.55,SDHAP4,SDHA pseudogene 4
57179,0.56157,1.15E-02,0.0721,2.526778,0.1823046,2165.78,KIAA1191,KIAA1191
8344,0.56157,1.16E-02,0.2716,2.5239,0.6855746,1410.29,H2BC6,H2B clustered histone 6
245912,0.56157,1.15E-02,0.3475,-2.526134,-0.8779574,13.35,DEFB109A,defensin beta 109A (pseudogene)
55531,0.56157,1.14E-02,0.6917,-2.53094,-1.7506843,81.07,ELMOD1,ELMO domain containing 1
2647,0.56157,1.17E-02,0.1011,2.521192,0.2548969,407.38,BLOC1S1,biogenesis of lysosomal organelles complex 1 subunit 1
10677,0.56157,1.17E-02,0.2331,-2.521572,-0.5877051,296.37,AVIL,advillin
105370519,0.56157,1.17E-02,0.4937,-2.522266,-1.245215,11.88,LOC105370519,uncharacterized LOC105370519
105370844,0.56157,1.16E-02,0.4959,-2.523043,-1.2512185,12.12,LOC105370844,uncharacterized LOC105370844
283677,0.56157,1.16E-02,0.4355,-2.52323,-1.098982,9.99,REC114,REC114 meiotic recombination protein
105372061,0.56157,1.12E-02,0.1654,-2.535563,-0.4192678,118.66,LOC105372061,uncharacterized LOC105372061
55201,0.56157,1.16E-02,0.1441,2.525563,0.3640403,402.35,MAP1S,microtubule associated protein 1S
6510,0.56157,1.13E-02,0.2001,2.53226,0.5066925,248.72,SLC1A5,solute carrier family 1 member 5
170958,0.56157,1.12E-02,0.2746,2.535151,0.6960908,230.8,ZNF525,zinc finger protein 525
81928,0.56157,1.12E-02,0.1667,2.535954,0.4227642,247.49,CABLES2,Cdk5 and Abl enzyme substrate 2
207063,0.56157,1.15E-02,0.172,2.527537,0.4346199,317.97,DHRSX,dehydrogenase/reductase X-linked
28952,0.56157,1.15E-02,0.1316,2.527712,0.3325548,232.32,CCDC22,coiled-coil domain containing 22
105373716,0.56789,1.20E-02,0.2693,-2.512183,-0.6765313,98.08,LOC105373716,uncharacterized LOC105373716
1404,0.56789,1.19E-02,0.7492,-2.514593,-1.883919,31.16,HAPLN1,hyaluronan and proteoglycan link protein 1
112268015,0.56789,1.22E-02,0.3872,-2.507419,-0.9709009,191.58,LOC112268015,uncharacterized LOC112268015
6660,0.56789,1.22E-02,0.1205,-2.507484,-0.3022378,4082.36,SOX5,SRY-box transcription factor 5
8086,0.56789,1.21E-02,0.0769,2.508149,0.1928246,852.9,AAAS,aladin WD repeat nucleoporin
105370461,0.56789,1.20E-02,0.2278,-2.510827,-0.5720038,164.82,LOC105370461,uncharacterized LOC105370461
105370982,0.56789,1.21E-02,0.2202,-2.507969,-0.5522071,81.37,LOC105370982,uncharacterized LOC105370982
2232,0.56789,1.21E-02,0.275,2.510143,0.690406,183.67,FDXR,ferredoxin reductase
56927,0.56789,1.19E-02,0.1251,2.514418,0.3146381,620.37,GPR108,G protein-coupled receptor 108
5976,0.56789,1.20E-02,0.0759,2.511607,0.1905835,1659.13,UPF1,UPF1 RNA helicase and ATPase
102724560,0.56789,1.21E-02,0.106,2.509625,0.2660559,751.41,LOC102724560,cystathionine beta-synthase like
2806,0.57189,1.23E-02,0.0665,2.504102,0.1666161,1104.75,GOT2,glutamic-oxaloacetic transaminase 2
161145,0.57625,1.24E-02,0.4245,2.500581,1.0613927,343.86,TMEM229B,transmembrane protein 229B
27445,0.57778,1.25E-02,0.5517,-2.498809,-1.3785454,36.33,PCLO,piccolo presynaptic cytomatrix protein
2859,0.57792,1.26E-02,0.4075,-2.494869,-1.0165837,34.7,GPR35,G protein-coupled receptor 35
9435,0.57792,1.27E-02,0.3768,-2.493143,-0.939436,274.56,CHST2,carbohydrate sulfotransferase 2
317648,0.57792,1.27E-02,0.1011,2.492139,0.252018,332.58,NOP14-AS1,NOP14 antisense RNA 1
57117,0.57792,1.26E-02,0.0843,2.495132,0.2102732,419.75,INTS12,integrator complex subunit 12
54843,0.57792,1.26E-02,0.1737,-2.495617,-0.4334909,1458.61,SYTL2,synaptotagmin like 2
79008,0.57792,1.25E-02,0.1921,2.496836,0.4796873,97.39,SLX1B,"SLX1 homolog B, structure-specific endonuclease subunit"
55643,0.57792,1.26E-02,0.082,2.493801,0.2045885,1785.8,BTBD2,BTB domain containing 2
4242,0.57792,1.27E-02,0.5156,2.492121,1.2849042,74.81,MFNG,MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
100271715,0.57952,1.28E-02,0.197,-2.489033,-0.4903499,91.05,ARHGEF33,Rho guanine nucleotide exchange factor 33
9477,0.57952,1.28E-02,0.1096,2.488688,0.2727023,637.07,MED20,mediator complex subunit 20
107984546,0.57952,1.28E-02,0.4508,-2.489228,-1.1220735,75.17,LOC107984546,
80772,0.58016,1.35E-02,0.1042,2.471399,0.2575453,431,CPTP,ceramide-1-phosphate transfer protein
55182,0.58016,1.35E-02,0.0779,2.469445,0.1923248,1271.08,RNF220,ring finger protein 220
2202,0.58016,1.35E-02,0.3553,-2.470642,-0.8777875,1821.61,EFEMP1,EGF containing fibulin extracellular matrix protein 1
2016,0.58016,1.35E-02,0.6294,-2.470228,-1.5546559,62.62,EMX1,empty spiracles homeobox 1
107985930,0.58016,1.32E-02,0.4024,-2.477646,-0.9970247,19.77,LOC107985930,
375316,0.58016,1.33E-02,0.1988,-2.475251,-0.4920419,59,RBM44,RNA binding motif protein 44
55502,0.58016,1.34E-02,0.2153,2.474104,0.5327615,911.2,HES6,hes family bHLH transcription factor 6
55279,0.58016,1.33E-02,0.22,-2.474768,-0.5445525,730.02,ZNF654,zinc finger protein 654
57110,0.58016,1.35E-02,0.3817,2.470813,0.9430233,25.73,PLAAT1,phospholipase A and acyltransferase 1
5593,0.58016,1.35E-02,0.6916,-2.470547,-1.7085439,26.11,PRKG2,protein kinase cGMP-dependent 2
9832,0.58016,1.29E-02,0.1154,-2.487118,-0.28693,3619.29,JAKMIP2,janus kinase and microtubule interacting protein 2
8356,0.58016,1.34E-02,0.3084,2.472183,0.7623566,677.96,H3C12,H3 clustered histone 12
3122,0.58016,1.34E-02,0.2419,-2.472713,-0.5981704,2876.23,HLA-DRA,"major histocompatibility complex, class II, DR alpha"
7629,0.58016,1.31E-02,0.0671,2.480549,0.1665065,490,ZNF76,zinc finger protein 76
29887,0.58016,1.32E-02,0.4409,-2.477239,-1.092137,479.51,SNX10,sorting nexin 10
2731,0.58016,1.30E-02,0.0951,2.484561,0.2361949,1511.63,GLDC,glycine decarboxylase
360,0.58016,1.35E-02,0.3454,-2.469523,-0.8529519,36.45,AQP3,aquaporin 3 (Gill blood group)
79987,0.58016,1.35E-02,0.2695,2.470904,0.6659577,105.28,SVEP1,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"
3433,0.58016,1.34E-02,0.2814,-2.473569,-0.6959549,1056.22,IFIT2,interferon induced protein with tetratricopeptide repeats 2
101,0.58016,1.31E-02,0.3793,-2.482212,-0.9414208,44.84,ADAM8,ADAM metallopeptidase domain 8
123041,0.58016,1.32E-02,0.9177,-2.477887,-2.2739004,21.77,SLC24A4,solute carrier family 24 member 4
116236,0.58016,1.33E-02,0.2134,2.475781,0.5283478,161.73,ABHD15,abhydrolase domain containing 15
105372318,0.58016,1.35E-02,0.2859,-2.469227,-0.7060744,29.01,LOC105372318,uncharacterized LOC105372318
