Term,P-value,Adjusted P-value,Combined Score,Genes
Regulation Of Cell Growth (GO:0001558),0.674175042,0.687140383,0.353871357,TMEM97
Apoptotic Process (GO:0006915),0.675789906,0.687140383,0.350156777,AKAP1
Chromatin Remodeling (GO:0006338),0.675789906,0.687140383,0.350156777,SATB1
Negative Regulation Of Multicellular Organismal Process (GO:0051241),0.680587118,0.691125242,0.339299626,DUSP10
Positive Regulation Of GTPase Activity (GO:0043547),0.685314061,0.695028565,0.328856405,RAPGEF3
Chromatin Organization (GO:0006325),0.734280087,0.743730281,0.2341619,SATB1
Positive Regulation Of Cell Migration (GO:0030335),0.739520104,0.748074964,0.225348236,COL1A1
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),0.754634223,0.762383996,0.201201504,IGF2
Regulation Of Cell Cycle (GO:0051726),0.771173112,0.778093897,0.176827043,SGF29
Positive Regulation Of Cytokine Production (GO:0001819),0.794960157,0.801067405,0.145221196,SERPINE1
Negative Regulation Of Gene Expression (GO:0010629),0.810706145,0.815889688,0.126361829,NOCT
Protein Localization (GO:0008104),0.824378396,0.82858978,0.111222163,FBLN5
Protein Modification By Small Protein Conjugation (GO:0032446),0.835433904,0.838630717,0.099775389,KLHL13
Protein Modification Process (GO:0036211),0.86779868,0.870009632,0.07996831,TAF4B;PASK
Negative Regulation Of Apoptotic Process (GO:0043066),0.908972839,0.910129293,0.039726976,DLL1
Positive Regulation Of Intracellular Signal Transduction (GO:1902533),0.926705746,0.926705746,0.029020179,IGF2
Rough Endoplasmic Reticulum Membrane (GO:0030867),0.023036898,0.562733828,203.9331744,RPS29
Alveolar Lamellar Body (GO:0097208),0.023036898,0.562733828,203.9331744,CTSH
Exocytic Vesicle Membrane (GO:0099501),0.025279588,0.562733828,31.46975356,MCTP1;SV2C
Synaptic Vesicle Membrane (GO:0030672),0.026173666,0.562733828,30.5713416,MCTP1;SV2C
Lamellar Body (GO:0042599),0.058808769,0.708612989,51.06138806,CTSH
Cytoplasmic Side Of Endoplasmic Reticulum Membrane (GO:0098554),0.058808769,0.708612989,51.06138806,RPS29
Protein Kinase Complex (GO:1902911),0.076205688,0.708612989,34.78653722,INSRR
Sodium Channel Complex (GO:0034706),0.080504977,0.708612989,32.04065686,SCNN1G
Cul2-RING Ubiquitin Ligase Complex (GO:0031462),0.101706309,0.708612989,22.45576451,ZSWIM6
Polysomal Ribosome (GO:0042788),0.122423928,0.708612989,16.80888767,RPS29
MLL1 Complex (GO:0071339),0.13057799,0.708612989,15.16766359,MGAM
MLL1/2 Complex (GO:0044665),0.134626869,0.708612989,14.44142017,MGAM
Recycling Endosome (GO:0055037),0.168998767,0.708612989,4.915351187,MCTP1;AVL9
Brush Border Membrane (GO:0031526),0.17023749,0.708612989,9.804209131,SLC20A2
Tertiary Granule (GO:0070820),0.173956411,0.708612989,4.744028297,MGAM;CTSH
Cytosolic Small Ribosomal Subunit (GO:0022627),0.174103612,0.708612989,9.437390164,RPS29
Small Ribosomal Subunit (GO:0015935),0.177951914,0.708612989,9.091601765,RPS29
Voltage-Gated Calcium Channel Complex (GO:0005891),0.204397826,0.708612989,7.139917855,CACNA1E
Multivesicular Body (GO:0005771),0.208106457,0.708612989,6.914643338,CTSH
Ficolin-1-Rich Granule (GO:0101002),0.21093942,0.708612989,3.706766719,MGAM;CTSH
Endoplasmic reticulum-Golgi Intermediate Compartment Membrane (GO:0033116),0.21547249,0.708612989,6.495612095,F5
Cation Channel Complex (GO:0034703),0.219130047,0.708612989,6.300517359,SCNN1G
Tertiary Granule Lumen (GO:1904724),0.219130047,0.708612989,6.300517359,CTSH
Extracellular Membrane-Bounded Organelle (GO:0065010),0.233592349,0.708612989,5.603044078,F5
Calcium Channel Complex (GO:0034704),0.240723814,0.708612989,5.297425077,CACNA1E
cis-Golgi Network (GO:0005801),0.244264889,0.708612989,5.153978689,B3GAT3
Extracellular Vesicle (GO:1903561),0.244264889,0.708612989,5.153978689,F5
Ficolin-1-Rich Granule Membrane (GO:0101003),0.244264889,0.708612989,5.153978689,MGAM
Ribosome (GO:0005840),0.247789626,0.708612989,5.016311897,RPS29
Platelet Alpha Granule Lumen (GO:0031093),0.265170842,0.708612989,4.404329985,F5
Vesicle Membrane (GO:0012506),0.275408236,0.708612989,4.08925929,SPIRE1
Lytic Vacuole (GO:0000323),0.277924824,0.708612989,2.506692389,CTSH;BBC3
Tertiary Granule Membrane (GO:0070821),0.285504519,0.708612989,3.806548511,MGAM
Motile Cilium (GO:0031514),0.288838921,0.708612989,3.718721471,CABYR
COPII-coated ER To Golgi Transport Vesicle (GO:0030134),0.298750044,0.708612989,3.472462566,F5
Cytoplasmic Stress Granule (GO:0010494),0.298750044,0.708612989,3.472462566,HABP4
Coated Vesicle (GO:0030135),0.308524504,0.708612989,3.249441477,F5
Bicellular Tight Junction (GO:0005923),0.314965809,0.708612989,3.112222607,CGNL1
P-body (GO:0000932),0.321347751,0.708612989,2.983293033,WTIP
Platelet Alpha Granule (GO:0031091),0.340142781,0.73130698,2.639897176,F5
Tight Junction (GO:0070160),0.352385777,0.739150653,2.441825925,CGNL1
Secretory Granule Membrane (GO:0030667),0.373210888,0.763532026,1.535093937,MGAM;SELL
Cell Projection Membrane (GO:0031253),0.387782461,0.763532026,1.960660018,SLC20A2
Apical Junction Complex (GO:0043296),0.390644292,0.763532026,1.926816333,CGNL1
Cytoplasmic Vesicle Lumen (GO:0060205),0.415812423,0.782496426,1.656061563,CTSH
Early Endosome Membrane (GO:0031901),0.4185446,0.782496426,1.629326496,LDLRAD4
Secretory Granule Lumen (GO:0034774),0.433503465,0.78353006,1.146280997,CTSH;F5
Ficolin-1-Rich Granule Lumen (GO:1904813),0.437319103,0.78353006,1.457948853,CTSH
Mitotic Spindle (GO:0072686),0.487719242,0.812115253,1.086311517,LIMK2
Mitochondrial Matrix (GO:0005759),0.49362248,0.812115253,0.859497327,AMT;METTL15
Adherens Junction (GO:0005912),0.504282351,0.812115253,0.986774231,WTIP
Mitochondrial Outer Membrane (GO:0005741),0.506604851,0.812115253,0.973567643,SPIRE1
Bounding Membrane Of Organelle (GO:0098588),0.532049379,0.812115253,0.6643642,SELL;B3GAT3;LDLRAD4;F5
Focal Adhesion (GO:0005925),0.539900166,0.812115253,0.686901404,RPS29;TNS2
Cytoplasmic Vesicle Membrane (GO:0030659),0.542695811,0.812115253,0.677556141,SELL;SPIRE1
Membrane Raft (GO:0045121),0.546616048,0.812115253,0.771385007,MAL
Organelle Outer Membrane (GO:0031968),0.548742244,0.812115253,0.761853347,SPIRE1
Cell-Substrate Junction (GO:0030055),0.551013102,0.812115253,0.650408491,RPS29;TNS2
cullin-RING Ubiquitin Ligase Complex (GO:0031461),0.557148837,0.812115253,0.72523673,ZSWIM6
Intracellular Organelle Lumen (GO:0070013),0.567345892,0.813195778,0.569716178,AMT;CTSH;METTL15;F5
Golgi Membrane (GO:0000139),0.593586394,0.836859507,0.525469973,B3GAT3;LDLRAD4
Axon (GO:0030424),0.617256024,0.854763221,0.506507556,INSRR
Spindle (GO:0005819),0.626163755,0.854763221,0.479586425,LIMK2
Nuclear Membrane (GO:0031965),0.65494337,0.880080154,0.400592883,HABP4
Vesicle (GO:0031982),0.667717281,0.883441325,0.369088461,F5
Lysosome (GO:0005764),0.682567082,0.889405591,0.325109958,CTSH;BBC3
Cilium (GO:0005929),0.70048314,0.891923333,0.297021947,CABYR
Dendrite (GO:0030425),0.718320268,0.891923333,0.262527521,HTR2A
Mitochondrial Membrane (GO:0031966),0.719869844,0.891923333,0.260071775,SPIRE1;SPG7
Neuron Projection (GO:0043005),0.735752214,0.891923333,0.235160525,INSRR;HTR2A
Endoplasmic Reticulum Lumen (GO:0005788),0.73635531,0.891923333,0.230672084,F5
Cell-Cell Junction (GO:0005911),0.754411993,0.896921836,0.201566337,WTIP
Early Endosome (GO:0005769),0.763536264,0.896921836,0.18784616,LDLRAD4
Cytoskeleton (GO:0005856),0.771769952,0.896921836,0.184166908,CDC42EP2;TTC17
Actin Cytoskeleton (GO:0015629),0.78490578,0.900025295,0.158120619,TTC17
Microtubule Cytoskeleton (GO:0015630),0.799668432,0.900360368,0.13942808,CDC42EP2
Endosome Membrane (GO:0010008),0.816936544,0.900360368,0.119332226,LDLRAD4
Mitochondrial Inner Membrane (GO:0005743),0.824593875,0.900360368,0.110998658,SPG7
Collagen-Containing Extracellular Matrix (GO:0062023),0.827075222,0.900360368,0.108371549,CTSH
Organelle Inner Membrane (GO:0019866),0.846447232,0.909930774,0.089049986,SPG7
Endoplasmic Reticulum Membrane (GO:0005789),0.891526528,0.94655903,0.060349673,CYP2J2;MCTP1
Nucleolus (GO:0005730),0.974385818,0.99709233,0.007009679,HABP4
Nuclear Lumen (GO:0031981),0.975479548,0.99709233,0.006626017,HABP4
Intracellular Non-Membrane-Bounded Organelle (GO:0043232),0.977764468,0.99709233,0.007752398,HABP4;EIF4G3
Intracellular Membrane-Bounded Organelle (GO:0043231),0.99113507,0.99709233,0.004893934,CYP2J2;B3GAT3;LIMK2;LDLRAD4;C6ORF52;GATA2;WTIP;CUX2;CABYR;LMX1A;ADI1;ATOH8;HABP4;CTSH;OTX1
Nucleus (GO:0005634),0.99709233,0.99709233,0.001346667,CUX2;CABYR;LMX1A;ADI1;LIMK2;ATOH8;HABP4;C6ORF52;OTX1;GATA2;WTIP
Cellular Response To pH (GO:0071467),0.003848558,0.351646109,135.0231581,SCNN1G;INSRR
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),0.006837874,0.351646109,41.18463146,HTR2A;NALF1;CACNA1E
Actin Filament Polymerization (GO:0030041),0.009111723,0.351646109,70.77733247,SPIRE1;TTC17
Inorganic Cation Import Across Plasma Membrane (GO:0098659),0.012315424,0.351646109,29.02981795,SCNN1G;NALF1;CACNA1E
Calcium Ion Import Across Plasma Membrane (GO:0098703),0.012817171,0.351646109,54.36841348,CACNA1E;NALF1
Positive Regulation Of miRNA Transcription (GO:1902895),0.017068398,0.351646109,43.3476717,ATOH8;GATA2
Positive Regulation Of miRNA Metabolic Process (GO:2000630),0.021833138,0.351646109,35.51607276,ATOH8;GATA2
Regulation Of Epithelial Cell Migration (GO:0010632),0.022674995,0.351646109,34.43038199,CTSH;PTPRG
Epithelial Tube Branching Involved In Lung Morphogenesis (GO:0060441),0.023036898,0.351646109,203.9331744,CTSH
Forebrain Neuron Differentiation (GO:0021879),0.023036898,0.351646109,203.9331744,ZSWIM6
PML Body Organization (GO:0030578),0.023036898,0.351646109,203.9331744,HABP4
Bradykinin Catabolic Process (GO:0010815),0.023036898,0.351646109,203.9331744,CTSH
Actin Polymerization Or Depolymerization (GO:0008154),0.025279588,0.351646109,31.46975356,SPIRE1;TTC17
Glucan Catabolic Process (GO:0009251),0.027580896,0.351646109,155.3494713,MGAM
Vascular Wound Healing (GO:0061042),0.027580896,0.351646109,155.3494713,GATA2
Positive Regulation Of Phospholipid Biosynthetic Process (GO:0071073),0.027580896,0.351646109,155.3494713,HTR2A
Parallel Actin Filament Bundle Assembly (GO:0030046),0.027580896,0.351646109,155.3494713,SPIRE1
Cleavage Furrow Formation (GO:0036089),0.027580896,0.351646109,155.3494713,SPIRE1
Actin Filament Organization (GO:0007015),0.02964221,0.351646109,16.44155471,CDC42EP2;SPIRE1;CGNL1
Positive Regulation Of Mitochondrion Organization (GO:0010822),0.029875772,0.351646109,27.35127681,SPIRE1;BBC3
Regulation Of miRNA Transcription (GO:1902893),0.030832079,0.351646109,26.62892318,ATOH8;GATA2
Negative Regulation Of Neural Precursor Cell Proliferation (GO:2000178),0.032103986,0.351646109,123.9765628,GATA2
Fat Cell Differentiation (GO:0045444),0.033772773,0.351646109,24.63136523,METRNL;GATA2
Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),0.033772773,0.351646109,24.63136523,CTSH;BBC3
Protein Polymerization (GO:0051258),0.034776499,0.351646109,24.01693806,SPIRE1;TTC17
Regulation Of Endothelial Cell Differentiation (GO:0045601),0.036606265,0.351646109,102.204913,ATOH8
T Cell Mediated Cytotoxicity (GO:0001913),0.036606265,0.351646109,102.204913,CTSH
Actin Filament Network Formation (GO:0051639),0.036606265,0.351646109,102.204913,SPIRE1
Astral Microtubule Organization (GO:0030953),0.036606265,0.351646109,102.204913,LIMK2
Brown Fat Cell Differentiation (GO:0050873),0.036606265,0.351646109,102.204913,METRNL
Positive Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903589),0.036606265,0.351646109,102.204913,GATA2
Sensory Perception Of Sour Taste (GO:0050915),0.036606265,0.351646109,102.204913,SCNN1G
Positive Regulation Of Dendritic Spine Morphogenesis (GO:0061003),0.036606265,0.351646109,102.204913,CUX2
Negative Regulation Of Cholesterol Storage (GO:0010887),0.036606265,0.351646109,102.204913,TTC39B
Regulation Of Translational Initiation (GO:0006446),0.036818425,0.351646109,22.85716507,HABP4;EIF4G3
Negative Regulation Of Cell Migration (GO:0030336),0.040494709,0.351646109,13.19175282,MCTP1;LDLRAD4;PTPRG
G Protein-Coupled Serotonin Receptor Signaling Pathway (GO:0098664),0.041087826,0.351646109,86.3022715,HTR2A
Toxin Transport (GO:1901998),0.041087826,0.351646109,86.3022715,RAB40B
Positive Regulation Of miRNA-mediated Gene Silencing (GO:2000637),0.041087826,0.351646109,86.3022715,WTIP
Positive Regulation Of Mitochondrial Membrane Permeability (GO:0035794),0.041087826,0.351646109,86.3022715,SPG7
Apical Protein Localization (GO:0045176),0.041087826,0.351646109,86.3022715,MAL
Cell Differentiation In Spinal Cord (GO:0021515),0.041087826,0.351646109,86.3022715,DRAXIN
Chondroitin Sulfate Proteoglycan Metabolic Process (GO:0050654),0.041087826,0.351646109,86.3022715,B3GAT3
Surfactant Homeostasis (GO:0043129),0.045548763,0.351646109,74.23232018,CTSH
Positive Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901030),0.045548763,0.351646109,74.23232018,BBC3
Negative Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060394),0.045548763,0.351646109,74.23232018,LDLRAD4
Positive Regulation Of Post-Transcriptional Gene Silencing By RNA (GO:1900370),0.045548763,0.351646109,74.23232018,WTIP
Angiogenesis Involved In Wound Healing (GO:0060055),0.045548763,0.351646109,74.23232018,GATA2
Phosphate Ion Transmembrane Transport (GO:0035435),0.045548763,0.351646109,74.23232018,SLC20A2
Midbrain Dopaminergic Neuron Differentiation (GO:1904948),0.045548763,0.351646109,74.23232018,LMX1A
Mitochondrial Protein Processing (GO:0034982),0.045548763,0.351646109,74.23232018,SPG7
rRNA Base Methylation (GO:0070475),0.045548763,0.351646109,74.23232018,METTL15
Positive Regulation Of Pseudopodium Assembly (GO:0031274),0.04998917,0.351646109,64.79390764,CDC42EP2
Regulation Of Pseudopodium Assembly (GO:0031272),0.04998917,0.351646109,64.79390764,CDC42EP2
Regulation Of Response To Oxidative Stress (GO:1902882),0.04998917,0.351646109,64.79390764,MCTP1
Cellular Response To Thyroid Hormone Stimulus (GO:0097067),0.04998917,0.351646109,64.79390764,CTSH
Negative Regulation Of Cell Division (GO:0051782),0.04998917,0.351646109,64.79390764,SUSD2
Proteolysis Involved In Protein Catabolic Process (GO:0051603),0.051147264,0.351646109,17.04987877,CTSH;ANKZF1
Negative Regulation Of Hippo Signaling (GO:0035331),0.054409141,0.351646109,57.23487629,WTIP
Nuclear Body Organization (GO:0030575),0.054409141,0.351646109,57.23487629,HABP4
Cellular Response To Acidic pH (GO:0071468),0.054409141,0.351646109,57.23487629,SCNN1G
Positive Regulation Of Cell Morphogenesis Involved In Differentiation (GO:0010770),0.054409141,0.351646109,57.23487629,CUX2
Response To Thyroid Hormone (GO:0097066),0.054409141,0.351646109,57.23487629,CTSH
Negative Regulation Of Cell Cycle Phase Transition (GO:1901988),0.054409141,0.351646109,57.23487629,SUSD2
Extracellular Transport (GO:0006858),0.058808769,0.351646109,51.06138806,CABYR
Microtubule-Based Transport (GO:0099111),0.058808769,0.351646109,51.06138806,CABYR
Positive Regulation Of Brown Fat Cell Differentiation (GO:0090336),0.058808769,0.351646109,51.06138806,METRNL
Positive Regulation Of Endothelial Cell Migration (GO:0010595),0.059560435,0.351646109,14.80704907,ATOH8;GATA2
Regulation Of Cholesterol Storage (GO:0010885),0.063188145,0.351646109,45.93648646,TTC39B
Negative Regulation Of Cilium Assembly (GO:1902018),0.063188145,0.351646109,45.93648646,LIMK2
Regulation Of miRNA-mediated Gene Silencing (GO:0060964),0.067547363,0.351646109,41.62280132,WTIP
Protein Localization To Cell-Cell Junction (GO:0150105),0.067547363,0.351646109,41.62280132,CGNL1
Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050),0.071886513,0.351646109,37.94855382,GATA2
Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587),0.071886513,0.351646109,37.94855382,GATA2
Positive Regulation Of Epithelial Cell Migration (GO:0010634),0.072331482,0.351646109,12.29856743,ATOH8;CTSH
Positive Regulation Of Gene Expression (GO:0010628),0.073154466,0.351646109,6.078734291,CUX2;HABP4;CTSH;GATA2;EIF4G3
Epoxygenase P450 Pathway (GO:0019373),0.076205688,0.351646109,34.78653722,CYP2J2
Leukocyte Tethering Or Rolling (GO:0050901),0.076205688,0.351646109,34.78653722,SELL
Microtubule Depolymerization (GO:0007019),0.076205688,0.351646109,34.78653722,NCKAP5
Response To Acidic pH (GO:0010447),0.076205688,0.351646109,34.78653722,SCNN1G
Regulation Of Brown Fat Cell Differentiation (GO:0090335),0.076205688,0.351646109,34.78653722,METRNL
Positive Regulation Of Dendrite Morphogenesis (GO:0050775),0.076205688,0.351646109,34.78653722,CUX2
Sensory Perception Of Taste (GO:0050909),0.076205688,0.351646109,34.78653722,SCNN1G
Establishment Of Vesicle Localization (GO:0051650),0.080504977,0.351646109,32.04065686,LIMK2
Negative Regulation Of Lipid Storage (GO:0010888),0.080504977,0.351646109,32.04065686,TTC39B
Regulation Of Mitochondrial Membrane Permeability (GO:0046902),0.080504977,0.351646109,32.04065686,SPG7
Intracellular Sodium Ion Homeostasis (GO:0006883),0.080504977,0.351646109,32.04065686,SCNN1G
ncRNA-mediated Post-Transcriptional Gene Silencing (GO:0035194),0.080504977,0.351646109,32.04065686,WTIP
Positive Regulation Of Vasculature Development (GO:1904018),0.084505068,0.351646109,10.54450364,CTSH;GATA2
Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287),0.084784473,0.351646109,29.63704635,FSTL4
Positive Regulation Of Mitochondrial Fission (GO:0090141),0.084784473,0.351646109,29.63704635,SPIRE1
Leukocyte Adhesion To Vascular Endothelial Cell (GO:0061756),0.084784473,0.351646109,29.63704635,SELL
Linoleic Acid Metabolic Process (GO:0043651),0.084784473,0.351646109,29.63704635,CYP2J2
Phosphate Ion Transport (GO:0006817),0.084784473,0.351646109,29.63704635,SLC20A2
Release Of Cytochrome C From Mitochondria (GO:0001836),0.084784473,0.351646109,29.63704635,BBC3
Multicellular Organismal-Level Water Homeostasis (GO:0050891),0.084784473,0.351646109,29.63704635,SCNN1G
Chondroitin Sulfate Proteoglycan Biosynthetic Process (GO:0050650),0.084784473,0.351646109,29.63704635,B3GAT3
Dopaminergic Neuron Differentiation (GO:0071542),0.084784473,0.351646109,29.63704635,LMX1A
Monoatomic Ion Transport (GO:0006811),0.088693014,0.351646109,10.04119587,SLC20A2;TRPM3
Epithelial Cilium Movement Involved In Extracellular Fluid Movement (GO:0003351),0.089044264,0.351646109,27.51804806,CABYR
T Cell Mediated Immunity (GO:0002456),0.089044264,0.351646109,27.51804806,CTSH
Negative Regulation Of Small GTPase Mediated Signal Transduction (GO:0051058),0.089044264,0.351646109,27.51804806,CGNL1
Positive Regulation Of Epithelial Cell Differentiation (GO:0030858),0.089044264,0.351646109,27.51804806,ATOH8
Positive Regulation Of Translation (GO:0045727),0.090102633,0.351646109,9.88122816,HABP4;EIF4G3
Sulfur Compound Transport (GO:0072348),0.093284441,0.351646109,25.63803881,SLC35F3
Aminoglycan Biosynthetic Process (GO:0006023),0.093284441,0.351646109,25.63803881,B3GAT3
Positive Regulation Of Translational Initiation (GO:0045948),0.093284441,0.351646109,25.63803881,HABP4
Regulation Of Neurotransmitter Transport (GO:0051588),0.093284441,0.351646109,25.63803881,MCTP1
Peptide Catabolic Process (GO:0043171),0.093284441,0.351646109,25.63803881,CTSH
Regulation Of Steroid Metabolic Process (GO:0019218),0.093284441,0.351646109,25.63803881,TTC39B
Positive Regulation Of Dendritic Spine Development (GO:0060999),0.093284441,0.351646109,25.63803881,CUX2
Sodium Ion Import Across Plasma Membrane (GO:0098719),0.093284441,0.351646109,25.63803881,SCNN1G
Regulation Of Neural Precursor Cell Proliferation (GO:2000177),0.097505093,0.351646109,23.96047534,GATA2
rRNA Methylation (GO:0031167),0.097505093,0.351646109,23.96047534,METTL15
Positive Regulation Of Excitatory Postsynaptic Potential (GO:2000463),0.097505093,0.351646109,23.96047534,CUX2
Regulation Of Cholesterol Metabolic Process (GO:0090181),0.101706309,0.351646109,22.45576451,TTC39B
Regulation Of Cholesterol Transport (GO:0032374),0.101706309,0.351646109,22.45576451,TTC39B
Protein Localization To Cell Junction (GO:1902414),0.101706309,0.351646109,22.45576451,CGNL1
Rescue Of Stalled Ribosome (GO:0072344),0.101706309,0.351646109,22.45576451,ANKZF1
Protein Processing (GO:0016485),0.10307838,0.351646109,8.59487452,CTSH;SPG7
ERK1 And ERK2 Cascade (GO:0070371),0.105888176,0.351646109,21.09970251,CTSH
Positive Regulation Of Angiogenesis (GO:0045766),0.106028698,0.351646109,8.342192205,CTSH;GATA2
Regulation Of Hippo Signaling (GO:0035330),0.110050785,0.351646109,19.87231415,WTIP
Positive Regulation Of Peptidase Activity (GO:0010952),0.110050785,0.351646109,19.87231415,CTSH
Negative Regulation Of Stress Fiber Assembly (GO:0051497),0.110050785,0.351646109,19.87231415,CGNL1
Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200),0.110050785,0.351646109,19.87231415,BBC3
Metanephros Development (GO:0001656),0.110050785,0.351646109,19.87231415,CTSH
Sodium Ion Homeostasis (GO:0055078),0.110050785,0.351646109,19.87231415,SCNN1G
Protein Dephosphorylation (GO:0006470),0.113502847,0.351646109,7.755489605,TNS2;PTPRG
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),0.113502847,0.351646109,7.755489605,INSRR;PTPRG
Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352),0.114194221,0.351646109,18.75697777,GATA2
Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627),0.114194221,0.351646109,18.75697777,TNS2
Telomere Maintenance Via Telomere Lengthening (GO:0010833),0.114194221,0.351646109,18.75697777,ZBTB48
miRNA-mediated Gene Silencing (GO:0035195),0.114194221,0.351646109,18.75697777,WTIP
Plasma Membrane Invagination (GO:0099024),0.114194221,0.351646109,18.75697777,SPIRE1
Positive Regulation Of Intracellular Protein Transport (GO:0090316),0.116530121,0.351646109,7.537335229,B3GAT3;BBC3
Activation Of Phospholipase C Activity (GO:0007202),0.118318573,0.351646109,17.73975745,HTR2A
Regulation Of Mitochondrial Fission (GO:0090140),0.118318573,0.351646109,17.73975745,SPIRE1
Regulation Of Peptidase Activity (GO:0052547),0.118318573,0.351646109,17.73975745,CTSH
Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins (GO:0006515),0.118318573,0.351646109,17.73975745,ANKZF1
Microtubule Polymerization Or Depolymerization (GO:0031109),0.118318573,0.351646109,17.73975745,NCKAP5
Negative Regulation Of Notch Signaling Pathway (GO:0045746),0.118318573,0.351646109,17.73975745,GATA2
Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077),0.118318573,0.351646109,17.73975745,TNS2
Glycosaminoglycan Metabolic Process (GO:0030203),0.122423928,0.354155217,16.80888767,B3GAT3
Protein Depolymerization (GO:0051261),0.122423928,0.354155217,16.80888767,NCKAP5
Negative Regulation Of Actin Filament Bundle Assembly (GO:0032232),0.122423928,0.354155217,16.80888767,CGNL1
Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033),0.126510371,0.354155217,15.95437137,LIMK2
Peptidyl-Tyrosine Dephosphorylation (GO:0035335),0.126510371,0.354155217,15.95437137,TNS2
Negative Regulation Of DNA Binding (GO:0043392),0.126510371,0.354155217,15.95437137,HABP4
Negative Regulation Of Cell Motility (GO:2000146),0.127283122,0.354155217,6.839205906,MCTP1;LDLRAD4
Negative Regulation Of Epithelial To Mesenchymal Transition (GO:0010719),0.13057799,0.354155217,15.16766359,LDLRAD4
Regulation Of Dendritic Spine Morphogenesis (GO:0061001),0.13057799,0.354155217,15.16766359,CUX2
Intrinsic Apoptotic Signaling Pathway In Response To Endoplasmic Reticulum Stress (GO:0070059),0.13057799,0.354155217,15.16766359,BBC3
Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049),0.13057799,0.354155217,15.16766359,GATA2
Regulation Of Dendrite Morphogenesis (GO:0048814),0.134626869,0.354155217,14.44142017,CUX2
Leukocyte Cell-Cell Adhesion (GO:0007159),0.134626869,0.354155217,14.44142017,SELL
Organic Cation Transport (GO:0015695),0.134626869,0.354155217,14.44142017,SLC35F3
Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092),0.134626869,0.354155217,14.44142017,FSTL4
Modulation Of Excitatory Postsynaptic Potential (GO:0098815),0.134626869,0.354155217,14.44142017,CUX2
Central Nervous System Neuron Differentiation (GO:0021953),0.134626869,0.354155217,14.44142017,DRAXIN
Regulation Of Cell Morphogenesis (GO:0022604),0.134626869,0.354155217,14.44142017,WTIP
Regulation Of Cholesterol Efflux (GO:0010874),0.138657095,0.354155217,13.76929649,TTC39B
Positive Regulation Of Synapse Assembly (GO:0051965),0.138657095,0.354155217,13.76929649,CUX2
Phosphatidylinositol 3-Kinase Signaling (GO:0014065),0.138657095,0.354155217,13.76929649,HTR2A
Proteoglycan Biosynthetic Process (GO:0030166),0.138657095,0.354155217,13.76929649,B3GAT3
Mitochondrial Membrane Organization (GO:0007006),0.138657095,0.354155217,13.76929649,SPG7
Negative Regulation Of Endocytosis (GO:0045806),0.142668752,0.354155217,13.14578512,MCTP1
Negative Regulation Of Epithelial Cell Migration (GO:0010633),0.142668752,0.354155217,13.14578512,PTPRG
Carboxylic Acid Metabolic Process (GO:0019752),0.142668752,0.354155217,13.14578512,CYP2J2
Positive Regulation Of RNA Metabolic Process (GO:0051254),0.142668752,0.354155217,13.14578512,HABP4
Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749),0.142668752,0.354155217,13.14578512,BBC3
Apoptotic Mitochondrial Changes (GO:0008637),0.146661925,0.354155217,12.56608387,BBC3
Regulation Of Neuronal Synaptic Plasticity (GO:0048168),0.146661925,0.354155217,12.56608387,MCTP1
Membrane Protein Proteolysis (GO:0033619),0.146661925,0.354155217,12.56608387,CTSH
Cellular Response To Hydrogen Peroxide (GO:0070301),0.146661925,0.354155217,12.56608387,ANKZF1
Regulation Of Blood Circulation (GO:1903522),0.146661925,0.354155217,12.56608387,CYP2J2
Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807),0.150636698,0.359027821,12.02598783,SUSD2
Negative Regulation Of Organelle Assembly (GO:1902116),0.154593156,0.359027821,11.5218005,LIMK2
Regulation Of Intracellular Protein Transport (GO:0033157),0.154593156,0.359027821,11.5218005,B3GAT3
Positive Regulation Of Phospholipase C Activity (GO:0010863),0.154593156,0.359027821,11.5218005,HTR2A
Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283),0.154593156,0.359027821,11.5218005,HTR2A
