Term,P-value,Adjusted P-value,Combined Score,Genes
L-leucine Transmembrane Transporter Activity (GO:0015190),0.100690974,0.481364031,26.81420401,SLC7A5
Lysophosphatidic Acid Phosphatase Activity (GO:0052642),0.100690974,0.481364031,26.81420401,PLPP6
"N,N-dimethylaniline Monooxygenase Activity (GO:0004499)",0.100690974,0.481364031,26.81420401,FMO2
N-acylsphingosine Amidohydrolase Activity (GO:0017040),0.100690974,0.481364031,26.81420401,ACER2
Olfactory Receptor Binding (GO:0031849),0.100690974,0.481364031,26.81420401,RTP1
"Oxidoreductase Activity, Acting On Metal Ions, Oxygen As Acceptor (GO:0016724)",0.100690974,0.481364031,26.81420401,HEPH
arachidonate-CoA Ligase Activity (GO:0047676),0.100690974,0.481364031,26.81420401,ACSL3
Arylesterase Activity (GO:0004064),0.100690974,0.481364031,26.81420401,PON2
Carnitine O-acyltransferase Activity (GO:0016406),0.100690974,0.481364031,26.81420401,CROT
Protein Phosphatase 2B Binding (GO:0030346),0.100690974,0.481364031,26.81420401,ATP2B4
Ciliary Neurotrophic Factor Receptor Binding (GO:0005127),0.100690974,0.481364031,26.81420401,OSMR
Pyruvate Transmembrane Transporter Activity (GO:0050833),0.100690974,0.481364031,26.81420401,SLC16A3
"Cytochrome-B5 Reductase Activity, Acting On NAD(P)H (GO:0004128)",0.100690974,0.481364031,26.81420401,CYB5RL
Retinyl-Palmitate Esterase Activity (GO:0050253),0.100690974,0.481364031,26.81420401,RPE65
Secondary Active Monocarboxylate Transmembrane Transporter Activity (GO:0015355),0.100690974,0.481364031,26.81420401,SLC16A3
Ferroxidase Activity (GO:0004322),0.100690974,0.481364031,26.81420401,HEPH
Neuropeptide Activity (GO:0160041),0.102809702,0.481364031,8.869112109,CRH;VIP
Neuropeptide Hormone Activity (GO:0005184),0.102809702,0.481364031,8.869112109,CRH;VIP
Protein Serine/Threonine/Tyrosine Kinase Activity (GO:0004712),0.102809702,0.481364031,8.869112109,MAP3K9;SGK1
Flavin Adenine Dinucleotide Binding (GO:0050660),0.108748997,0.481364031,5.994330972,FOXRED2;SQLE;AOC1
Acetyltransferase Activity (GO:0016407),0.109553606,0.481364031,8.276129953,NAT8B;NAT8
"Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, NAD(P)H As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016709)",0.109553606,0.481364031,8.276129953,SQLE;FMO2
Iron Ion Binding (GO:0005506),0.113212103,0.481364031,5.774320242,KDM3A;HEPH;LCN2
Ubiquitin Conjugating Enzyme Binding (GO:0031624),0.116410326,0.481364031,7.738958042,RNF144B;PPARA
Sphingosine N-acyltransferase Activity (GO:0050291),0.119581156,0.481364031,19.84372418,CERS5
Sphingosine-1-Phosphate Phosphatase Activity (GO:0042392),0.119581156,0.481364031,19.84372418,PLPP6
Sugar-Phosphatase Activity (GO:0050308),0.119581156,0.481364031,19.84372418,PFKFB4
Telethonin Binding (GO:0031433),0.119581156,0.481364031,19.84372418,TTN
ABC-type Glutathione S-conjugate Transporter Activity (GO:0015431),0.119581156,0.481364031,19.84372418,ABCC4
Leucine Binding (GO:0070728),0.119581156,0.481364031,19.84372418,SESN3
Minor Groove Of Adenine-Thymine-Rich DNA Binding (GO:0003680),0.119581156,0.481364031,19.84372418,MEF2C
Mitogen-Activated Protein Kinase Kinase Binding (GO:0031434),0.119581156,0.481364031,19.84372418,TRIB1
Myosin Heavy Chain Binding (GO:0032036),0.119581156,0.481364031,19.84372418,MYL4
Nitric-Oxide Synthase Binding (GO:0050998),0.119581156,0.481364031,19.84372418,ATP2B4
Peroxisome Proliferator Activated Receptor Binding (GO:0042975),0.119581156,0.481364031,19.84372418,TACC1
Phosphatidylinositol 3-Kinase Regulatory Subunit Binding (GO:0036312),0.119581156,0.481364031,19.84372418,FAM83B
"Beta-Galactoside (CMP) Alpha-2,3-Sialyltransferase Activity (GO:0003836)",0.119581156,0.481364031,19.84372418,ST3GAL6
Primary Amine Oxidase Activity (GO:0008131),0.119581156,0.481364031,19.84372418,AOC2
Clathrin Light Chain Binding (GO:0032051),0.119581156,0.481364031,19.84372418,HIP1
Signal Recognition Particle Binding (GO:0005047),0.119581156,0.481364031,19.84372418,DERL2
Acylglycerol O-acyltransferase Activity (GO:0016411),0.123372177,0.481364031,7.250686448,MBOAT2;GPAT3
Protein Tyrosine Kinase Activator Activity (GO:0030296),0.123372177,0.481364031,7.250686448,ANGPT4;ALKAL2
Receptor Tyrosine Kinase Binding (GO:0030971),0.127004814,0.481364031,5.175792052,ANGPT4;PITPNM3;ALKAL2
Secondary Active Transmembrane Transporter Activity (GO:0015291),0.131730351,0.481364031,4.994709921,SLC7A5;SLCO4A1;SLC35E2B
Phosphatidylinositol Bisphosphate Binding (GO:1902936),0.132084397,0.481364031,4.262738529,GSDMC;MYO1B;HIP1;MARK1
O-acyltransferase Activity (GO:0008374),0.13758189,0.481364031,6.398302565,MBOAT2;GPAT3
2-Acylglycerol-3-Phosphate O-acyltransferase Activity (GO:0047144),0.138075472,0.481364031,15.41592526,MBOAT2
7SK snRNA Binding (GO:0097322),0.138075472,0.481364031,15.41592526,LARP7
Histone Ubiquitin Ligase Activity (GO:0140852),0.138075472,0.481364031,15.41592526,RNF20
G Protein-Coupled Glutamate Receptor Binding (GO:0035256),0.138075472,0.481364031,15.41592526,SLC9A3R2
O-acetyltransferase Activity (GO:0016413),0.138075472,0.481364031,15.41592526,MBOAT2
S-methyltransferase Activity (GO:0008172),0.138075472,0.481364031,15.41592526,BHMT2
Nucleotide Transmembrane Transporter Activity (GO:0015215),0.138075472,0.481364031,15.41592526,ABCC4
"Oxidoreductase Activity, Acting On The CH-NH2 Group Of Donors, Oxygen As Acceptor (GO:0016641)",0.138075472,0.481364031,15.41592526,AOC2
Phosphatidylinositol Phosphate 4-Phosphatase Activity (GO:0034596),0.138075472,0.481364031,15.41592526,SYNJ2
"Phosphatidylinositol-4,5-Bisphosphate 5-Phosphatase Activity (GO:0004439)",0.138075472,0.481364031,15.41592526,SYNJ2
Calcium-Dependent Protein Kinase Activity (GO:0010857),0.138075472,0.481364031,15.41592526,CAMK4
Purine Nucleotide Transmembrane Transporter Activity (GO:0015216),0.138075472,0.481364031,15.41592526,ABCC4
DNA Secondary Structure Binding (GO:0000217),0.15212657,0.49089988,5.681678663,MEF2C;HMGB2
Transcription Coregulator Binding (GO:0001221),0.155118175,0.49089988,3.675265497,PER2;PER1;ZBTB16;PGR
Guanylate Kinase Activity (GO:0004385),0.156182198,0.49089988,12.39066339,DLG1
Tropomyosin Binding (GO:0005523),0.156182198,0.49089988,12.39066339,TNNT2
Ubiquitin-Protein Transferase Inhibitor Activity (GO:0055105),0.156182198,0.49089988,12.39066339,GLMN
Lysophospholipid Acyltransferase Activity (GO:0071617),0.156182198,0.49089988,12.39066339,MBOAT2
P-type Calcium Transporter Activity (GO:0005388),0.156182198,0.49089988,12.39066339,ATP2B4
UDP Phosphatase Activity (GO:0045134),0.156182198,0.49089988,12.39066339,ENTPD1
Nuclear Glucocorticoid Receptor Binding (GO:0035259),0.156182198,0.49089988,12.39066339,TACC1
Calcium-Dependent Protein Serine/Threonine Kinase Activity (GO:0009931),0.156182198,0.49089988,12.39066339,CAMK4
Chloride Channel Inhibitor Activity (GO:0019869),0.156182198,0.49089988,12.39066339,STX1A
Ubiquitin-Like Protein Conjugating Enzyme Binding (GO:0044390),0.15950806,0.49089988,5.365355541,RNF144B;PPARA
Hsp70 Protein Binding (GO:0030544),0.15950806,0.49089988,5.365355541,METTL21A;PGLYRP1
Kinase Inhibitor Activity (GO:0019210),0.15950806,0.49089988,5.365355541,CDKN1A;TRIB1
GDP Phosphatase Activity (GO:0004382),0.173909438,0.49089988,10.21352785,ENTPD1
"Oxidoreductase Activity, Acting On NAD(P)H, Heme Protein As Acceptor (GO:0016653)",0.173909438,0.49089988,10.21352785,CYB5RL
Aromatic Amino Acid Transmembrane Transporter Activity (GO:0015173),0.173909438,0.49089988,10.21352785,SLC7A5
Phosphatidylinositol Transfer Activity (GO:0008526),0.173909438,0.49089988,10.21352785,PITPNM3
"Phosphatidylinositol-3,5-Bisphosphate 3-Phosphatase Activity (GO:0052629)",0.173909438,0.49089988,10.21352785,SYNJ2
"Phosphatidylinositol-4,5-Bisphosphate Phosphatase Activity (GO:0106019)",0.173909438,0.49089988,10.21352785,SYNJ2
Branched-Chain Amino Acid Transmembrane Transporter Activity (GO:0015658),0.173909438,0.49089988,10.21352785,SLC7A5
Cardiolipin Binding (GO:1901612),0.173909438,0.49089988,10.21352785,RPE65
Prostaglandin Receptor Activity (GO:0004955),0.173909438,0.49089988,10.21352785,PTGER3
"Phosphatidylinositol-3,4,5-Trisphosphate Binding (GO:0005547)",0.174458486,0.49089988,4.802794016,MYO1B;ARAP2
Protein Kinase C Binding (GO:0005080),0.174458486,0.49089988,4.802794016,CAVIN2;PRKD2
Carboxylic Ester Hydrolase Activity (GO:0052689),0.175370743,0.49089988,3.26075161,PNPLA7;PON2;PLAAT3;RPE65
Peptidase Inhibitor Activity (GO:0030414),0.182015758,0.49089988,4.552026534,CAST;CST7
Actin Binding (GO:0003779),0.188168725,0.49089988,2.65381859,MYL4;TNNT2;COBL;MYRIP;EZR;VCL
Glycerophospholipid Flippase Activity (GO:0140333),0.191265125,0.49089988,8.584536685,ATP10A
AMP Binding (GO:0016208),0.191265125,0.49089988,8.584536685,PFKP
BMP Receptor Binding (GO:0070700),0.191265125,0.49089988,8.584536685,BMP3
Transmembrane Receptor Protein Serine/Threonine Kinase Binding (GO:0070696),0.191265125,0.49089988,8.584536685,BMP3
Intracellular Cyclic Nucleotide Activated Monoatomic Cation Channel Activity (GO:0005221),0.191265125,0.49089988,8.584536685,KCNA10
Ligand-Gated Monoatomic Ion Channel Activity Involved In Regulation Of Presynaptic Membrane Potential (GO:0099507),0.191265125,0.49089988,8.584536685,GRIA4
Myosin II Binding (GO:0045159),0.191265125,0.49089988,8.584536685,MYL4
Nuclear Retinoid X Receptor Binding (GO:0046965),0.191265125,0.49089988,8.584536685,TACC1
Platelet-Derived Growth Factor Binding (GO:0048407),0.191265125,0.49089988,8.584536685,COL5A1
Semaphorin Receptor Activity (GO:0017154),0.191265125,0.49089988,8.584536685,PLXND1
Estrogen Response Element Binding (GO:0034056),0.191265125,0.49089988,8.584536685,PGR
Transcription Regulatory Region Nucleic Acid Binding (GO:0001067),0.193031734,0.49089988,2.487714739,PER2;PER1;MEF2C;HMGB2;KLF4;KLF15;ETV5
Phosphatidylinositol Phosphate Binding (GO:1901981),0.196465277,0.49089988,2.902113087,GSDMC;MYO1B;HIP1;ARAP2
ATPase Binding (GO:0051117),0.197976386,0.49089988,3.247537789,PGR;EZR;METTL21A
"DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)",0.198407517,0.49089988,2.245824096,MEF2C;KLF6;KLF5;ZBTB16;SCX;PGR;PPARA;KLF4;KLF15;ETV5
Transcription Cis-Regulatory Region Binding (GO:0000976),0.199702048,0.49089988,2.133976004,MEF2C;XBP1;HMGB2;SCX;OTP;HIF3A;KLF4;KLF15;ETV5;ETV6;PER2;PER1;CUX2
Adenyl Ribonucleotide Binding (GO:0032559),0.203781246,0.49089988,2.238602467,PXK;MYO1B;HMGCR;TRIB1;MAP3K6;NT5C2;PFKP;MAP3K5;MARK1
P-type Ion Transporter Activity (GO:0015662),0.208257029,0.49089988,7.328158116,ATP2B4
Phosphatidylinositol Phosphate 5-Phosphatase Activity (GO:0034595),0.208257029,0.49089988,7.328158116,SYNJ2
Phosphatidylinositol-3-Phosphate Phosphatase Activity (GO:0004438),0.208257029,0.49089988,7.328158116,SYNJ2
Phospholipid Scramblase Activity (GO:0017128),0.208257029,0.49089988,7.328158116,TMEM41B
Calcium-Activated Potassium Channel Activity (GO:0015269),0.208257029,0.49089988,7.328158116,KCNN2
poly(A) RNA Polymerase Activity (GO:1990817),0.208257029,0.49089988,7.328158116,TENT5A
Prostaglandin Transmembrane Transporter Activity (GO:0015132),0.208257029,0.49089988,7.328158116,SLCO4A1
Double-Stranded DNA Binding (GO:0003690),0.20927837,0.49089988,1.974887495,MEF2C;XBP1;EGR3;HMGB2;NR1D2;KLF4;KLF15;NPAS2;SREBF2;ETV5;OVOL2;KLF6;KLF5;CUX2;MSH5;HIVEP1;PKNOX2
5'-Nucleotidase Activity (GO:0008253),0.224892758,0.508893873,6.335327339,NT5C2
Intracellular Ligand-Gated Monoatomic Ion Channel Activity (GO:0005217),0.224892758,0.508893873,6.335327339,KCNA10
Phosphatidylinositol Monophosphate Phosphatase Activity (GO:0052744),0.224892758,0.508893873,6.335327339,SYNJ2
Protein Kinase A Catalytic Subunit Binding (GO:0034236),0.224892758,0.508893873,6.335327339,EZR
Potassium Channel Activity (GO:0005267),0.230839806,0.508893873,2.706690106,KCNA10;KCNN2;KCNK4
ATP Binding (GO:0005524),0.234099184,0.508893873,2.008875333,PXK;MYO1B;TRIB1;MAP3K6;NT5C2;PFKP;MAP3K5;MARK1
CARD Domain Binding (GO:0050700),0.241179759,0.508893873,5.534975898,CASP1
Histone H3K9 Demethylase Activity (GO:0032454),0.241179759,0.508893873,5.534975898,KDM3A
Lipid Phosphatase Activity (GO:0042577),0.241179759,0.508893873,5.534975898,PLPP6
NADPH Binding (GO:0070402),0.241179759,0.508893873,5.534975898,HMGCR
U6 snRNA Binding (GO:0017070),0.241179759,0.508893873,5.534975898,LARP7
Phosphatidate Phosphatase Activity (GO:0008195),0.241179759,0.508893873,5.534975898,PLPP6
Phosphatidylglycerol Binding (GO:1901611),0.241179759,0.508893873,5.534975898,RPE65
"Phosphatidylinositol-3,5-Bisphosphate Phosphatase Activity (GO:0106018)",0.241179759,0.508893873,5.534975898,SYNJ2
"Phosphotransferase Activity, For Other Substituted Phosphate Groups (GO:0016780)",0.241179759,0.508893873,5.534975898,SGMS1
Caspase Binding (GO:0089720),0.241179759,0.508893873,5.534975898,CASP1
fatty-acyl-CoA Binding (GO:0000062),0.241179759,0.508893873,5.534975898,ALDH6A1
Sequence-Specific Double-Stranded DNA Binding (GO:1990837),0.247460665,0.508893873,1.694052006,MEF2C;XBP1;EGR3;HMGB2;NR1D2;KLF4;KLF15;NPAS2;SREBF2;ETV5;OVOL2;PER2;PER1;KLF6;KLF5;CUX2;HIVEP1;PKNOX2
"DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)",0.250747044,0.508893873,1.921772556,ZBTB16;KCNIP3;OTP;PPARA;SREBF2;OVOL2;ETV6
Cyclin-Dependent Protein Serine/Threonine Kinase Regulator Activity (GO:0016538),0.251563669,0.508893873,2.931800327,CCNB2;CDKN1A
Guanyl-Nucleotide Exchange Factor Activity (GO:0005085),0.255252846,0.508893873,1.947141874,DENND2C;FARP1;RASGEF1B;RASGEF1C;ARHGEF3;ARHGEF18
Transmembrane-Ephrin Receptor Activity (GO:0005005),0.257125326,0.508893873,4.878967562,EPHA10
MAP Kinase Kinase Activity (GO:0004708),0.257125326,0.508893873,4.878967562,MAP3K9
Muscle Alpha-Actinin Binding (GO:0051371),0.257125326,0.508893873,4.878967562,TTN
Nucleoside Diphosphate Phosphatase Activity (GO:0017110),0.257125326,0.508893873,4.878967562,ENTPD1
Nucleotidase Activity (GO:0008252),0.257125326,0.508893873,4.878967562,NT5C2
Phospholipase A1 Activity (GO:0008970),0.257125326,0.508893873,4.878967562,PLAAT3
Calcium-Dependent Cysteine-Type Endopeptidase Activity (GO:0004198),0.257125326,0.508893873,4.878967562,CAPN2
Protein Kinase C Activity (GO:0004697),0.257125326,0.508893873,4.878967562,PRKD2
Clathrin Adaptor Activity (GO:0035615),0.257125326,0.508893873,4.878967562,HIP1
Protease Binding (GO:0002020),0.268289382,0.518199537,2.034487771,BANK1;CASP1;DERL2;TTN
BMP Binding (GO:0036122),0.272736599,0.518199537,4.333634814,TCAP
Peptidoglycan Binding (GO:0042834),0.272736599,0.518199537,4.333634814,PGLYRP1
Arachidonic Acid Epoxygenase Activity (GO:0008392),0.272736599,0.518199537,4.333634814,CYP2J2
Phospholipase Binding (GO:0043274),0.272736599,0.518199537,4.333634814,BANK1
Potassium Ion Leak Channel Activity (GO:0022841),0.272736599,0.518199537,4.333634814,KCNK4
Ephrin Receptor Activity (GO:0005003),0.272736599,0.518199537,4.333634814,EPHA10
Sodium-Independent Organic Anion Transmembrane Transporter Activity (GO:0015347),0.272736599,0.518199537,4.333634814,SLCO4A1
Pyrophosphatase Activity (GO:0016462),0.275011301,0.519921863,2.567035663,PLPP6;FITM2
Nuclear Receptor Coactivator Activity (GO:0030374),0.282823094,0.528733414,2.458893619,TACC1;CCAR1
Four-Way Junction DNA Binding (GO:0000400),0.28802057,0.528733414,3.874783274,HMGB2
Glutamate Receptor Activity (GO:0008066),0.28802057,0.528733414,3.874783274,GRIA4
Ubiquitin-Protein Transferase Activator Activity (GO:0097027),0.28802057,0.528733414,3.874783274,TICAM1
Ionotropic Glutamate Receptor Activity (GO:0004970),0.28802057,0.528733414,3.874783274,GRIA4
Arachidonic Acid Monooxygenase Activity (GO:0008391),0.28802057,0.528733414,3.874783274,CYP2J2
"DNA Binding, Bending (GO:0008301)",0.302984086,0.545658544,3.484618619,HMGB2
Nuclear Retinoic Acid Receptor Binding (GO:0042974),0.302984086,0.545658544,3.484618619,TACC1
Phosphatidylcholine Transporter Activity (GO:0008525),0.302984086,0.545658544,3.484618619,ATP10A
Phosphatidylinositol 3-Kinase Regulator Activity (GO:0035014),0.302984086,0.545658544,3.484618619,CCKBR
Antiporter Activity (GO:0015297),0.306200577,0.546157751,2.168389411,SLC7A5;SLC35E2B
mRNA 3'-UTR Binding (GO:0003730),0.310413689,0.546157751,1.822571113,RNF20;CELF1;ZAR1L
Myosin Binding (GO:0017022),0.313963816,0.546157751,2.081592688,MYBPC1;MYRIP
Glutamate Receptor Binding (GO:0035254),0.31763385,0.546157751,3.149788495,HIP1
Leak Channel Activity (GO:0022840),0.31763385,0.546157751,3.149788495,KCNK4
Nucleobase-Containing Compound Kinase Activity (GO:0019205),0.31763385,0.546157751,3.149788495,NT5C2
Nucleoside Monophosphate Kinase Activity (GO:0050145),0.31763385,0.546157751,3.149788495,DLG1
"Oxidoreductase Activity, Acting On The CH-CH Group Of Donors, NAD Or NADP As Acceptor (GO:0016628)",0.31763385,0.546157751,3.149788495,DHCR24
Calcium Activated Cation Channel Activity (GO:0005227),0.31763385,0.546157751,3.149788495,KCNN2
Cholesterol Transfer Activity (GO:0120020),0.31763385,0.546157751,3.149788495,STARD4
Cytokine Activity (GO:0005125),0.319328722,0.546598714,1.542848025,BMP3;KITLG;KLF5;LIF;ALKAL2
Growth Factor Receptor Binding (GO:0070851),0.327685668,0.552845426,1.681879389,HIP1;GLMN;FAM83B
Ubiquitin Protein Ligase Activity (GO:0061630),0.330466842,0.552845426,1.36783864,RNF20;HERC4;RNF144B;HECW2;NCCRP1;NT5C2;CCAR1;HERC6
Sterol Transfer Activity (GO:0120015),0.331976424,0.552845426,2.860096482,STARD4
R-SMAD Binding (GO:0070412),0.331976424,0.552845426,2.860096482,PMEPA1
Sequence-Specific DNA Binding (GO:0043565),0.338647965,0.552845426,1.23195184,MEF2C;XBP1;EGR3;SCX;NR1D2;KLF4;KLF15;NPAS2;SREBF2;ETV5;OVOL2;KLF6;KLF5;CUX2;HIVEP1;PPARA;PKNOX2
Gap Junction Channel Activity (GO:0005243),0.346018236,0.552845426,2.607634867,GJB6
Tau-Protein Kinase Activity (GO:0050321),0.346018236,0.552845426,2.607634867,MARK1
Ubiquitin-Specific Protease Binding (GO:1990381),0.346018236,0.552845426,2.607634867,DERL2
WW Domain Binding (GO:0050699),0.346018236,0.552845426,2.607634867,PMEPA1
"Oxidoreductase Activity, Acting On The Aldehyde Or Oxo Group Of Donors, NAD Or NADP As Acceptor (GO:0016620)",0.346018236,0.552845426,2.607634867,ALDH6A1
Phosphatidic Acid Binding (GO:0070300),0.346018236,0.552845426,2.607634867,MARK1
Cysteine-Type Endopeptidase Activator Activity Involved In Apoptotic Process (GO:0008656),0.346018236,0.552845426,2.607634867,CASP1
Sialyltransferase Activity (GO:0008373),0.346018236,0.552845426,2.607634867,ST3GAL6
Fibroblast Growth Factor Binding (GO:0017134),0.346018236,0.552845426,2.607634867,S100A13
Solute:Proton Symporter Activity (GO:0015295),0.346018236,0.552845426,2.607634867,SLC16A3
RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),0.346255819,0.552845426,1.340296227,MEF2C;TP53BP2;TACC1;TRIB1;PPARA;KLF4
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),0.348309677,0.553797813,1.156932555,SCX;OTP;HIF3A;NPAS2;CCAR1;CUX2;HIVEP1;ZNF322;PKNOX2;MEF2C;XBP1;EGR3;ZBTB16;KCNIP3;NR1D2;PROX2;KLF4;KLF15;SREBF2;ETV5;OVOL2;ETV6;PER1;KLF6;KLF5;KLF9;PGR;PPARA
Cytokine Receptor Binding (GO:0005126),0.35069972,0.555274557,1.514112059,KITLG;LIF;OSMR
Carboxylic Acid Transmembrane Transporter Activity (GO:0046943),0.352440297,0.555714992,1.709059841,SLC7A5;SLC16A3
Ubiquitin-Like Protein Ligase Activity (GO:0061659),0.355660824,0.555735445,1.243708885,RNF20;HERC4;RNF144B;HECW2;NCCRP1;NT5C2;CCAR1;HERC6
G Protein-Coupled Serotonin Receptor Activity (GO:0004993),0.359765578,0.555735445,2.386186097,HTR1F
Lysophospholipase Activity (GO:0004622),0.359765578,0.555735445,2.386186097,PNPLA7
Neurotransmitter Receptor Activity Involved In Regulation Of Postsynaptic Membrane Potential (GO:0099529),0.359765578,0.555735445,2.386186097,GRIA4
"Oxidoreductase Activity, Acting On Single Donors With Incorporation Of Molecular Oxygen, Incorporation Of Two Atoms Of Oxygen (GO:0016702)",0.359765578,0.555735445,2.386186097,RPE65
Ubiquitin-Protein Transferase Activity (GO:0004842),0.365838146,0.561462743,1.17004681,CNOT4;RNF20;HERC4;RNF144B;HECW2;FBXO24;NCCRP1;NT5C2;CCAR1;HERC6
Protein Phosphatase Regulator Activity (GO:0019888),0.367628419,0.561462743,1.58416387,PPP4R1;ARPP19
Protein Kinase Regulator Activity (GO:0019887),0.36790585,0.561462743,1.401338249,CCNB2;CDKN1A;TRIB1
Peptidase Activator Activity Involved In Apoptotic Process (GO:0016505),0.373224609,0.565041241,2.190801101,CASP1
bHLH Transcription Factor Binding (GO:0043425),0.373224609,0.565041241,2.190801101,SCX
PDZ Domain Binding (GO:0030165),0.375170644,0.565733511,1.526069094,ATP2B4;SYNJ2
Phosphatidylinositol Binding (GO:0035091),0.385031156,0.569118288,1.298418178,GRB7;PXK;HIP1
Ligand-Gated Monoatomic Ion Channel Activity (GO:0015276),0.386401364,0.569118288,2.0174967,GRIA4
Phospholipid Transfer Activity (GO:0120014),0.386401364,0.569118288,2.0174967,PITPNM3
Calmodulin-Dependent Protein Kinase Activity (GO:0004683),0.386401364,0.569118288,2.0174967,CAMK4
Protein Phosphatase 2A Binding (GO:0051721),0.386401364,0.569118288,2.0174967,ARPP19
Protein-Cysteine S-palmitoyltransferase Activity (GO:0019706),0.386401364,0.569118288,2.0174967,ZDHHC22
"Acyltransferase Activity, Transferring Groups Other Than Amino-Acyl Groups (GO:0016747)",0.39014211,0.572409274,1.417750015,MBOAT2;PLAAT3
Peptidase Activator Activity (GO:0016504),0.399301747,0.581358866,1.863034864,APH1B
"Phosphatidylinositol-3,5-Bisphosphate Binding (GO:0080025)",0.399301747,0.581358866,1.863034864,HIP1
Wide Pore Channel Activity (GO:0022829),0.411931543,0.58191073,1.724759275,GJB6
Lysine N-methyltransferase Activity (GO:0016278),0.411931543,0.58191073,1.724759275,METTL21A
Nuclear Androgen Receptor Binding (GO:0050681),0.411931543,0.58191073,1.724759275,KDM3A
"Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, Reduced Flavin Or Flavoprotein As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016712)",0.411931543,0.58191073,1.724759275,CYP2J2
Adenylyltransferase Activity (GO:0070566),0.411931543,0.58191073,1.724759275,TENT5A
"Phosphatidylinositol-3,4-Bisphosphate Binding (GO:0043325)",0.411931543,0.58191073,1.724759275,HIP1
Phosphatidylinositol-4-Phosphate Binding (GO:0070273),0.411931543,0.58191073,1.724759275,GSDMC
Ferrous Iron Binding (GO:0008198),0.411931543,0.58191073,1.724759275,HEPH
Purine Ribonucleoside Triphosphate Binding (GO:0035639),0.41640401,0.585266708,0.968599112,RAB2B;ARL4A;MYO1B;PXK;MAP3K6;TRIB1;NT5C2;PFKP;MAP3K5;MARK1;RND1
