GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
57476,2.43E-02,3.07E-04,0.3241,3.609009,1.16979949,459.59,GRAMD1B,GRAM domain containing 1B
2151,2.44E-02,3.11E-04,0.8238,3.6061486,2.97091799,102.39,F2RL2,coagulation factor II thrombin receptor like 2
59345,2.45E-02,3.12E-04,0.2743,-3.6048922,-0.98886135,5855.62,GNB4,G protein subunit beta 4
50484,2.55E-02,3.27E-04,0.266,-3.5927422,-0.95580939,838.49,RRM2B,ribonucleotide reductase regulatory TP53 inducible subunit M2B
6446,2.59E-02,3.34E-04,0.4482,3.5872044,1.60782801,433.16,SGK1,serum/glucocorticoid regulated kinase 1
79962,2.59E-02,3.35E-04,0.8056,3.5869657,2.88973261,141.03,DNAJC22,DnaJ heat shock protein family (Hsp40) member C22
2662,2.63E-02,3.42E-04,0.6165,3.5813021,2.20782996,563.24,GDF10,growth differentiation factor 10
100130958,2.63E-02,3.42E-04,0.1869,3.580989,0.66940366,99.43,SYCE1L,synaptonemal complex central element protein 1 like
414777,2.65E-02,3.47E-04,0.3061,3.5773873,1.09511783,680.47,HCG18,HLA complex group 18
23039,2.70E-02,3.55E-04,0.1702,-3.5717149,-0.60798641,2320.55,XPO7,exportin 7
51226,2.70E-02,3.56E-04,0.5858,3.5708325,2.09188107,191.87,COPZ2,COPI coat complex subunit zeta 2
80331,2.73E-02,3.63E-04,0.1795,3.5655822,0.64009888,2195.33,DNAJC5,DnaJ heat shock protein family (Hsp40) member C5
10317,2.73E-02,3.62E-04,0.6763,3.5663935,2.41204929,146.57,B3GALT5,"beta-1,3-galactosyltransferase 5"
100628315,2.75E-02,3.69E-04,0.9723,3.5610139,3.4625473,142.11,DNM3OS,DNM3 opposite strand/antisense RNA
9071,2.75E-02,3.71E-04,0.3582,-3.5596706,-1.27506459,36.24,CLDN10,claudin 10
7301,2.75E-02,3.67E-04,0.1628,-3.5627401,-0.58002261,1177.49,TYRO3,TYRO3 protein tyrosine kinase
102723750,2.75E-02,3.70E-04,0.4413,3.5605177,1.57139243,17.46,LOC102723750,uncharacterized LOC102723750
2005,2.75E-02,3.73E-04,0.4067,-3.558435,-1.44710041,1418.64,ELK4,ETS transcription factor ELK4
10277,2.77E-02,3.78E-04,0.1874,-3.5549225,-0.66627085,2276.52,UBE4B,ubiquitination factor E4B
51133,2.77E-02,3.77E-04,0.2141,-3.5555355,-0.76126742,1230.9,KCTD3,potassium channel tetramerization domain containing 3
775,2.78E-02,3.83E-04,0.5926,3.5515307,2.10467213,750.03,CACNA1C,calcium voltage-gated channel subunit alpha1 C
124925,2.78E-02,3.83E-04,0.678,3.5515316,2.4079471,378.62,SEZ6,seizure related 6 homolog
56967,2.80E-02,3.87E-04,0.3193,3.5486249,1.13322382,3952.94,C14orf132,chromosome 14 open reading frame 132
2274,2.81E-02,3.90E-04,0.6481,3.5467996,2.29876065,386.05,FHL2,four and a half LIM domains 2
144347,2.81E-02,3.93E-04,0.8283,3.5448591,2.9360695,171.39,RFLNA,refilin A
284346,2.81E-02,3.92E-04,0.5097,3.5452933,1.80714062,74.88,ZNF575,zinc finger protein 575
100129845,2.82E-02,3.98E-04,0.6035,3.5416962,2.13726687,188.78,PCOLCE-AS1,PCOLCE antisense RNA 1
101927943,2.82E-02,3.96E-04,0.6898,3.5426774,2.4438076,23.54,SETBP1-DT,SETBP1 divergent transcript
81491,2.87E-02,4.06E-04,0.3143,-3.5361066,-1.11135362,275.13,GPR63,G protein-coupled receptor 63
167681,2.87E-02,4.08E-04,0.7262,3.5350561,2.56726715,271.8,PRSS35,serine protease 35
148753,2.88E-02,4.10E-04,0.7236,3.5333979,2.55678411,37.47,FAM163A,family with sequence similarity 163 member A
85315,2.88E-02,4.13E-04,0.16,3.5318531,0.5651316,460.51,PAQR8,progestin and adipoQ receptor family member 8
9801,2.90E-02,4.17E-04,0.1802,-3.5293519,-0.63596637,780.84,MRPL19,mitochondrial ribosomal protein L19
2022,2.93E-02,4.23E-04,0.622,3.5251703,2.19261292,301.39,ENG,endoglin
50614,2.93E-02,4.22E-04,0.5608,3.526007,1.97750804,27.12,GALNT9,polypeptide N-acetylgalactosaminyltransferase 9
118738,2.96E-02,4.32E-04,0.5286,3.5197303,1.86042645,49.53,ZNF488,zinc finger protein 488
10739,2.96E-02,4.31E-04,0.4649,3.5203822,1.63676358,16.08,RFPL2,ret finger protein like 2
105377700,2.97E-02,4.34E-04,0.2442,-3.5184447,-0.85919327,307.04,LOC105377700,uncharacterized LOC105377700
23376,2.97E-02,4.36E-04,0.1987,-3.5169965,-0.69885901,1137.74,UFL1,UFM1 specific ligase 1
390637,2.99E-02,4.40E-04,0.3179,3.5147216,1.11736455,55.35,GDPGP1,GDP-D-glucose phosphorylase 1
57822,2.99E-02,4.43E-04,0.576,3.5132493,2.02352704,17.47,GRHL3,grainyhead like transcription factor 3
255738,3.03E-02,4.51E-04,0.7605,3.5080788,2.66790614,362.48,PCSK9,proprotein convertase subtilisin/kexin type 9
729683,3.03E-02,4.52E-04,0.3721,3.5079371,1.30536511,73.2,LOC729683,uncharacterized LOC729683
10475,3.07E-02,4.62E-04,0.7621,3.5017804,2.6686065,28.19,TRIM38,tripartite motif containing 38
375775,3.07E-02,4.62E-04,0.2801,3.5017206,0.9807621,175.02,PNPLA7,patatin like phospholipase domain containing 7
27040,3.07E-02,4.61E-04,0.2124,3.5022734,0.74403577,61.03,LAT,linker for activation of T cells
5013,3.09E-02,4.68E-04,0.7393,3.4985113,2.58639006,211.93,OTX1,orthodenticle homeobox 1
64844,3.09E-02,4.68E-04,0.1839,-3.4984972,-0.64338571,2457.53,MARCHF7,membrane associated ring-CH-type finger 7
105373976,3.12E-02,4.77E-04,0.5353,3.4934126,1.86995592,11.58,LOC105373976,
117247,3.12E-02,4.75E-04,0.6072,3.494579,2.12181274,127.9,SLC16A10,solute carrier family 16 member 10
10349,3.12E-02,4.77E-04,0.8771,3.4930915,3.06378791,16.03,ABCA10,ATP binding cassette subfamily A member 10
64097,3.13E-02,4.81E-04,0.1889,3.4909656,0.65939076,1019.89,EPB41L4A,erythrocyte membrane protein band 4.1 like 4A
3075,3.17E-02,4.89E-04,1.0378,3.4868276,3.61878868,106.22,CFH,complement factor H
55432,3.19E-02,4.93E-04,0.4488,-3.4843187,-1.5636975,963.19,YOD1,YOD1 deubiquitinase
79930,3.21E-02,4.99E-04,0.4928,3.4813189,1.71553485,40.93,DOK3,docking protein 3
5277,3.21E-02,5.00E-04,0.2471,-3.4806235,-0.86016757,244.15,PIGA,phosphatidylinositol glycan anchor biosynthesis class A
387758,3.23E-02,5.07E-04,0.7691,3.4772109,2.67441734,548.12,FIBIN,fin bud initiation factor homolog
26471,3.23E-02,5.06E-04,0.8712,3.4775401,3.02964341,178.8,NUPR1,"nuclear protein 1, transcriptional regulator"
799,3.23E-02,5.14E-04,0.5515,-3.4733184,-1.91538076,67.32,CALCR,calcitonin receptor
10999,3.23E-02,5.14E-04,0.2137,3.4732852,0.7421879,579.2,SLC27A4,solute carrier family 27 member 4
51063,3.23E-02,5.14E-04,0.5943,3.4736113,2.06426605,82.02,CALHM2,calcium homeostasis modulator family member 2
55795,3.23E-02,5.12E-04,0.1514,-3.4745638,-0.52597222,1017.81,PCID2,PCI domain containing 2
23452,3.24E-02,5.16E-04,0.6739,3.4721887,2.33993422,682.75,ANGPTL2,angiopoietin like 2
254225,3.24E-02,5.21E-04,0.3882,-3.4699667,-1.3469624,1182.93,RNF169,ring finger protein 169
2303,3.24E-02,5.21E-04,0.9307,3.4699085,3.22937363,54.82,FOXC2,forkhead box C2
2620,3.30E-02,5.32E-04,0.6972,3.463863,2.41494746,102.77,GAS2,growth arrest specific 2
25794,3.30E-02,5.33E-04,0.4525,3.4635793,1.56736909,107.81,FSCN2,"fascin actin-bundling protein 2, retinal"
80820,3.32E-02,5.41E-04,0.6536,3.4594558,2.26098294,412.68,EEPD1,endonuclease/exonuclease/phosphatase family domain containing 1
81930,3.32E-02,5.40E-04,0.4945,-3.4599468,-1.71106494,544.68,KIF18A,kinesin family member 18A
170689,3.32E-02,5.40E-04,0.6497,3.4599098,2.24806457,929.87,ADAMTS15,ADAM metallopeptidase with thrombospondin type 1 motif 15
10250,3.35E-02,5.53E-04,0.2218,-3.4538832,-0.76607638,4223.95,SRRM1,serine and arginine repetitive matrix 1
654320,3.35E-02,5.53E-04,0.3513,-3.4539084,-1.21328277,78.7,SNORA8,"small nucleolar RNA, H/ACA box 8"
93164,3.35E-02,5.50E-04,0.7827,3.454997,2.70414687,48.43,HTR7P1,5-hydroxytryptamine receptor 7 pseudogene 1
6667,3.41E-02,5.64E-04,0.2679,-3.4484842,-0.92380387,2714.95,SP1,Sp1 transcription factor
4751,3.44E-02,5.71E-04,0.6024,-3.4449391,-2.07520001,1514.05,NEK2,NIMA related kinase 2
107985847,3.44E-02,5.78E-04,0.8224,3.4416544,2.83024879,11.95,LOC107985847,uncharacterized LOC107985847
79020,3.44E-02,5.73E-04,0.3178,3.4439875,1.09442222,170.91,C7orf25,chromosome 7 open reading frame 25
105375355,3.44E-02,5.82E-04,0.5621,3.4396353,1.93352115,9.85,UPK3B,uroplakin 3B
65981,3.44E-02,5.75E-04,0.1661,-3.4431349,-0.57201863,1163.1,CAPRIN2,caprin family member 2
25799,3.44E-02,5.81E-04,0.1624,3.4404124,0.5585619,354.19,ZNF324,zinc finger protein 324
116835,3.44E-02,5.82E-04,0.7877,3.4400759,2.7096154,131.73,HSPA12B,heat shock protein family A (Hsp70) member 12B
51526,3.44E-02,5.84E-04,0.295,-3.4390322,-1.01437825,894.94,OSER1,oxidative stress responsive serine rich 1
415116,3.47E-02,5.90E-04,0.3207,-3.4359834,-1.10199336,1057.32,PIM3,"Pim-3 proto-oncogene, serine/threonine kinase"
80757,3.49E-02,5.95E-04,0.3676,3.4338635,1.26240974,165.62,TMEM121,transmembrane protein 121
50999,3.54E-02,6.05E-04,0.185,-3.4293008,-0.63456692,1053,TMED5,transmembrane p24 trafficking protein 5
2567,3.55E-02,6.09E-04,0.9887,-3.4276732,-3.38900664,47.79,GABRG3,gamma-aminobutyric acid type A receptor subunit gamma3
793,3.55E-02,6.17E-04,0.7294,3.4242369,2.4978018,506.43,CALB1,calbindin 1
11176,3.55E-02,6.13E-04,0.2288,-3.425769,-0.78369605,5243.2,BAZ2A,bromodomain adjacent to zinc finger domain 2A
23019,3.55E-02,6.16E-04,0.1614,-3.4244697,-0.5527131,4205.68,CNOT1,CCR4-NOT transcription complex subunit 1
9189,3.55E-02,6.16E-04,0.2432,3.4245622,0.8329229,877.59,ZBED1,zinc finger BED-type containing 1
84913,3.57E-02,6.25E-04,0.4058,3.4206165,1.38793235,494.02,ATOH8,atonal bHLH transcription factor 8
161357,3.57E-02,6.25E-04,0.254,3.4204802,0.86875584,116.74,MDGA2,MAM domain containing glycosylphosphatidylinositol anchor 2
84919,3.59E-02,6.30E-04,0.2688,-3.4182567,-0.91892679,2477.39,PPP1R15B,protein phosphatase 1 regulatory subunit 15B
441518,3.59E-02,6.31E-04,0.2995,3.4179332,1.02369455,269.06,RTL8B,retrotransposon Gag like 8B
729970,3.59E-02,6.36E-04,0.2579,-3.4159876,-0.88085203,173.28,CNN3-DT,CNN3 divergent transcript
83716,3.59E-02,6.35E-04,0.8984,3.4160828,3.06913503,662.5,CRISPLD2,cysteine rich secretory protein LCCL domain containing 2
107985678,3.60E-02,6.39E-04,0.3847,-3.4146507,-1.31360881,60.64,LOC107985678,
6670,3.60E-02,6.41E-04,0.1831,-3.4135368,-0.62503628,2016.93,SP3,Sp3 transcription factor
100132815,3.61E-02,6.45E-04,0.2923,3.4119579,0.99737386,322.24,IPO5P1,importin 5 pseudogene 1
81029,3.61E-02,6.47E-04,0.4616,3.4111015,1.57443235,205.47,WNT5B,Wnt family member 5B
4681,3.64E-02,6.60E-04,0.7019,3.4054876,2.39034334,444.68,NBL1,"NBL1, DAN family BMP antagonist"
8515,3.64E-02,6.58E-04,0.7058,3.4063778,2.4041961,90.35,ITGA10,integrin subunit alpha 10
2271,3.64E-02,6.64E-04,0.1879,-3.4041005,-0.63970071,997.82,FH,fumarate hydratase
7045,3.64E-02,6.64E-04,1.0233,3.4041201,3.48334203,4898.27,TGFBI,transforming growth factor beta induced
9586,3.64E-02,6.62E-04,0.2744,-3.4049206,-0.93427368,1350.45,CREB5,cAMP responsive element binding protein 5
114907,3.64E-02,6.65E-04,0.529,3.4036794,1.80041528,220.64,FBXO32,F-box protein 32
7627,3.64E-02,6.64E-04,0.2435,3.4041775,0.82902855,294.54,ZNF75A,zinc finger protein 75a
107984334,3.64E-02,6.68E-04,0.7571,3.4024889,2.57597425,46.67,LOC107984334,uncharacterized LOC107984334
80018,3.64E-02,6.69E-04,0.2438,-3.401984,-0.82930425,1095.01,NAA25,"N-alpha-acetyltransferase 25, NatB auxiliary subunit"
130497,3.66E-02,6.85E-04,0.9254,3.3954548,3.14207009,116.74,OSR1,odd-skipped related transcription factor 1
56987,3.66E-02,6.86E-04,0.269,-3.3952602,-0.91316357,3157.15,BBX,BBX high mobility group box domain containing
56172,3.66E-02,6.78E-04,0.4849,3.3983681,1.64791368,529.11,ANKH,ANKH inorganic pyrophosphate transport regulator
340393,3.66E-02,6.84E-04,0.3902,3.3957179,1.32503301,56.05,TMEM249,transmembrane protein 249
115557,3.66E-02,6.85E-04,0.2504,3.3953703,0.85011027,900.04,ARHGEF25,Rho guanine nucleotide exchange factor 25
84622,3.66E-02,6.78E-04,0.4425,3.3984805,1.50381241,223.14,ZNF594,zinc finger protein 594
347862,3.67E-02,6.89E-04,0.1779,3.3938322,0.60376883,1443.89,GATD1,glutamine amidotransferase class 1 domain containing 1
692089,3.73E-02,7.01E-04,0.3461,-3.3890215,-1.17291754,17.68,SNORD19,"small nucleolar RNA, C/D box 19"
5563,3.73E-02,7.05E-04,0.326,-3.387736,-1.10444326,735.08,PRKAA2,protein kinase AMP-activated catalytic subunit alpha 2
5127,3.73E-02,7.06E-04,0.1507,-3.3872536,-0.51058127,3519.35,CDK16,cyclin dependent kinase 16
5334,3.73E-02,7.09E-04,0.4086,3.3861577,1.38348861,276.32,PLCL1,phospholipase C like 1 (inactive)
317648,3.73E-02,7.11E-04,0.1816,3.3854866,0.61494612,238.61,NOP14-AS1,NOP14 antisense RNA 1
51339,3.74E-02,7.14E-04,0.6411,3.3841634,2.16972496,725.96,DACT1,dishevelled binding antagonist of beta catenin 1
83851,3.74E-02,7.15E-04,0.5295,3.3838916,1.79191694,211.81,SYT16,synaptotagmin 16
100131347,3.76E-02,7.22E-04,0.5424,3.3810483,1.83401181,49.85,RDM1P5,RDM1 pseudogene 5
794,3.84E-02,7.38E-04,0.8635,3.3750751,2.91426481,169.59,CALB2,calbindin 2
253260,3.84E-02,7.42E-04,0.308,-3.3737175,-1.03915206,1127.32,RICTOR,RPTOR independent companion of MTOR complex 2
23360,3.89E-02,7.54E-04,0.2282,-3.3692125,-0.76870866,2578.55,FNBP4,formin binding protein 4
164656,3.89E-02,7.53E-04,0.3927,-3.3693823,-1.32323823,39.47,TMPRSS6,transmembrane serine protease 6
339500,3.89E-02,7.57E-04,0.4265,-3.3678807,-1.43629016,928.76,ZNF678,zinc finger protein 678
64084,3.94E-02,7.68E-04,0.4103,3.3641492,1.38017477,2352.2,CLSTN2,calsyntenin 2
7779,3.97E-02,7.76E-04,0.3053,-3.3612117,-1.02611565,571.33,SLC30A1,solute carrier family 30 member 1
9282,4.01E-02,7.86E-04,0.1963,-3.3577369,-0.6591327,1778.9,MED14,mediator complex subunit 14
2257,4.02E-02,7.92E-04,0.5738,3.3557317,1.92536654,501.74,FGF12,fibroblast growth factor 12
22921,4.02E-02,7.90E-04,0.1328,3.3562963,0.44560544,337.33,MSRB2,methionine sulfoxide reductase B2
105377021,4.06E-02,8.03E-04,0.6178,-3.3516345,-2.07080324,113.31,LOC105377021,
2687,4.06E-02,8.04E-04,0.7303,3.3514322,2.44744633,62.2,GGT5,gamma-glutamyltransferase 5
54800,4.08E-02,8.13E-04,0.359,-3.3484016,-1.20221742,3113.33,KLHL24,kelch like family member 24
60529,4.08E-02,8.11E-04,1.3659,3.3488862,4.57433772,923.37,ALX4,ALX homeobox 4
1058,4.08E-02,8.18E-04,0.5541,-3.346588,-1.85441343,410.24,CENPA,centromere protein A
1730,4.08E-02,8.17E-04,0.2627,-3.3470137,-0.87931274,304.68,DIAPH2,diaphanous related formin 2
55119,4.11E-02,8.32E-04,0.2268,-3.3419163,-0.75782143,1598.98,PRPF38B,pre-mRNA processing factor 38B
9957,4.11E-02,8.33E-04,0.7248,3.3416223,2.42206192,248.94,HS3ST1,heparan sulfate-glucosamine 3-sulfotransferase 1
171024,4.11E-02,8.29E-04,0.7823,3.3428228,2.61499104,124.31,SYNPO2,synaptopodin 2
25897,4.11E-02,8.30E-04,0.1359,-3.3427369,-0.45431112,993.33,RNF19A,"ring finger protein 19A, RBR E3 ubiquitin protein ligase"
105371175,4.14E-02,8.56E-04,0.5432,-3.3339858,-1.81112024,8.57,LOC105371175,uncharacterized LOC105371175
5867,4.14E-02,8.45E-04,0.1176,-3.3376484,-0.39236033,777.85,RAB4A,"RAB4A, member RAS oncogene family"
100505696,4.14E-02,8.43E-04,0.3551,3.3384363,1.18557437,835.89,SH3BP5-AS1,SH3BP5 antisense RNA 1
151871,4.14E-02,8.60E-04,0.7465,-3.3328848,-2.48791158,25.35,DPPA2,developmental pluripotency associated 2
57709,4.14E-02,8.52E-04,0.7445,3.3352436,2.48321586,135.1,SLC7A14,solute carrier family 7 member 14
54796,4.14E-02,8.58E-04,0.782,3.3334176,2.60684971,782.41,BNC2,basonuclin 2
221079,4.14E-02,8.51E-04,0.2601,-3.3357193,-0.86747567,3062.26,ARL5B,ADP ribosylation factor like GTPase 5B
144165,4.14E-02,8.47E-04,0.5883,3.3369963,1.96319169,579.77,PRICKLE1,prickle planar cell polarity protein 1
338761,4.14E-02,8.60E-04,0.7542,3.3325882,2.51328133,597.19,C1QL4,complement C1q like 4
9493,4.14E-02,8.53E-04,0.4885,-3.3348881,-1.62919984,1247.1,KIF23,kinesin family member 23
2487,4.16E-02,8.67E-04,0.6379,3.3303767,2.1246014,909.06,FRZB,frizzled related protein
167691,4.18E-02,8.74E-04,0.3136,-3.328282,-1.04375986,694.8,LCA5,lebercilin LCA5
55145,4.25E-02,8.91E-04,0.3031,-3.3227679,-1.00715832,166.9,THAP1,THAP domain containing 1
9658,4.25E-02,8.92E-04,0.2349,-3.3225411,-0.78030378,3366.65,ZNF516,zinc finger protein 516
105376463,4.25E-02,8.95E-04,0.5798,-3.3216779,-1.92600015,18.84,LINC02680,long intergenic non-protein coding RNA 2680
101929356,4.26E-02,8.99E-04,0.3183,-3.320481,-1.05705171,138.96,LOC101929356,
441733,4.27E-02,9.04E-04,0.6575,3.31885,2.18222972,80.45,PRKXP1,PRKX pseudogene 1
22823,4.28E-02,9.10E-04,0.2578,-3.3168349,-0.85514108,1562.86,MTF2,metal response element binding transcription factor 2
5597,4.28E-02,9.10E-04,0.2172,-3.3170581,-0.72059975,3382.76,MAPK6,mitogen-activated protein kinase 6
107986175,4.32E-02,9.22E-04,0.481,3.3133116,1.59354072,25.63,LOC107986175,
3695,4.32E-02,9.24E-04,0.726,3.3127777,2.40496573,29.12,ITGB7,integrin subunit beta 7
650,4.32E-02,9.24E-04,0.3574,3.3127236,1.18385897,161.04,BMP2,bone morphogenetic protein 2
100130705,4.34E-02,9.33E-04,0.4455,3.3100938,1.47469948,51.83,ATP6V1FNB,ATP6V1F neighbor
148229,4.34E-02,9.34E-04,0.4973,-3.3097586,-1.64591992,168.84,ATP8B3,ATPase phospholipid transporting 8B3
9435,4.35E-02,9.43E-04,0.6187,3.3069766,2.04614361,540.55,CHST2,carbohydrate sulfotransferase 2
2918,4.35E-02,9.43E-04,0.625,3.306935,2.0669726,155.91,GRM8,glutamate metabotropic receptor 8
54993,4.35E-02,9.43E-04,0.2024,3.306908,0.66925042,352.3,ZSCAN2,zinc finger and SCAN domain containing 2
51029,4.44E-02,9.71E-04,0.2305,-3.2986586,-0.76030981,1190.03,DESI2,desumoylating isopeptidase 2
9867,4.44E-02,9.67E-04,0.2411,-3.3000757,-0.79563647,9947.25,PJA2,praja ring finger ubiquitin ligase 2
2395,4.44E-02,9.73E-04,0.1478,3.2983502,0.48742097,180.98,FXN,frataxin
84189,4.44E-02,9.73E-04,0.592,3.2982668,1.95261484,368.03,SLITRK6,SLIT and NTRK like family member 6
105376722,4.45E-02,9.77E-04,0.5265,3.2969725,1.73570604,66.8,LOC105376722,uncharacterized LOC105376722
23345,4.49E-02,9.87E-04,0.3406,3.2943392,1.1220768,1064.15,SYNE1,spectrin repeat containing nuclear envelope protein 1
107985780,4.50E-02,9.93E-04,0.434,-3.2925229,-1.42911775,155.52,LOC107985780,
25960,4.52E-02,9.98E-04,0.8931,3.291093,2.9391891,3095.68,ADGRA2,adhesion G protein-coupled receptor A2
4893,4.52E-02,1.00E-03,0.1419,-3.2900769,-0.46688121,2284.06,NRAS,"NRAS proto-oncogene, GTPase"
51012,4.54E-02,1.01E-03,0.1566,-3.2883198,-0.51503447,686.78,PRELID3B,PRELI domain containing 3B
10699,4.55E-02,1.02E-03,0.8094,3.2856284,2.65936255,146.25,CORIN,"corin, serine peptidase"
100506127,4.55E-02,1.01E-03,0.3053,3.286476,1.00343566,464.49,GVQW3,GVQW motif containing 3
107987374,4.55E-02,1.02E-03,0.3042,-3.285917,-0.99960341,20.55,LOC107987374,replaced by ID 100133545
101928841,4.56E-02,1.02E-03,0.7681,3.2842024,2.52269021,11.7,LOC101928841,replaced by ID 113622
389119,4.61E-02,1.04E-03,0.7042,3.2794428,2.3094639,32.97,INKA1,inka box actin regulator 1
7580,4.61E-02,1.04E-03,0.1688,3.279285,0.55347948,204.13,ZNF32,zinc finger protein 32
105369745,4.61E-02,1.04E-03,0.4561,-3.2790651,-1.49557699,39.37,LOC105369745,uncharacterized LOC105369745
94240,4.61E-02,1.04E-03,0.8637,3.2781865,2.83122578,15.8,EPSTI1,epithelial stromal interaction 1
2797,4.61E-02,1.04E-03,0.3571,3.2784135,1.17088336,21.24,GNRH2,gonadotropin releasing hormone 2
116349,4.61E-02,1.05E-03,0.3753,3.2771183,1.22996488,47.57,EXOC3-AS1,EXOC3 antisense RNA 1
105377635,4.66E-02,1.06E-03,0.6607,-3.2732387,-2.16257538,11,LOC105377635,uncharacterized LOC105377635
2897,4.66E-02,1.06E-03,0.3981,3.272965,1.30305937,191.52,GRIK1,glutamate ionotropic receptor kainate type subunit 1
3487,4.70E-02,1.08E-03,0.5569,3.2694291,1.82058317,7182.17,IGFBP4,insulin like growth factor binding protein 4
57473,4.70E-02,1.08E-03,0.3106,3.2700182,1.01576023,1527.09,ZNF512B,zinc finger protein 512B
8976,4.72E-02,1.09E-03,0.1513,-3.2666464,-0.49428971,1385.27,WASL,WASP like actin nucleation promoting factor
79822,4.72E-02,1.09E-03,0.4698,3.2660751,1.53441608,776.44,ARHGAP28,Rho GTPase activating protein 28
7592,4.72E-02,1.09E-03,0.1943,3.2669024,0.63472624,175.22,ZNF41,zinc finger protein 41
113691,4.73E-02,1.10E-03,0.2999,3.2646241,0.97904296,114.58,TUBA3FP,tubulin alpha 3f pseudogene
54361,4.76E-02,1.10E-03,0.4463,3.2624494,1.45594278,92.11,WNT4,Wnt family member 4
4240,4.76E-02,1.11E-03,0.2514,-3.261871,-0.82012362,1511.61,MFGE8,milk fat globule EGF and factor V/VIII domain containing
105376204,4.76E-02,1.11E-03,0.4042,3.2610786,1.31805493,61.94,LOC105376204,uncharacterized LOC105376204
6399,4.78E-02,1.12E-03,0.1522,-3.259032,-0.49609273,496.96,TRAPPC2,trafficking protein particle complex subunit 2
163126,4.79E-02,1.12E-03,0.2907,3.2579179,0.94699197,347.86,EID2,EP300 interacting inhibitor of differentiation 2
644596,4.81E-02,1.13E-03,0.2787,3.2561395,0.90745981,219.9,SMIM10L2B,small integral membrane protein 10 like 2B
107987295,4.87E-02,1.15E-03,0.4131,-3.2522069,-1.34333923,290.81,LINC02246,long intergenic non-protein coding RNA 2246
29911,4.92E-02,1.16E-03,0.1102,3.2483439,0.35808465,601.55,HOOK2,hook microtubule tethering protein 2
146433,4.92E-02,1.16E-03,0.8755,3.2475355,2.84314023,22.31,IL34,interleukin 34
80726,4.94E-02,1.17E-03,0.4814,3.2461311,1.56284347,114.27,IQCN,IQ motif containing N
55888,4.94E-02,1.17E-03,0.2633,3.2453143,0.85459631,159.59,ZKSCAN7,zinc finger with KRAB and SCAN domains 7
80817,4.97E-02,1.18E-03,0.341,-3.2431661,-1.10607099,777.95,CEP44,centrosomal protein 44
55320,4.98E-02,1.19E-03,0.4882,-3.2419914,-1.58267967,965.39,MIS18BP1,MIS18 binding protein 1
7462,4.98E-02,1.19E-03,0.3662,3.240595,1.18678936,18.4,LAT2,linker for activation of T cells family member 2
7099,4.98E-02,1.19E-03,0.7998,3.2410873,2.59224603,59.06,TLR4,toll like receptor 4
26036,4.99E-02,1.20E-03,0.2787,-3.239274,-0.9026837,1863.08,ZNF451,zinc finger protein 451
105374297,5.02E-02,1.21E-03,0.4612,3.2368929,1.49281748,25.85,LOC105374297,uncharacterized LOC105374297
1404,5.02E-02,1.21E-03,1.1301,3.235926,3.65680275,172.49,HAPLN1,hyaluronan and proteoglycan link protein 1
10325,5.02E-02,1.21E-03,0.1854,3.235752,0.59983063,493.31,RRAGB,Ras related GTP binding B
